census_id,emis,year
0858,11515.796616398069,2009
0859,47246.971981221206,2009
0860,12036.673931189473,2009
0861,9948.756364364112,2009
0862,7988.854591446108,2009
0863,42080.95855090039,2009
0864,32197.464562702597,2009
0865,9251.84517547793,2009
0866,20184.003181094602,2009
0867,1794.5305421879657,2009
0868,9436.027565956792,2009
0869,8711.932441113568,2009
0870,592.0123064444235,2009
0871,12259.639383899404,2009
0872,10645.333461616638,2009
0873,13048.600689305391,2009
0874,33702.63636014431,2009
0875,15835.981972327336,2009
0876,17456.724942751178,2009
0877,3291.626186025265,2009
0878,87564.26423404347,2009
0879,52341.68000203468,2009
0880,58049.568569665455,2009
0881,23244.204755199964,2009
0882,17020.102418513896,2009
0883,4167.656635737912,2009
0884,9841.341602806848,2009
0885,7030.898151711461,2009
0886,1032.373574752961,2009
0887,19105.78895605559,2009
0888,26555.52999281778,2009
0889,4541.301967583275,2009
0890,41255.32132970876,2009
0891,9800.520788563053,2009
0892,18431.58773411665,2009
0893,15100.265199329902,2009
0894,20230.326844073865,2009
0895,14271.336132033724,2009
0896,10279.006470861046,2009
0897,14117.527287150155,2009
0898,16994.471422496394,2009
0899,6837.870393969282,2009
0900,2164.9767851491074,2009
0901,681.8092613690633,2009
0902,1393.1052089531686,2009
0903,1523.6621815257402,2009
0904,19305.83237548712,2009
0905,8947.595946339035,2009
0906,24496.51210674525,2009
0907,10013.236820630782,2009
0908,7085.65146299468,2009
0909,6044.9874769775815,2009
0910,4892.9281821602435,2009
0911,2031.4378972814093,2009
0912,3850.003960587826,2009
0913,3976.927559123047,2009
0914,1660.742766872843,2009
0915,1591.672423762103,2009
0916,4038.056077323056,2009
0917,32549.860981196958,2009
0918,4907.13143306382,2009
0919,16357.59265409066,2009
0920,1092.900745696834,2009
0921,10893.681539965723,2009
0922,13103.739497052662,2009
0923,4684.1696117509155,2009
0924,1465.709063917022,2009
0925,22587.607581522883,2009
0926,8826.542650422925,2009
0927,12308.825957971092,2009
0928,2366.762362402664,2009
0929,7555.841243310143,2009
0930,1065.5397709608753,2009
0931,3315.893159558899,2009
0932,10459.513988087665,2009
0933,495.1128061262391,2009
0934,587.5339609010007,2009
0935,1199.4740871959907,2009
0936,375.9943868616008,2009
0937,859.3143753108427,2009
0938,27.625320929093192,2009
0939,17300.57949972314,2009
0940,20388.12850648587,2009
0941,13414.110975451165,2009
0942,528.6976479914841,2009
0943,1350.0916738117899,2009
0944,24234.067401545286,2009
0945,14854.795873779112,2009
0946,4780.836629787634,2009
0947,11811.483675740663,2009
0948,8864.287336499998,2009
0949,3562.236645731591,2009
0950,15778.240101862184,2009
0951,23582.9197455591,2009
0952,18086.700376866534,2009
0953,6573.748490459214,2009
0954,20985.06466661013,2009
0955,5425.499457869489,2009
0956,3556.604936887311,2009
0957,32230.596398863763,2009
0958,11597.777026731916,2009
0959,12442.650369748195,2009
0960,6725.88894481038,2009
0961,7372.894573697544,2009
0962,6319.795776688779,2009
0963,14907.852466411863,2009
0964,11823.116200462995,2009
0965,4056.288090563858,2009
0966,20065.211409382107,2009
0967,9217.698908626977,2009
0968,11214.803283847137,2009
0969,4158.548603421652,2009
0970,7369.392917879623,2009
0971,6352.487668436046,2009
0972,15441.822926686627,2009
0973,20675.17027737586,2009
0974,12112.087030787701,2009
0975,14493.409969273931,2009
0976,10528.081725722326,2009
0977,20552.147441509638,2009
0978,6846.791661838087,2009
0979,8241.339799525958,2009
0980,11778.467857922926,2009
0981,9754.290277240747,2009
0982,18981.24864521931,2009
0983,5730.511080492979,2009
0984,19318.613551834493,2009
0985,4535.531996398905,2009
0986,2467.7346690706377,2009
0987,7750.017129889227,2009
