population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,184,Mozambique,3,Both,20,75-79 years,493,Ischemic heart disease,3,Rate,2018,496.865470643219,642.8511321242324,387.2060993900526
1,All Population,1,Deaths,184,Mozambique,3,Both,21,80+ years,493,Ischemic heart disease,3,Rate,2018,926.1748779484,1265.0185776785827,656.777372115488
1,All Population,1,Deaths,184,Mozambique,3,Both,234,75+ years,493,Ischemic heart disease,3,Rate,2018,731.7307965780823,978.4025674492939,541.2050559084037
1,All Population,1,Deaths,184,Mozambique,3,Both,10,25-29 years,494,Stroke,3,Rate,2018,3.9681108260142715,5.478804352650823,2.8136253143192174
1,All Population,1,Deaths,184,Mozambique,3,Both,11,30-34 years,494,Stroke,3,Rate,2018,7.3432678299183065,10.064257568600265,5.23691049623962
1,All Population,1,Deaths,184,Mozambique,3,Both,12,35-39 years,494,Stroke,3,Rate,2018,8.906159970071382,12.238035061310987,6.53322522156118
1,All Population,1,Deaths,184,Mozambique,3,Both,13,40-44 years,494,Stroke,3,Rate,2018,13.869984660535746,18.015877886811936,10.681489691866084
1,All Population,1,Deaths,184,Mozambique,3,Both,14,45-49 years,494,Stroke,3,Rate,2018,16.945295623886533,22.11070767874522,12.565497461932804
1,All Population,1,Deaths,184,Mozambique,3,Both,15,50-54 years,494,Stroke,3,Rate,2018,65.64409357086161,83.23664371104744,51.61125126804409
1,All Population,1,Deaths,184,Mozambique,3,Both,16,55-59 years,494,Stroke,3,Rate,2018,121.8190471207289,154.5920909768645,96.48057966560577
1,All Population,1,Deaths,184,Mozambique,3,Both,17,60-64 years,494,Stroke,3,Rate,2018,238.36316876248245,292.28150349036315,194.77904302677348
1,All Population,1,Deaths,184,Mozambique,3,Both,18,65-69 years,494,Stroke,3,Rate,2018,347.10111456782556,422.24656496926207,289.21654652448143
1,All Population,1,Deaths,184,Mozambique,3,Both,19,70-74 years,494,Stroke,3,Rate,2018,597.6490033667662,715.574466471209,490.91694088517124
1,All Population,1,Deaths,184,Mozambique,3,Both,20,75-79 years,494,Stroke,3,Rate,2018,1004.038933417892,1237.0621952768006,797.9153701664113
1,All Population,1,Deaths,184,Mozambique,3,Both,21,80+ years,494,Stroke,3,Rate,2018,1647.066760540688,2099.206267010647,1230.0640156772056
1,All Population,1,Deaths,184,Mozambique,3,Both,234,75+ years,494,Stroke,3,Rate,2018,1355.8247029177523,1677.5792989601696,1060.5829952500712
1,All Population,1,Deaths,184,Mozambique,3,Both,14,45-49 years,976,Diabetes mellitus type 2,3,Rate,2018,5.985331860634632,8.216471203977928,4.3010309506287125
