date_time,SPD,DIR,t_chem,t_SO2,TEMP,stab_class
2010-12-06T14:00:00Z,3.7834934519276766,120,249778.96890523762,92491.37881353693,270.96809399012085,D
2010-12-06T15:00:00Z,3.578890769844665,130,325497.7987900796,101209.49123507141,273.25930558507156,C
2010-12-06T16:00:00Z,3.57403836019118,140,379072.92620218976,105861.62492263329,274.2503507856669,C
2010-12-06T17:00:00Z,3.890454496191153,140,451983.7508185605,110855.55475596609,275.32232471080886,C
2010-12-06T18:00:00Z,4.503021088954288,150,549006.7247242731,115878.20957419754,275.9020927866592,C
2010-12-06T19:00:00Z,5.1868521187743655,140,624390.7486765989,118908.32541358825,276.27224219892975,D
2010-12-06T20:00:00Z,5.267949124075067,140,684472.6007266364,120929.8383223392,276.5787099918849,D
2010-12-06T21:00:00Z,5.337486535707765,140,720000,121993.35548172759,276.447366652047,D
2010-12-06T22:00:00Z,4.069543599952664,130,528003.4484281273,114913.39235797316,274.3365863118231,E
2010-12-06T23:00:00Z,3.752746140390955,140,485991.11245409347,112791.33016587973,273.7780454424113,E
2010-12-07T00:00:00Z,3.4193237946013033,140,435079.48547309387,109809.1472370074,273.3083934999605,E
2010-12-07T01:00:00Z,3.17740518841242,140,391048.8993657451,106774.82174049971,272.75383273175584,E
2010-12-07T02:00:00Z,3.4012953639540755,140,369468.2868949132,105098.63856712925,272.50573975650644,E
2010-12-07T03:00:00Z,3.489924094427615,140,302493.6782855943,98871.54858756757,271.18169275490783,E
2010-12-07T04:00:00Z,3.5448402843952693,140,293937.6164935603,97939.72721415691,270.8195035450517,E
2010-12-07T05:00:00Z,3.4640827057066663,150,286533.9729604955,97103.7220165341,270.57804407181425,E
2010-12-07T06:00:00Z,3.3285210659984297,150,270448.1040258541,95185.10049075565,270.1362528378139,E
2010-12-07T07:00:00Z,3.1812319456301177,160,257507.53096750128,93530.84171021638,269.76610342554335,E
2010-12-07T08:00:00Z,3.1287478339179136,160,258464.9789133974,93656.8554631356,269.91867397181977,E
2010-12-07T09:00:00Z,3.379147272421907,160,254229.46253292143,93094.8455342678,270.16146014545956,E
2010-12-07T10:00:00Z,3.8308283402233103,150,240000.00000000003,91116.62531017371,269.1942955521075,E
2010-12-07T11:00:00Z,3.8001912220564313,150,240000.00000000003,91116.62531017371,269.31635198912863,E
2010-12-07T12:00:00Z,3.671868768075899,140,240000.00000000003,91116.62531017371,269.304411685507,E
2010-12-07T13:00:00Z,3.6186448899545027,140,240000.00000000003,91116.62531017371,269.25797717142285,E
2010-12-07T14:00:00Z,3.776811394465739,130,252535.00866902503,92866.67067647161,269.83376514606596,D
2010-12-07T15:00:00Z,3.6118690356627203,130,386450.9721138835,106429.06891214015,273.1186753424168,C
2010-12-07T16:00:00Z,3.5020684039828454,130,467201.50015085796,111748.28801274733,274.06195932852563,C
2010-12-07T17:00:00Z,3.3677075910819623,130,624560.1335709328,118914.46714635268,275.3740660265026,C
2010-12-07T18:00:00Z,3.272004087699767,130,720000,121993.35548172759,276.2258076848456,C
2010-12-07T19:00:00Z,3.2694285609061513,130,720000,121993.35548172759,276.8785442828281,C
2010-12-07T20:00:00Z,3.283665358806461,140,720000,121993.35548172759,277.2473669946962,C
2010-12-07T21:00:00Z,3.1731587214282144,140,720000,121993.35548172759,277.44371865425194,C
2010-12-07T22:00:00Z,2.1728874180400535,120,523061.4689839723,114677.5832236232,275.24139598626226,F
2010-12-07T23:00:00Z,2.5030335633803937,120,451653.2216664067,110835.66090728354,274.37506062349286,F
2010-12-08T00:00:00Z,2.5572384401567088,100,390871.0925511628,106761.56100687526,273.8815280737988,F
2010-12-08T01:00:00Z,2.4922817190325057,100,363471.2071445837,104607.67047871779,273.6626225074022,F
2010-12-08T02:00:00Z,2.4208107270738943,90,324533.0353828222,101116.02492773555,273.10938843959997,F
2010-12-08T03:00:00Z,2.419509546556906,90,276026.270751339,95866.96025085673,271.69379911023555,F
2010-12-08T04:00:00Z,2.5189810632187046,100,273000.7094629258,95499.37232697543,271.30507589233133,F
2010-12-08T05:00:00Z,2.6115772034925016,100,270789.0408264563,95227.29824046498,270.6722398003849,F
2010-12-08T06:00:00Z,2.745650340578208,90,279233.4449201252,96250.91364473611,270.36842540823454,E
2010-12-08T07:00:00Z,2.718826150184637,80,308422.01537953404,99496.65076967339,270.3657720074297,E
2010-12-08T08:00:00Z,2.5972685767823585,70,323575.36993555987,101022.86714815257,270.38567251346575,E
2010-12-08T09:00:00Z,2.3311359130634686,80,350184.83196298726,103477.74537900434,270.3617919062225,E
2010-12-08T10:00:00Z,2.6724018961668197,80,298875.6080919994,98481.87778154123,270.1654402466668,E
2010-12-08T11:00:00Z,2.6246217109137358,80,321696.1016937159,100838.95283173952,270.3604652058201,D
2010-12-08T12:00:00Z,2.348341145642209,90,328285.7977882196,101477.45945432005,270.46129443640274,E
2010-12-08T13:00:00Z,2.629960427531162,80,330121.3518690516,101652.17346351985,270.4307803271475,E
2010-12-08T14:00:00Z,2.4207346488587906,80,333141.58195609186,101936.74075718252,270.67887330239694,D
