GEOID17,facility_id,facility_name,lon,lat,emis,stkhgt,stkdiam,stktemp,stkvel,sector,type,tribal_fips,poll
09003,589711,ALGONQUIN POWER WINDSOR LOCKS,-72.62607000000001,41.92392,17.914157894736842,50.52918862080644,3.685242193408388,432.74657717206594,7.709134717892257,egu,elevated,NA,NOX
09009,590011,"DEVON POWER, LLC",-73.10861,41.20854,8.468942196007259,27.64242221369522,2.6211062190055743,722.1596368534035,61.51364680604474,egu,elevated,NA,NOX
12009,590411,FLORIDA POWER & LIGHT COMPANY (PCC),-80.767385,28.468103000000006,154.3557168784029,36.502722370852005,5.43237828618302,534.3208798745836,18.58508387683097,egu,elevated,NA,NOX
12009,590511,ORLANDO UTILITIES COMMISSION (OUC),-80.78268,28.4927235,12.450668784029038,15.179308228650603,6.499890478361586,815.0352107797748,26.635406805498274,egu,elevated,NA,NOX
12009,591111,"OLEANDER POWER PROJECT, LP",-80.7947268,28.3654878,27.4708003629764,18.287107589149652,6.705272782688205,873.0590822014104,34.31403963862612,egu,elevated,NA,NOX
12011,591611,FLORIDA POWER & LIGHT (PPE),-80.126111,26.085278,140.29038112522684,45.4129838463883,6.705272782688205,363.7055555555555,13.119225396289664,egu,elevated,NA,NOX
12011,591711,FLORIDA POWER & LIGHT COMPANY,-80.19758425,26.07085175,1291.0885807622503,44.637863745891046,5.568855882937072,461.92707120750754,47.60378906620905,egu,elevated,NA,NOX
06073,592411,CABRILLO POWER II LLC KEARNY MESA GTS,-117.135,32.834,1.5607985480943738,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,egu,elevated,NA,NOX
06073,593911,GOAL LINE LP,-117.09927,33.11862,12.459165154264973,17.73849436147516,1.0362694300518134,497.5944444444444,8.41206949100884,egu,elevated,NA,NOX
12031,640211,JEA-NORTHSIDE/SJRPP,-81.5529468,30.4263744,12057.09618874773,182.49506186628463,6.489558302404953,347.8051010735035,25.081539102779836,egu,elevated,NA,NOX
10003,640311,HAY ROAD ENERGY CENTER,-75.50537516666667,39.74402033333333,451.90562613430126,57.29960377933556,4.724169460530326,368.35414993306557,27.67448948491313,egu,elevated,NA,NOX
12017,640611,"DUKE ENERGY FLORIDA, LLC",-82.69912225,28.9602685,5047.912885662431,158.73049729680992,6.598627027052853,381.86159008652714,32.63944018158505,egu,elevated,NA,NOX
