census_id,emis,poll
0493,0.009411457870523212,PM2.5
0494,1.8449252905852416,PM2.5
0495,0,PM2.5
0496,0,PM2.5
0497,0,PM2.5
0498,0,PM2.5
0499,0,PM2.5
0500,0,PM2.5
0501,0.022344571825131925,PM2.5
0502,2.831078790887103,PM2.5
0503,27.149382872140002,PM2.5
0504,0,PM2.5
0505,0,PM2.5
0506,0,PM2.5
0507,1.1866399218047463,PM2.5
0508,0,PM2.5
0509,0,PM2.5
0510,12.432467122104496,PM2.5
0511,0,PM2.5
0512,0,PM2.5
0513,0,PM2.5
0514,0,PM2.5
0515,0.8940015101460091,PM2.5
0516,0.32713730354523207,PM2.5
0517,0.4807972349364166,PM2.5
0518,0.03022763693768914,PM2.5
0519,2.4271146148602663,PM2.5
0520,0.15718280675734111,PM2.5
0521,0.8481616083145032,PM2.5
0522,0.012017908339012619,PM2.5
0523,0,PM2.5
0524,0,PM2.5
0525,4240.174907147856,PM2.5
0526,13.152606211093103,PM2.5
0527,32.26944530279891,PM2.5
0528,0,PM2.5
0529,0,PM2.5
0530,17.951422097855158,PM2.5
0531,7.574335670185098,PM2.5
0532,2.0330450845891574,PM2.5
0533,1.5479436184898185,PM2.5
0534,0.16208910911621144,PM2.5
0535,2.759914554811819,PM2.5
0536,1.411952593615816,PM2.5
0537,241.27732667400733,PM2.5
0538,603.6166689172351,PM2.5
0539,0,PM2.5
0540,0.5677439069283502,PM2.5
0541,44.63447850087229,PM2.5
0542,1038.7187030486834,PM2.5
0543,25.889903098100643,PM2.5
0544,1.5337170415731336,PM2.5
0545,2994.5280874762666,PM2.5
0546,939.2567775738206,PM2.5
0547,105.85177719389667,PM2.5
0548,1132.2162990957358,PM2.5
0549,868.4198478755956,PM2.5
0550,1114.959857519042,PM2.5
0551,700.4522755456917,PM2.5
0552,217.95918259263757,PM2.5
0553,7.547033669090446,PM2.5
0554,1.5834236743792238,PM2.5
0555,306.2604758733568,PM2.5
0556,55.93667875033937,PM2.5
0557,30.985272497235584,PM2.5
0558,180.83803852988734,PM2.5
0559,1.4291294101989502,PM2.5
