GEOID17,Longitude,H2SO4,NO3,NH4,OC_tot,SOA,SO4,PM,PM_25
47141,-85.50008414952852,1.5328222835804761,0.5837125399224202,0.7325425045053937,2.7225443378351706,4.357051322833373,1.5015401961604664,2.3299402298181695,9.536068880659833
47143,-84.95982513527005,1.4040964299489866,0.7110548768810279,0.7222258121238103,3.1167293915773544,5.082156166555134,1.3754414007663542,2.230360719910699,10.149894005419657
47145,-84.52583912260523,1.424982609878185,0.6105865857566501,0.7007300728312771,2.933447503115672,4.743604349358643,1.3959013321255689,2.21779958790708,9.697703205731836
47147,-86.83779427617247,1.5371047851951332,0.6287231794414446,0.7471832733854914,2.274542658412948,3.542221216081377,1.5057352997829876,2.5926780771980242,9.04791053130147
47149,-86.452798763966,1.516428682529536,0.7673456232000865,0.7798331959728237,2.9916833434669288,4.520391507621351,1.4854811583962801,3.5916644217152696,11.175663431039066
47151,-84.52598863541397,1.5217598590890669,0.4654422766205097,0.6941422286776459,2.6836829838200424,4.407114709874529,1.490703535434188,1.8495501088410329,8.938009183102784
47153,-85.39719795740153,1.4155479831138553,0.7465749435730514,0.7367447825498663,3.1273943745444583,5.100954887863751,1.386659248764593,2.2312498385316633,10.231072435632187
47155,-83.5746086040602,1.5057472892937092,0.6108506249037468,0.7304753871023317,3.01263775785458,4.774189544955415,1.4750177527775108,2.7980093691040477,10.41927221535925
47157,-89.88709486464279,1.3376012642446657,0.6088496330530698,0.668126526415357,2.641229737294882,4.173810796673273,1.3103032792600808,3.0671947175082632,9.855582937894628
47159,-85.97117061328957,1.5715277276995014,0.7004741695892595,0.7806593685616756,2.697344958183672,4.268723624560554,1.5394557332566545,2.618519635815914,9.939904526226904
47161,-87.813719851799,1.5139277132898163,0.5132164760615857,0.7051350427642376,2.228532665295679,3.623865740572411,1.4830312293451262,1.9959503004926125,8.352095273180662
47163,-82.39322457534868,1.5950883890215384,0.6734175515580674,0.7814591582035063,3.2424949336529543,5.050816134789921,1.5625355647557928,3.0188955280913374,11.119676761664369
47165,-86.5360035375917,1.577444570785075,0.656021780983104,0.7699273705803955,2.4500249607743716,3.767156355824102,1.5452518244425224,2.789099445888128,9.559649524060806
47167,-89.75977716810998,1.3368956019439853,0.4556172362962393,0.6233804786645064,1.8942388309344054,3.035279336376562,1.3096120182308426,2.2994701575266783,7.750642810807972
47169,-86.15655968158822,1.6036254417788072,0.6385313642521325,0.7744669704725246,2.4004427157347927,3.758654021772733,1.5708983919465864,2.500570328595449,9.275848126871646
47171,-82.38971736373993,1.626456789170656,0.6888506158616948,0.7974628110284617,3.052522404835197,4.924812644526889,1.5932637934732956,2.356855740053472,10.394438600641173
47173,-83.82206716462912,1.5247707807045714,0.6479291683544676,0.7482283468581113,3.2812317239978754,5.266101084430839,1.4936530096697842,2.7270725329028203,10.91410191325081
47175,-85.46315049666109,1.46258580480388,0.5980193616572643,0.7108949424433303,2.84077028492102,4.649738683929742,1.4327371149099233,2.047065428506496,9.468304221340713
47177,-85.79526114257126,1.4731643883375505,0.7279309225156254,0.7524972123250453,2.905142075095732,4.648571244653545,1.443099808983723,2.5093843363164043,10.11154810414817
