GEOID17,Base_HNO3_mol,Base_NH3f_mol,Base_NO3_mol
01001,0.015523846513470984,0.03096535676822333,0.006960348962540009
01003,0.013163491996980659,0.009303848248863808,0.00391501046589252
01005,0.013346605840230001,0.04804287415116186,0.008192268304721834
01007,0.01669697610001351,0.02709840303035778,0.006849876516822409
01009,0.01944391106518953,0.11329464486910293,0.01824551229286712
01011,0.014558636076633763,0.04346456291463873,0.008079634001957546
01013,0.012658882391022924,0.060920011572654933,0.0093519581186157
01015,0.019607030351648166,0.07469166186610032,0.01355322144865053
01017,0.016718596551914894,0.03683914613666296,0.007995420775796652
01019,0.022046467157948467,0.10656451071292058,0.01862402729794605
01021,0.015572428665457796,0.027374162613196137,0.006563821196243297
01023,0.012797876036695544,0.034679475145410296,0.006567579141619203
01025,0.01206753135768824,0.020767110358999932,0.004869139469577154
01027,0.018430965018042988,0.0583899811834845,0.011122432953804393
01029,0.019196835671465694,0.08017989487688965,0.014065836326012998
01031,0.012287039344178926,0.09368046646855846,0.012287039344178926
01033,0.01721693070919356,0.06779328379056011,0.01180341752071586
01035,0.012428313659998433,0.024525055984258526,0.005368550456505056
01037,0.016956698649524874,0.029305507119034298,0.007182606850453448
01039,0.011764700257929214,0.06902271325179336,0.009886384395801003
01041,0.013680857510373796,0.07591438429010995,0.011369464362258785
01043,0.018657162761991027,0.17883341959368912,0.018657162761991027
01045,0.012447991894544803,0.09002217350815521,0.012396300443393264
01047,0.014242486642486481,0.027288863160166744,0.006177890622407259
01049,0.02262612666433183,0.15173486980227205,0.02262612666433183
01051,0.01608115645521524,0.03164301828292314,0.007200951168082166
01053,0.01259321749390631,0.01521795317279926,0.004413196747290892
01055,0.01997487274432584,0.10225049733287561,0.017125966903176318
01057,0.0169898209750163,0.04658747508635348,0.009224426188457065
01059,0.016694907973969313,0.0818475629321781,0.013250694711194664
01061,0.011736324721876029,0.09150497000382962,0.011736324721876029
01063,0.01474348712254301,0.032332878536717485,0.006886860237220254
01065,0.015107607436772088,0.03148261503708532,0.006897719926261468
01067,0.012762783438821918,0.05479169890161217,0.008727873767860075
01069,0.012420440281771092,0.052558202106487976,0.00837019654177051
01071,0.023002030929579084,0.10701359733180439,0.019126434757503717
01073,0.01950461223173599,0.04690656054361997,0.0100860217027174
01075,0.016203500627955756,0.04884618336197456,0.009228886902342116
01077,0.017372024961180656,0.05405007620941818,0.01023348639564597
01079,0.018086963720642574,0.10879001834060172,0.017053929258063535
01081,0.015771384907706795,0.03167927371091837,0.00711441155178966
01083,0.019963704870794966,0.08069577616052209,0.014439624760236962
01085,0.013270237092038792,0.04979353000288268,0.008358032259005211
01087,0.014841018804569917,0.028179574494063445,0.0064475561861998595
01089,0.021561699154261562,0.08921153178751867,0.016177092609413503
01091,0.012824201614039611,0.026025412951691255,0.00564017878379593
01093,0.01671553688877604,0.06829219582890615,0.011673537103701042
01095,0.02064954877246775,0.15336977791101636,0.02064954877246775
01097,0.014205582109010234,0.011556036016934338,0.00441744694396808
01099,0.012149369096804542,0.023231973589213233,0.005153656750921229
01101,0.01588924706295783,0.039583547074368106,0.008058563011503208
01103,0.0201226187679388,0.11394136152298034,0.018651586282216526
01105,0.014938702647539258,0.02598948634342442,0.00622810580919999
01107,0.015341305301070541,0.05591081777441986,0.009746688845747987
01109,0.01313378601195686,0.06600686877046646,0.01007615382841524
01111,0.017830564835029167,0.0753509156076075,0.012937067294403732
01113,0.015661976476783863,0.03355296090328006,0.0072970197243600946
01115,0.019821310105147823,0.06729632958399731,0.01271952162967873
01117,0.018772866496996037,0.03504290543769736,0.00840276342565251
01119,0.01377848837793668,0.03677209772739495,0.0070922367379871116
01121,0.01929240548103302,0.04873345285226386,0.010240934334314503
01123,0.016959476342882755,0.029671350508147277,0.007226401836050928
