25-29 years,95% UI,,30-34 years,95% UI,,35-39 years,95% UI,,40-44 years,95% UI,,45-49 years,95% UI,,50-54 years,95% UI,,55-59 years,95% UI,,60-64 years,95% UI,,65-69 years,95% UI,,70-74 years,95% UI,,75-79 years,95% UI,,80-84 years,95% UI,,85-89 years,95% UI,,90-94 years,95% UI,,95+ years,95% UI,
6.778714152,3.145341198,17.61890495,6.090401921,2.742347563,14.81896238,5.360840349,2.811875976,12.50414315,4.757567666,2.551300311,10.02747762,4.249547491,2.423956284,8.778515053,3.816892088,2.247702378,7.513408879,3.374669927,2.099446553,6.553881406,3.004027958,1.925344111,5.40966735,2.691204216,1.849720045,4.40075606,2.391884228,1.728639896,3.802037933,2.154857936,1.613374901,3.249080961,1.918029121,1.493417089,2.729570198,1.719081596,1.405099208,2.327326561,1.543322909,1.314154847,1.940787391,1.377332762,1.223089218,1.646331559
6.780441019,3.1457352,17.62762009,6.091857788,2.742575885,14.8245402,5.362018866,2.812123617,12.50927744,4.75852399,2.551497487,10.03109437,4.250335959,2.424129056,8.781553695,3.817545132,2.247890014,7.516214258,3.375186584,2.099574932,6.555925766,3.004443254,1.925451541,5.411180033,2.691531961,1.849816142,4.401799684,2.39213752,1.728718612,3.802898883,2.155058526,1.613437787,3.249757582,1.918178768,1.493467033,2.730063163,1.719192322,1.405143178,2.327620149,1.543401714,1.314184879,1.940978276,1.377384031,1.223113862,1.646465832
6.782167666,3.146129125,17.63633519,6.093313444,2.742804149,14.83011729,5.363197186,2.812371198,12.51441151,4.759480134,2.551694613,10.03471071,4.251124265,2.424301783,8.784591887,3.818198032,2.248077605,7.519019369,3.375703118,2.099703275,6.557969876,3.004858444,1.92555894,5.412692481,2.691859616,1.849912213,4.402843042,2.392390738,1.728797305,3.803759628,2.155259055,1.613500654,3.250434047,1.918328366,1.493516962,2.730556015,1.719303011,1.405187135,2.327913632,1.54348049,1.314214902,1.941169088,1.377435281,1.223138499,1.646600053
6.783894092,3.146522973,17.64505025,6.094768888,2.743032357,14.83569365,5.364375311,2.812618718,12.51954534,4.760436099,2.551891689,10.03832664,4.251912411,2.424474465,8.78762963,3.818850786,2.248265152,7.521824212,3.376219528,2.099831584,6.560013737,3.005273527,1.92566631,5.414204694,2.69218718,1.850008257,4.403886134,2.392643881,1.728875976,3.804620168,2.155459522,1.613563503,3.251110354,1.918477916,1.493566877,2.731048754,1.719413662,1.405231079,2.328207012,1.543559239,1.314244916,1.941359828,1.377486512,1.223163128,1.646734224
6.785620297,3.146899945,17.65376527,6.09622412,2.743260508,14.84126928,5.365553239,2.812866178,12.52467896,4.761391885,2.552088714,10.04194215,4.252700395,2.424647102,8.790666922,3.819503395,2.248452654,7.524628785,3.376735815,2.099959858,6.562057349,3.005688504,1.92577365,5.415716673,2.692514653,1.850104273,4.40492896,2.392896951,1.728954624,3.805480505,2.155659928,1.613626334,3.251786504,1.918627417,1.493616777,2.731541381,1.719524276,1.405275009,2.328500288,1.54363796,1.31427492,1.941550495,1.377537724,1.22318775,1.646868345
6.787346281,3.147203469,17.66248024,6.097679141,2.743488602,14.84684419,5.366730972,2.813113577,12.52981235,4.762347491,2.552285689,10.04555725,4.253488218,2.424819694,8.793703765,3.820155859,2.248640111,7.527433089,3.37725198,2.100088098,6.56410071,3.006103374,1.925880961,5.417228417,2.692842036,1.850200263,4.405971519,2.393149946,1.729033249,3.806340636,2.155860272,1.613689146,3.252462496,1.91877687,1.493666661,2.732033895,1.719634852,1.405318927,2.328793459,1.543716653,1.314304916,1.941741089,1.377588917,1.223212364,1.647002415
6.789072045,3.147506921,17.67119516,6.09913395,2.743716639,14.85241837,5.367908508,2.813360916,12.53494551,4.763302918,2.552482614,10.04917193,4.25427588,2.424992241,8.796740157,3.820808178,2.248827523,7.530237124,3.377768021,2.100216302,6.566143823,3.006518138,1.925988242,5.418739926,2.693169329,1.850296226,4.407013812,2.393402867,1.729111852,3.807200563,2.156060554,1.61375194,3.253138332,1.918926275,1.493716531,2.732526297,1.719745391,1.405362831,2.329086527,1.543795318,1.314334902,1.94193161,1.377640091,1.223236971,1.647136434
6.790797588,3.147810303,17.67960905,6.100588548,2.74394462,14.85799182,5.369085848,2.813608195,12.54007844,4.764258166,2.552679489,10.05278619,4.25506338,2.425164742,8.799776099,3.821460351,2.249014891,7.533040888,3.378283939,2.100344472,6.568186685,3.006932796,1.926095493,5.420251201,2.693496531,1.850392162,4.408055838,2.393655713,1.729190433,3.808060286,2.156260775,1.613814715,3.253814011,1.919075631,1.493766386,2.733018586,1.719855892,1.405406723,2.329379491,1.543873956,1.314364878,1.942122059,1.377691247,1.22326157,1.647270402
6.79252291,3.148113612,17.68789716,6.102042934,2.744172544,14.86356454,5.370262991,2.813855413,12.54521114,4.765213235,2.552876314,10.05640004,4.25585072,2.425337199,8.802811589,3.82211238,2.249202214,7.535844381,3.378799735,2.100472608,6.570229297,3.007347348,1.926202715,5.42176224,2.693823643,1.850488072,4.409097598,2.393908486,1.729268991,3.808919804,2.156460935,1.613877472,3.254489532,1.919224939,1.493816226,2.733510763,1.719966356,1.405450601,2.329672351,1.543952566,1.314394846,1.942312435,1.377742383,1.223286162,1.64740432
6.794248011,3.148416851,17.69618538,6.103497108,2.744400411,14.86913653,5.371439939,2.814102572,12.55034362,4.766168124,2.553073088,10.06001348,4.256637899,2.425509611,8.805846627,3.822764263,2.249389493,7.538647603,3.379315407,2.100600708,6.572271659,3.007761793,1.926309907,5.423273045,2.694150664,1.850583954,4.410139092,2.394161185,1.729347527,3.809779118,2.156661033,1.613940211,3.255164896,1.919374199,1.493866052,2.734002828,1.720076782,1.405494467,2.329965108,1.544031148,1.314424804,1.942502739,1.377793501,1.223310746,1.647538188
6.79597289,3.148720018,17.70447371,6.10495107,2.744628222,14.87470779,5.372616691,2.81434967,12.55547587,4.767122834,2.553269813,10.06362649,4.257424916,2.425681978,8.808881214,3.823416002,2.249576727,7.541450554,3.379830957,2.100728774,6.574313771,3.008176133,1.92641707,5.424783615,2.694477596,1.85067981,4.41118032,2.39441381,1.72942604,3.810638227,2.156861069,1.614002931,3.255840103,1.91952341,1.493915862,2.73449478,1.720187171,1.405538319,2.33025776,1.544109702,1.314454753,1.94269297,1.3778446,1.223335323,1.647672005
6.797697549,3.149023114,17.71276216,6.106404821,2.744855976,14.88027832,5.373793246,2.814596707,12.56060788,4.768077365,2.553466487,10.06723909,4.258211773,2.4258543,8.811915349,3.824067596,2.249763916,7.544253233,3.380346384,2.100856805,6.576355633,3.008590366,1.926524203,5.426293949,2.694804436,1.850775638,4.412221281,2.394666361,1.72950453,3.811497132,2.157061045,1.614065633,3.256515153,1.919672573,1.493965658,2.734986619,1.720297523,1.405582158,2.330550309,1.544188229,1.314484693,1.942883128,1.37789568,1.223359892,1.647805771
6.799421987,3.149326139,17.72105071,6.10785836,2.745083674,14.88584812,5.374969605,2.814843685,12.56573967,4.769031717,2.553663112,10.07085128,4.258998469,2.426026578,8.814949031,3.824719044,2.249951061,7.547055639,3.380861688,2.100984802,6.578397244,3.009004493,1.926631307,5.427804049,2.695131187,1.85087144,4.413261006,2.394918837,1.729582999,3.812355832,2.157260959,1.614128317,3.257190046,1.919821688,1.494015439,2.735478347,1.720407837,1.405625985,2.330842755,1.544266728,1.314514623,1.943073214,1.377946741,1.223384454,1.647939487
6.801146204,3.149629093,17.72933936,6.109311687,2.745311315,14.89141718,5.376145769,2.815090602,12.57087122,4.76998589,2.553859686,10.07446304,4.259785004,2.42619881,8.817982261,3.825370348,2.250138162,7.549857773,3.38137687,2.101112764,6.580438604,3.009418513,1.926738381,5.429313913,2.695457848,1.850967216,4.414295957,2.39517124,1.729661444,3.813214328,2.157460811,1.614190982,3.257864782,1.919970755,1.494065205,2.735969961,1.720518114,1.405669798,2.331135096,1.544345199,1.314544545,1.943263228,1.377997784,1.223409008,1.648073153
6.8028702,3.149931975,17.73762813,6.110764802,2.7455389,14.89698552,5.377321736,2.81533746,12.57600254,4.770939884,2.554056211,10.07807439,4.260571378,2.426370998,8.821015037,3.826021507,2.250325217,7.552659633,3.381891928,2.101240692,6.582479714,3.009832428,1.926845425,5.430823542,2.695784418,1.851062964,4.41533064,2.39542357,1.729739868,3.814072619,2.157660602,1.614253629,3.25853936,1.920119774,1.494114956,2.736461464,1.720628353,1.405713599,2.331427335,1.544423643,1.314574457,1.943453169,1.378048807,1.223433554,1.648206768
6.804593974,3.150234787,17.74591699,6.112217706,2.745766428,14.90255312,5.378497507,2.815584257,12.58113363,4.771893699,2.554252685,10.08168531,4.261357591,2.426543141,8.824047361,3.826672522,2.250512229,7.55546122,3.382406865,2.101368585,6.584520573,3.010246237,1.926952441,5.432332936,2.696110898,1.851158686,4.416365055,2.395675825,1.729818269,3.814930705,2.157860333,1.614316258,3.259213782,1.920268745,1.494164692,2.736952854,1.720738556,1.405757386,2.331719469,1.544502059,1.314604359,1.943643038,1.378099812,1.223458094,1.648340333
6.806317528,3.150537527,17.75420596,6.113670398,2.745993899,14.90811998,5.379673082,2.815830994,12.58626449,4.772847334,2.55444911,10.08529582,4.262143643,2.426715239,8.82707923,3.827323391,2.250699196,7.558262532,3.382921678,2.101496443,6.586561181,3.01065994,1.927059426,5.433842094,2.696437289,1.851254381,4.417399202,2.395928007,1.729896647,3.815788587,2.158060001,1.614378869,3.259888046,1.920417667,1.494214414,2.737444132,1.720848721,1.405801161,2.3320115,1.544580447,1.314634253,1.943832835,1.378150798,1.223482625,1.648473847
6.80804086,3.150840196,17.76249503,6.115122878,2.746221315,14.91368611,5.380848461,2.816077672,12.59139511,4.773800791,2.554645485,10.08890591,4.262929535,2.426887293,8.830110645,3.827974116,2.250886118,7.56106357,3.383436369,2.101624267,6.588601538,3.011073537,1.927166383,5.435351017,2.696763589,1.851350049,4.418433081,2.396180114,1.729975004,3.816646264,2.158259609,1.614441461,3.260562154,1.920566541,1.49426412,2.737935297,1.720958848,1.405844922,2.332303428,1.544658808,1.314664137,1.944022559,1.378201766,1.22350715,1.648607311
6.809763971,3.151142795,17.7707842,6.116575147,2.746448674,14.9192515,5.382023644,2.816324289,12.5965255,4.774754069,2.55484181,10.09251558,4.263715266,2.427059302,8.833141606,3.828624696,2.251072996,7.563864333,3.383950938,2.101752057,6.590641644,3.011487028,1.92727331,5.43694614,2.697089799,1.851445691,4.419466692,2.396432148,1.730053338,3.817503737,2.158459155,1.614504035,3.261236104,1.920715368,1.494313812,2.738426351,1.721068939,1.405888671,2.332595252,1.544737141,1.314694013,1.944212211,1.378252714,1.223531667,1.648740724
6.811486861,3.151445322,17.77907347,6.118027203,2.746675976,14.92481616,5.383198631,2.816570846,12.60165566,4.775707167,2.555038085,10.09612483,4.264500836,2.427231266,8.836172112,3.829275131,2.25125983,7.566664821,3.384465384,2.101879812,6.592681498,3.011900414,1.927380207,5.438552648,2.697415919,1.851541306,4.420500035,2.396684109,1.730131649,3.818361005,2.158658641,1.61456659,3.261909897,1.920864146,1.49436349,2.738917292,1.721178992,1.405932406,2.332886973,1.544815446,1.314723879,1.944401791,1.378303644,1.223556176,1.648874088
6.813209529,3.151747779,17.78736284,6.119479048,2.746903223,14.93038008,5.384373421,2.816817344,12.60678557,4.776660087,2.555234311,10.09973366,4.265286246,2.427403185,8.839202164,3.829925422,2.25144662,7.569465033,3.384979707,2.102007532,6.594721101,3.012313693,1.927487075,5.440158922,2.697741949,1.851636894,4.42153311,2.396935995,1.730209938,3.819218069,2.158858065,1.614629128,3.262583533,1.921012876,1.494413152,2.73940812,1.721289008,1.405976129,2.33317859,1.544893724,1.314753736,1.944591298,1.378354555,1.223580678,1.6490074
6.814931976,3.152050165,17.7956523,6.120930681,2.747130413,14.93594327,5.385548016,2.817063782,12.61191525,4.777612828,2.555430486,10.10334207,4.266071495,2.42757506,8.842231759,3.830575568,2.251633365,7.572264969,3.385493908,2.102135218,6.596760452,3.012726867,1.927593914,5.441764962,2.69806789,1.851732456,4.422565917,2.397187809,1.730288205,3.820074927,2.159057428,1.614691647,3.263257012,1.921161558,1.4944628,2.739898837,1.721398987,1.406019839,2.333470105,1.544971975,1.314783583,1.944780733,1.378405448,1.223605172,1.649140663
6.816654202,3.152352479,17.80394186,6.122382103,2.747357547,14.94150571,5.386722415,2.81731016,12.6170447,4.77856539,2.555626612,10.10695005,4.266856583,2.427746891,8.8452609,3.83122557,2.251820065,7.575064628,3.386007987,2.10226287,6.598799551,3.013139935,1.927700724,5.443370768,2.69839374,1.851827991,4.423598455,2.397439548,1.73036645,3.820931582,2.15925673,1.614754148,3.263930334,1.921310193,1.494512433,2.740389441,1.721508929,1.406063536,2.333761515,1.545050197,1.314813422,1.944970097,1.378456321,1.22362966,1.649273875
6.818376207,3.152654724,17.81223151,6.123833312,2.747584624,14.94706742,5.387896618,2.817556478,12.6221739,4.779517774,2.555822689,10.11055762,4.267641511,2.427918676,8.848289584,3.831875427,2.252006722,7.57786401,3.386521943,2.102390488,6.600838399,3.013552897,1.927807504,5.44497634,2.698719501,1.8519235,4.424630726,2.397691214,1.730444672,3.821788031,2.159455971,1.61481663,3.264603499,1.921458779,1.494562051,2.740879933,1.721618834,1.40610722,2.334052823,1.545128393,1.314843251,1.945159388,1.378507176,1.223654139,1.649407037
6.820097989,3.152956897,17.82052125,6.12528431,2.747811646,14.95262839,5.389070625,2.817802736,12.62730287,4.780469978,2.556018715,10.11416476,4.268426278,2.428090418,8.851317812,3.83252514,2.252193334,7.580663115,3.387035777,2.102518071,6.602876995,3.013965754,1.927914255,5.446581678,2.699045172,1.852018982,4.425662728,2.397942806,1.730522872,3.822644276,2.159655151,1.614879095,3.265276507,1.921607318,1.494611655,2.741370313,1.721728701,1.406150891,2.334344028,1.545206561,1.314873071,1.945348606,1.378558013,1.223678611,1.649540149
6.821819551,3.153259,17.82881109,6.126735096,2.748038611,14.95818862,5.390244436,2.818048935,12.6324316,4.781422004,2.556214692,10.11777148,4.269210885,2.428262115,8.854345584,3.833174708,2.252379902,7.583461942,3.387549489,2.102645619,6.604913532,3.014378505,1.928020976,5.448186782,2.699370753,1.852114437,4.426694462,2.398194325,1.73060105,3.823500316,2.15985427,1.614941541,3.265949358,1.921755808,1.494661244,2.741762165,1.721838532,1.406194549,2.334635129,1.545284701,1.314902882,1.945537753,1.37860883,1.223703076,1.649673211
6.823540891,3.153561032,17.83710101,6.12818567,2.748265521,14.96374811,5.391418051,2.818295074,12.63756009,4.782373851,2.55641062,10.12137778,4.269995331,2.428433767,8.857372898,3.833824132,2.252566426,7.58626049,3.388063079,2.102773134,6.606942724,3.01479115,1.928127669,5.449791651,2.699696244,1.852209866,4.427725928,2.398445771,1.730679206,3.824356152,2.160053329,1.615003969,3.266622052,1.921904251,1.494710818,2.742141381,1.721948325,1.406238194,2.334926127,1.545362814,1.314932684,1.945726828,1.378659629,1.223727533,1.649806222
6.825262009,3.153862994,17.84539102,6.129636032,2.748492374,14.96930686,5.39259147,2.818541153,12.64268834,4.783325519,2.556606498,10.12498365,4.270779617,2.428605375,8.860399756,3.834473412,2.252752906,7.588885184,3.388576546,2.102900614,6.608971663,3.01520369,1.928234332,5.451396286,2.700021646,1.852305268,4.428757126,2.398697143,1.730757339,3.825211783,2.160252326,1.615066379,3.267294588,1.922052646,1.494760378,2.742520458,1.722058081,1.406281826,2.335246475,1.545440899,1.314962477,1.945915831,1.37871041,1.223751983,1.649939184
6.826982906,3.154164885,17.85368112,6.131086182,2.748719171,14.97486487,5.393764693,2.818787173,12.64781635,4.784277009,2.556802326,10.12858911,4.271563743,2.428776938,8.863426155,3.835122547,2.252939341,7.591406121,3.389089891,2.103028059,6.611000348,3.015616125,1.928340966,5.453000686,2.700346958,1.852400644,4.429788056,2.398948441,1.73083545,3.826067209,2.160451262,1.615128771,3.267966968,1.922200993,1.494809923,2.742899396,1.722167801,1.406325446,2.335592764,1.545518957,1.31499226,1.946104762,1.378761172,1.223776426,1.650072095
6.828703582,3.154466705,17.86197131,6.132536121,2.748950275,14.98042213,5.39493772,2.819033133,12.65294411,4.785228319,2.556998105,10.13219413,4.272347708,2.428948457,8.866452098,3.835771538,2.253125733,7.593926805,3.389603114,2.103155471,6.613028781,3.016028454,1.92844757,5.454604851,2.700672181,1.852495993,4.430818717,2.399199667,1.730913539,3.826922431,2.160650138,1.615191145,3.268639191,1.922349292,1.494859453,2.743278195,1.722277483,1.406369052,2.335938936,1.545596988,1.315022034,1.946293621,1.378811915,1.223800861,1.650204956
6.830424036,3.154768455,17.87026158,6.133985847,2.749183636,14.98597865,5.396110552,2.819279034,12.65807164,4.786179452,2.557193834,10.13579874,4.273131512,2.429119932,8.869477582,3.836420384,2.25331208,7.596447237,3.390116216,2.103282848,6.61505696,3.016440677,1.928554146,5.456208782,2.700997314,1.852591316,4.431849111,2.399450819,1.730991606,3.827777448,2.160848953,1.615253501,3.269311257,1.922497544,1.494908968,2.743656856,1.722387128,1.406412646,2.336284991,1.545674991,1.3150518,1.946482408,1.378862639,1.223825288,1.650337767
6.832144268,3.155070135,17.87855194,6.135435362,2.749416939,14.99153443,5.397283187,2.819524875,12.66319892,4.787130405,2.557389514,10.13940292,4.273915157,2.429291362,8.872502607,3.837069087,2.253498383,7.598967417,3.390629195,2.103410191,6.617084886,3.016852795,1.928660692,5.457812478,2.701322357,1.852686612,4.432879236,2.399701897,1.73106965,3.82863226,2.161047706,1.615315838,3.269983165,1.922645748,1.494958469,2.744035377,1.722496736,1.406456227,2.336630929,1.545752966,1.315081556,1.946671123,1.378913345,1.223849709,1.650470527
6.833864278,3.155371744,17.88684237,6.136884665,2.749650186,14.99708947,5.398455626,2.819770657,12.66832596,4.78808118,2.557585145,10.14300667,4.274698641,2.429462748,8.875527174,3.837717645,2.253684642,7.601487344,3.391142052,2.1035375,6.619112558,3.017264808,1.928767209,5.459415938,2.701647311,1.852781882,4.433909093,2.399952903,1.731147673,3.829486867,2.1612464,1.615378157,3.270654917,1.922793904,1.495007956,2.74441376,1.722606308,1.406499795,2.33697675,1.545830915,1.315111303,1.946859766,1.378964032,1.223874122,1.650603238
6.835584067,3.155673282,17.89513289,6.138333756,2.749883375,15.00264376,5.39962787,2.820016379,12.67345276,4.789031777,2.557780726,10.14661,4.275481965,2.42963409,8.878551282,3.838366059,2.253870858,7.604007018,3.391654787,2.103664775,6.621139976,3.017676716,1.928873697,5.461019164,2.701972175,1.852877125,4.434938682,2.400203835,1.731225673,3.83034127,2.161445032,1.615440459,3.271326512,1.922942012,1.495057427,2.744792004,1.722715842,1.406543351,2.337322454,1.545908836,1.315141041,1.947048338,1.379014701,1.223898527,1.650735899
6.837303634,3.155974751,17.90342349,6.139782635,2.750116508,15.00819731,5.400799918,2.820262042,12.67857931,4.789982195,2.557976258,10.1502129,4.276265129,2.429805387,8.88157493,3.839014329,2.254057029,7.606526439,3.3921674,2.103792015,6.62316714,3.018088518,1.928980156,5.462622155,2.70229695,1.852972342,4.435968002,2.400454694,1.731303651,3.831195468,2.161643604,1.615502742,3.27199795,1.923090073,1.495106884,2.74517011,1.72282534,1.406586893,2.337668042,1.545986729,1.31517077,1.947236837,1.379065351,1.223922925,1.650868509
6.854487105,3.158985576,17.98633357,6.154259771,2.752444711,15.06369169,5.412509627,2.822715411,12.72983123,4.799476562,2.559928866,10.18621846,4.284087964,2.431515933,8.911786083,3.845489112,2.255916326,7.631642918,3.397286834,2.105062546,6.643424801,3.022200758,1.930043147,5.478601074,2.705539791,1.853923062,4.446246458,2.402959265,1.732082217,3.839726189,2.163625989,1.616124581,3.278703697,1.924568064,1.495600652,2.748943553,1.723918289,1.407021614,2.341117493,1.546764165,1.315467558,1.949117894,1.379570834,1.224166501,1.652191869
6.871648372,3.161989411,18.06925025,6.168715713,2.754767258,15.11911097,5.424199765,2.825162877,12.78105803,4.808953109,2.56187657,10.22218107,4.291894817,2.433222081,8.941950972,3.851949526,2.257771249,7.655011211,3.402394117,2.106329684,6.663656963,3.026302512,1.931103245,5.494553073,2.70877373,1.854871156,4.45649809,2.405456553,1.732858584,3.848229029,2.165602337,1.616744624,3.285393756,1.926041316,1.496092967,2.752703189,1.725007569,1.407455061,2.344555281,1.547538882,1.315763442,1.950991807,1.380074473,1.224409342,1.653510248
6.888787412,3.164986297,18.15217228,6.183150457,2.757084182,15.1744546,5.435870347,2.827604474,12.8322591,4.818411864,2.563819396,10.2581004,4.299685724,2.434923856,8.972069304,3.858395607,2.259621823,7.675876301,3.407489289,2.107593449,6.683863525,3.030393818,1.932160468,5.507426437,2.711998805,1.855816641,4.466722898,2.40794659,1.733632766,3.856685899,2.167572675,1.617362882,3.292068138,1.927509853,1.49658384,2.756449065,1.726093201,1.407887243,2.347981428,1.548310898,1.31605897,1.952858609,1.380576278,1.224651455,1.654823327
6.905904198,3.16797627,18.23509847,6.197564,2.759395514,15.22972203,5.447521386,2.830040234,12.88343387,4.827852859,2.565757374,10.29397611,4.307460718,2.436621284,9.002140795,3.864827394,2.261468072,7.696627404,3.412572388,2.108853861,6.704044388,3.034474714,1.933214832,5.520939746,2.715215051,1.856759532,4.476920882,2.41042941,1.734404776,3.865122221,2.169537034,1.617979366,3.298726854,1.928973699,1.497073278,2.760181231,1.727175203,1.408318166,2.351395956,1.549080226,1.316354084,1.954718331,1.381076262,1.224892843,1.656127159
6.922998708,3.17095937,18.3176846,6.211956341,2.761701285,15.28491275,5.4591529,2.83247019,12.93458174,4.837276122,2.56769053,10.32980787,4.315219836,2.43831439,9.032165169,3.871244926,2.26331002,7.71732199,3.417643452,2.110110938,6.724199458,3.038545238,1.934266354,5.535863093,2.718422505,1.857699845,4.487092045,2.412905045,1.735174626,3.873537996,2.171495443,1.618594086,3.305369914,1.93043288,1.497561291,2.763899735,1.728253596,1.408747839,2.354798888,1.549846883,1.316648308,1.956571005,1.381574434,1.225133511,1.657426076
6.940070922,3.173935635,18.40005953,6.22632748,2.764001528,15.34002625,5.470764906,2.834894376,12.98570216,4.846681687,2.569618893,10.36559537,4.322963114,2.440003199,9.057205839,3.877648239,2.265147689,7.737969184,3.422702521,2.111364702,6.744328641,3.042605427,1.935315051,5.549585517,2.721621204,1.858637596,4.497236392,2.415373527,1.735942331,3.881933227,2.173447929,1.619211409,3.311997332,1.931887418,1.498047887,2.767604627,1.729328399,1.40917627,2.358190247,1.550610884,1.316941648,1.958416662,1.382070806,1.225373462,1.658720098
6.957120819,3.176905102,18.46792736,6.240677419,2.766296272,15.39506202,5.48235742,2.837312822,13.03679456,4.856069585,2.57154249,10.40133829,4.330690588,2.441687735,9.078085807,3.884037374,2.266981103,7.758568977,3.427749633,2.112615172,6.76443185,3.046655321,1.936360941,5.562193723,2.724811184,1.859572799,4.507353931,2.417834891,1.736707902,3.890307919,2.175394523,1.619828675,3.318609122,1.933337338,1.498590528,2.771295957,1.730399633,1.409603465,2.361570058,1.551372244,1.317234109,1.960255335,1.382565388,1.225612703,1.660009246
6.974148383,3.179867808,18.53316396,6.255006161,2.76858555,15.4500196,5.493930463,2.839725562,13.08785839,4.865439849,2.573461347,10.43703634,4.338402295,2.443368024,9.098905662,3.890412369,2.268810285,7.779121364,3.432784827,2.113862366,6.784509,3.050694956,1.937404039,5.574742171,2.727992483,1.860505469,4.51744467,2.420289167,1.737471353,3.898662077,2.177335252,1.620444198,3.325205298,1.934782664,1.499079293,2.774973775,1.731467316,1.410029433,2.364635886,1.552130978,1.317525696,1.962087055,1.383058192,1.225851236,1.661293542
6.991153597,3.18282379,18.5983403,6.269313709,2.77086939,15.5048985,5.505484054,2.842132626,13.13889313,4.874792512,2.575375492,10.47268922,4.346098272,2.445055907,9.119665785,3.896773263,2.270635258,7.799626343,3.437808144,2.115106303,6.803509991,3.054724372,1.938444362,5.587264371,2.731165135,1.861443364,4.527508621,2.422736389,1.738232695,3.906995708,2.179270146,1.62105799,3.331785877,1.93622342,1.499562848,2.778638132,1.732531469,1.41045418,2.36750514,1.552887101,1.317816416,1.963911854,1.383549228,1.226089067,1.662573006
7.008136447,3.185773086,18.66345659,6.283600069,2.773147824,15.55969828,5.517018214,2.844534046,13.18962199,4.884127608,2.577284951,10.50829664,4.353778558,2.446739603,9.140366557,3.903120096,2.272456045,7.820083919,3.442819621,2.116347004,6.819415793,3.058743607,1.939481925,5.599760471,2.734329178,1.862392345,4.535695373,2.425176589,1.738991943,3.915308822,2.181199233,1.62167006,3.338348559,1.93765963,1.500045016,2.782289078,1.73359211,1.410877714,2.370363187,1.553640629,1.318106272,1.965725483,1.384038507,1.226326199,1.663847659
7.02509692,3.18871573,18.72851305,6.297865248,2.775420882,15.61441849,5.528532965,2.846929854,13.24026364,4.893445172,2.579189751,10.54385832,4.36144319,2.44841911,9.172333358,3.909452908,2.274272669,7.840494096,3.4478193,2.117584485,6.835286215,3.062752698,1.940516746,5.612230619,2.737484649,1.863338791,4.542622264,2.427609799,1.739749107,3.923601429,2.183122541,1.622280419,3.344893514,1.939091317,1.500525806,2.785926664,1.734649259,1.411300043,2.373210067,1.554391575,1.318395271,1.96752733,1.384526039,1.226562637,1.665053825
7.042035004,3.191659229,18.79350991,6.312109254,2.777688593,15.6690587,5.540028329,2.84932008,13.28066129,4.902745238,2.581089917,10.579374,4.369092207,2.450094451,9.204479367,3.915771739,2.276085151,7.860856887,3.452807219,2.118818766,6.851121464,3.066751685,1.94154884,5.624674962,2.740631583,1.864282718,4.549523535,2.430036052,1.740504201,3.93187354,2.185040099,1.622889078,3.351423144,1.940518505,1.501005226,2.789550941,1.735702936,1.411721173,2.376045821,1.555139956,1.318683418,1.969322372,1.385011835,1.226798385,1.666125288
7.058950692,3.194625573,18.8584474,6.326332095,2.779950986,15.72361851,5.551504329,2.851704755,13.31984002,4.912027842,2.582985475,10.61484341,4.376725647,2.451765649,9.236599297,3.92207663,2.277893513,7.881172305,3.457783419,2.120049865,6.866921745,3.070740606,1.942578222,5.637093646,2.743770017,1.86522414,4.556399379,2.432455379,1.741257237,3.940125169,2.186951935,1.623496045,3.357937469,1.941941218,1.501483285,2.793161962,1.736753158,1.412141112,2.378870492,1.555885785,1.318970718,1.971110642,1.385495906,1.227033446,1.667192188
7.075843974,3.19758537,18.92322842,6.340533782,2.782208091,15.77809749,5.56296099,2.854083909,13.35892074,4.921293022,2.584882173,10.6502663,4.384343552,2.453432729,9.26869289,3.92836762,2.279697778,7.901440368,3.462747939,2.121277801,6.882687261,3.074719498,1.943604909,5.649486819,2.746899987,1.866163071,4.56324999,2.434867814,1.742008226,3.948356331,2.188858078,1.624101332,3.364434146,1.943359478,1.50195999,2.796759778,1.737799945,1.412559866,2.381684122,1.556629077,1.319257176,1.972892172,1.385978261,1.227267826,1.668254551
7.092714844,3.200538656,18.98783893,6.354714327,2.784459937,15.83249528,5.574398338,2.856457572,13.39774801,4.930540812,2.586779017,10.68564241,4.391945959,2.455095713,9.300759894,3.934644752,2.281497968,7.921661097,3.467700819,2.12250259,6.898363989,3.078688402,1.944628915,5.661854628,2.75002153,1.867099526,4.570075558,2.437273387,1.74275718,3.95651566,2.190758554,1.624912384,3.370167773,1.94477331,1.50243535,2.800344441,1.738843317,1.412977443,2.384486752,1.557369847,1.319542797,1.974597239,1.386458912,1.227501529,1.6693124
7.109563297,3.203485464,19.05238888,6.368873742,2.786706552,15.88681148,5.585816397,2.858825775,13.4365037,4.939771251,2.588671316,10.72097151,4.399532909,2.456754624,9.332800062,3.940908066,2.283294103,7.941834518,3.4726421,2.123724252,6.91392277,3.082647355,1.945650257,5.674197219,2.753134681,1.868033519,4.576876273,2.439672132,1.743504113,3.963222611,2.192653393,1.625758524,3.375880908,1.946182736,1.502909372,2.803916003,1.739883291,1.41339385,2.387278424,1.55810811,1.319827587,1.976056765,1.386937867,1.227734557,1.670365761
