Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 25,over 25
Lithuania,0.325282646,0.866232669,1.144190984,2.853077613,6.310247091,14.43128091,31.20934715,56.53141054,81.06263916,102.3018397,159.5425853,186.7488906,174.8561461,84.01506857,19.21481246,,0.316104542,921.4130515
Luxembourg,0.110878851,0.154035038,0.25480674,0.432720819,1.077652113,2.542082669,4.767934898,8.70134555,15.32923316,22.23753255,32.91779033,42.66371269,49.00170611,30.40537315,14.94842215,,0.188488901,225.5452268
Madagascar,55.84601969,68.25727707,82.43001681,91.01099685,138.5375368,227.1176352,406.9803315,582.2075187,605.2358154,644.3227581,572.95793,476.1363774,262.8435928,117.0481948,28.44415776,,238.360384,4359.376159
Malawi,10.48876202,16.60266245,19.64950143,29.55273427,46.12049067,64.71172433,115.1203248,203.6118905,283.1308887,342.3707401,294.3607617,239.8335676,112.161637,54.56746934,15.05410624,,55.38798522,1847.337261
Malaysia,19.49261582,27.86463073,40.99816667,52.18051903,94.70445104,186.7171329,316.370681,631.9776086,897.46141,1302.392538,1300.454146,1226.121219,745.3593098,431.4372212,110.0394764,,25.57752482,7383.571126
Maldives,0.520416875,0.824434998,0.972383841,0.922300438,1.384563962,2.17094129,3.28412055,5.65520779,7.066591697,10.84371904,19.27200608,23.69485629,19.46643895,8.87234232,2.985910635,,0.980393325,107.9362347
Mali,45.06187172,52.30526417,41.08703649,59.05694793,108.2493247,216.3922316,257.2280519,387.5476741,542.1102715,597.8365092,458.6055948,288.7008884,177.6670101,83.48557885,23.12432982,,83.53073614,3338.458585
Malta,0.064355851,0.075691624,0.122941999,0.213832107,0.429602049,0.957423534,2.330568696,5.312895269,12.4912064,20.59725868,20.63210088,30.99946105,25.35164056,14.59944132,7.990547614,,0.105102754,142.1689676
Marshall Islands,0.326714996,0.623566711,0.711236854,0.89231307,1.200977864,1.767918284,2.174270643,3.115590085,3.523100406,2.992638806,2.247604738,1.698020019,1.018952707,0.413391759,0.111869546,,0.535669269,22.81816649
Mauritania,2.614075894,3.244354425,2.962000678,4.237721226,8.288799471,16.40143749,20.39199955,37.09023852,52.7388812,65.43753302,71.34400159,62.36675031,47.33928912,24.82872385,8.076791829,,5.216280384,427.3625982
Mauritius,1.079999424,1.03649797,2.557900857,2.891634675,5.355090969,8.077378604,10.73526016,23.60647312,33.65025662,43.58543157,45.25897584,57.3067581,55.56852223,35.9099627,24.32897528,,1.433646911,350.9491181
Mexico,65.95860435,91.72356313,134.0010958,206.7414464,339.5309171,618.5527142,1043.485316,1847.154187,2598.871507,3661.067661,4909.110701,6142.821339,6016.877473,4072.858586,2034.964404,,149.6334876,33783.71951
