Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 25,over 25
Kazakhstan,26.60338987,71.42803892,155.9736617,304.076573,565.9125242,1045.198561,1712.708412,2259.474558,2922.663978,2264.963937,5196.132699,4677.465193,3639.306983,1680.689653,333.9708127,,13.58756226,26856.56897
Kenya,53.57474774,101.1501042,159.828003,252.8793208,400.2555123,550.7074601,779.8339389,1006.368173,1217.366217,1421.792646,1295.790019,1122.692381,752.1914374,311.3228267,102.1312257,,91.04498423,9527.884013
Kiribati,1.111154409,3.037677431,4.568531015,7.196869896,9.920230933,13.77126821,17.13995228,17.40584605,10.41790424,8.6191452,7.525053541,4.14415798,2.681013168,0.759053511,0.148394948,,0.563963415,108.4462528
Kuwait,16.92205437,51.44326625,75.05583186,110.4323013,164.5638193,192.8003121,199.0524848,196.5274523,148.841299,130.046917,139.7729377,191.8780305,164.1825799,84.74749282,44.83287572,,8.551819245,1911.099655
Kyrgyzstan,12.88998861,32.19862953,60.28373613,112.8191491,205.4656254,332.8167943,640.8229785,867.9497174,1115.889251,773.6941079,1802.913582,1897.568328,1832.705133,812.7612145,189.5548006,,7.887825186,10690.33304
Lao People's Democratic Republic,28.87032277,41.85763661,60.7885313,102.6903999,162.2503404,248.7411485,341.3061417,418.3323421,464.696192,493.449886,540.0203287,484.6679201,314.8024021,155.2046868,51.56370061,,25.31645685,3909.24198
Latvia,1.095384639,3.984883242,9.405105081,26.89794473,58.4067462,127.7356682,257.4211786,380.8205037,550.0202853,664.7101127,1176.561721,1444.763768,1508.393676,916.3430068,272.5445873,,0.371713372,7399.104571
Lebanon,24.33955791,44.19089151,66.17584336,108.1774291,200.5561623,320.3461661,469.6614474,638.2206061,881.2059911,1159.239634,1386.913354,1462.147409,1128.248175,533.5472422,141.7686661,,21.08983954,8564.738575
Lesotho,2.184416233,5.472057348,11.24393092,20.61453101,38.13060564,62.89568674,84.69149121,99.29797513,126.0693364,113.9414041,103.4938152,87.70287973,50.13656792,19.7171589,4.923052429,,2.145637505,830.514909
Liberia,3.228236846,9.354465607,16.3637652,32.3549894,47.33181325,67.83895281,79.91559039,117.8549468,146.1845561,151.2005179,196.3425238,181.1773338,119.6323775,62.87322165,20.55623838,,5.922144968,1252.20953
Libya,35.46785829,70.79540004,117.8015,175.4401701,290.3717526,302.5287024,379.6460064,473.8783152,543.8151146,601.6711984,717.8342635,595.3797932,516.0273129,270.502542,147.1058077,,38.41662984,5238.265737
Lithuania,3.039558871,8.957260167,20.5369606,49.23524857,122.3801126,217.3935748,417.3032692,584.1612081,838.3240118,1104.213394,1771.270321,2552.715956,2929.704174,1788.691099,463.9796546,,0.862239953,12871.9058
