Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 25,over 25
Maldives,0.222704078,0.482689199,0.743919288,0.963804814,1.546317947,2.241382449,3.188138724,4.032314256,4.089331306,3.859864076,4.971756904,4.968021129,3.884101998,1.222220039,0.273177322,,0.133895632,36.68974353
Mali,3.126459797,7.116032227,11.50064516,19.75354288,38.35464462,76.40722886,101.0495742,137.9391722,149.6600713,138.0774015,97.94932904,56.09864941,24.97917939,7.804308241,1.575431505,,4.49885889,871.3916703
Malta,0.113728032,0.340716132,0.96131417,2.068159394,4.191854669,6.934157837,15.09112368,27.08531302,36.140419,52.08309559,37.23949449,30.59803082,16.33483901,5.356407075,1.895106689,,0.076606709,236.4337596
Marshall Islands,0.133506658,0.228814435,0.358416692,0.924174167,1.074005933,1.620694268,2.227945208,2.800952944,2.805123345,1.995825967,1.267613377,0.631012032,0.250586457,0.04969544,0.018851138,,0.157194125,16.38721806
Mauritania,1.475878227,3.970411892,4.861972116,6.80635062,13.29619011,26.8629208,33.44691063,44.41026471,57.11805671,54.82455273,44.94662385,30.8057438,16.5699936,4.763271285,1.415905815,,1.589548182,345.5750469
Mauritius,1.133015032,0.92205444,2.661878676,4.616024127,7.976618753,16.44474502,29.02150422,37.64716249,50.51960395,43.93743867,31.782212,21.50380637,15.2910634,4.891068461,0.946370211,,0.671711751,269.2945658
Mexico,36.23689934,75.10377988,121.023566,219.4487642,416.3839953,677.7209709,1033.625108,1537.914187,1856.705543,2116.269867,1967.374593,1409.898367,848.3825437,324.5573645,93.85517921,,39.94728747,12734.50073
Micronesia (Federated States of),0.253849959,0.393217757,0.540893884,1.527168888,2.253252255,3.804855058,5.657875347,7.437961992,5.457027255,3.594700981,2.294169948,1.48782413,0.682018088,0.151784433,0.046752926,,0.340393321,35.5833529
Monaco,0.033526246,0.097048036,0.26384533,0.671403191,1.645030845,3.518254303,5.595910628,7.76995285,9.356696996,13.94808363,12.45003948,10.0735917,6.387169616,3.329389861,1.399595732,,0.026368591,76.53953845
Mongolia,2.191084311,5.765702821,8.432218432,20.86456374,49.68247751,91.15292616,143.2109415,167.3765223,129.5731966,104.6311236,90.47940679,75.05384203,38.5761743,4.777781768,0.254884005,,2.706278034,932.0228459
Montenegro,0.694334158,1.418121982,3.828594775,9.531070019,22.1358011,49.27080221,87.51627159,119.6463948,136.2048306,97.7841422,79.31470739,54.87033631,19.96459259,4.796677615,0.862300136,,0.603874864,687.8389775
Morocco,11.9215738,34.80834813,78.02988156,174.2389222,411.1969087,781.360689,1224.66452,1470.105085,1274.966658,929.6810021,607.4494932,390.5861395,174.5391423,70.14264577,18.92143221,,10.95755247,7652.612441
Mozambique,5.606530656,10.70571821,22.82273877,43.95306432,72.14098509,100.441973,147.2036008,192.756952,215.718576,205.1482958,148.7218795,75.52684605,32.4322572,10.00524722,1.952066883,,6.751762151,1285.136731
Myanmar,68.16210076,106.9012165,206.7637832,376.8654189,725.5818207,1307.516774,2016.830001,2607.386852,2743.503931,2208.945694,1639.130859,1053.349591,624.5506223,175.3191588,33.68768627,,77.95428351,15894.49551
