Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 25,over 25
Georgia,15.96893835,33.00474221,56.32226333,95.87018057,162.3734881,298.942563,513.4621447,740.856896,992.4184163,1015.626854,2649.513664,2727.83336,1691.637283,1020.321318,484.1326332,,15.96324685,12498.28474
Germany,51.33056774,88.97210683,140.1054316,235.8263563,495.3968213,1000.429187,1500.19367,2139.523629,3351.120145,5279.813343,11934.00212,17824.26851,18216.92014,12354.93555,6036.371667,,56.9224688,80649.20925
Ghana,191.1334562,289.1843088,419.7033772,833.1106474,1060.144062,1533.910605,1726.274381,2409.376317,2396.462153,2537.095834,2819.350622,2540.217724,1548.363329,690.0673915,218.3682069,,494.4323457,21212.76242
Greece,9.307271925,18.22286517,35.96382932,65.12905069,119.9136973,186.475559,276.8620182,410.9132759,646.6009772,1143.144304,2362.015802,4699.176794,5862.65428,3830.703002,1277.952197,,11.45362779,20945.03492
Greenland,0.112076536,0.210594093,0.391399215,0.6945288,1.548388672,3.279798542,4.436711083,4.925494213,5.061690843,6.61537647,6.488971905,6.988083993,6.410368357,2.819078637,0.964057159,,0.150155645,50.94661852
Grenada,0.292588759,0.52286244,0.843080435,1.504966827,3.079398055,5.133187332,7.505548157,9.645888944,12.5855163,15.9173195,17.07588056,12.50153351,9.728792947,6.435124874,3.118733445,,0.443270536,105.8904221
Guam,0.956708492,1.12201356,2.379999249,3.015853478,4.610007257,8.387638847,9.319827294,9.824227938,12.02133787,9.635169837,10.39633752,12.79002939,12.90774855,7.623674325,3.969924372,,1.780848113,108.960498
Guatemala,82.1770481,104.0091676,124.1641092,145.9094561,173.4348724,222.387737,289.896107,358.6052555,456.5641183,555.5328593,682.3070814,952.0689369,748.2896603,315.7088383,42.89591717,,200.412849,5253.951165
Guinea,74.41028721,93.52055079,131.0450869,240.2609534,294.5911053,478.6797145,589.260492,830.1524672,869.2195636,918.5721863,967.5596162,902.7846189,664.1342899,358.8211088,98.56229514,,457.2859466,7511.574336
Guinea-Bissau,18.42771643,23.2622448,33.71673501,56.08179798,69.71178936,101.6543129,116.5317614,136.3878527,131.6470026,134.5328531,122.1740631,86.90552973,52.75344771,22.15389539,5.8055919,,56.45210799,1111.746594
Guyana,6.131243924,8.596342199,12.94560827,22.55628496,43.6485606,71.01293726,94.97126172,125.4373766,148.6311444,133.1523162,128.8549238,113.3512398,63.89735553,42.52364572,10.40332364,,10.74355451,1026.113565
Haiti,152.2573766,228.3565231,336.7219888,516.1680117,699.3199454,971.3219018,1210.792486,1577.089036,1729.313481,1881.358859,1868.963546,1487.67694,844.7832969,332.3833138,86.49883157,,537.9493086,13923.00554
Honduras,52.42356369,71.17083576,106.9378303,177.6745706,248.7638381,351.3171993,489.1161907,608.7272179,804.1113247,991.9126873,1165.387948,1050.565783,635.6223123,305.723594,83.82984057,,137.7279617,7143.284737
Hungary,7.487213388,17.53552084,38.48896704,83.86072941,149.855643,263.1110927,472.9347492,950.9496278,1210.103255,1537.030588,2277.115691,2824.450083,2734.921721,1566.076598,520.6943986,,9.30843995,14654.61588
Iceland,0.217698065,0.264339504,0.482268495,0.756764745,1.144970634,1.985855474,2.877172628,4.544997763,6.856567837,11.29343994,17.22811464,28.9499019,41.03559332,33.82442791,20.50527364,,0.310950375,171.9673865
India,2687.769252,5032.376106,8980.582258,15448.61198,24846.47268,45735.09872,66650.79169,90895.34717,114456.0752,116254.919,110275.0871,82864.78927,41367.7948,17748.87306,3932.900118,,4859.636044,747177.4883
Indonesia,1366.090198,2375.307428,4962.513298,8854.304261,14959.51991,23422.60504,32430.6939,40170.06761,45445.4538,49066.984,50022.47807,44528.76052,28644.89586,10493.37756,2718.655078,,2265.208956,359461.7065
Iran (Islamic Republic of),222.0823316,309.1626242,454.7020783,564.070612,828.0982388,1258.246939,1939.947951,2768.751502,3299.246206,4181.290124,6497.04752,8513.334868,6981.040038,3451.115695,1028.915367,,395.3678291,42297.0521
Iraq,363.9867339,426.3527957,566.2011009,906.1460797,1494.734913,1778.352421,2181.35356,2977.223243,3628.671192,4006.588526,4048.893643,3304.435287,2365.782043,1257.914739,445.1876679,,800.103141,29751.82394
Ireland,2.674206993,5.445731215,8.949698256,15.76083553,24.04978469,37.31469813,51.95713228,73.77579472,116.06094,200.2671289,330.851218,524.2796686,633.4479397,469.4473928,231.24781,,2.49333828,2725.52998
Israel,3.40482025,5.608294582,10.32990121,17.61421186,30.46117176,52.00943555,81.32201929,141.6339453,208.4671295,297.7996948,431.3711356,695.1470068,799.0373408,655.8618028,339.6036061,,7.647227637,3769.671516
Italy,25.5590262,50.26575193,93.46242053,185.725948,340.6509574,537.8495875,736.5565324,1089.316356,1940.912925,3418.394561,7284.432534,13042.52419,18981.05057,15914.26307,7596.678547,,39.37122339,71237.64298
Jamaica,9.328886535,14.48455901,24.67803593,42.9582303,82.46380887,111.9650135,166.0653956,210.7378205,277.8079751,419.0922987,467.7488508,524.6818744,463.5368991,300.2904593,271.3060098,,15.19351442,3387.146117
