PTB,95% UI,
2.150801797,1.182368736,3.887370409
2.151177603,1.182411412,3.888977288
2.15155331,1.182454061,3.890584222
2.151928917,1.182496682,3.892191211
2.152304426,1.182539275,3.893798255
2.152679837,1.182581841,3.895405354
2.153055148,1.182624379,3.897012507
2.153430361,1.182666889,3.898619714
2.153805475,1.182709372,3.89996426
2.15418049,1.182751828,3.901206553
2.154555406,1.182794256,3.902448459
2.154930225,1.182836656,3.903689977
2.155304944,1.18287903,3.904931109
2.155679565,1.182921375,3.906171853
2.156054088,1.182963693,3.90741221
2.156428512,1.183005984,3.908652179
2.156802837,1.183048248,3.909891761
2.157177065,1.183090484,3.911130956
2.157551194,1.183132693,3.912369763
2.157925224,1.183174874,3.913608182
2.158299156,1.183217028,3.914846214
2.15867299,1.183259155,3.916083859
2.159046726,1.183301255,3.917321115
2.159420364,1.183343327,3.918557984
2.159793903,1.183385373,3.919794465
2.160167345,1.183427391,3.921030558
2.160540688,1.183469381,3.922266264
2.160913934,1.183511345,3.923501581
2.161287081,1.183553282,3.92473651
2.16166013,1.183595191,3.925971052
2.162033081,1.183637073,3.927205205
2.162405935,1.183678929,3.928438971
2.162778691,1.183720757,3.929672348
2.163151348,1.183762558,3.930905337
2.163523908,1.183804332,3.932137938
2.16389637,1.183846079,3.93337015
2.164268735,1.183887799,3.934601974
2.164641002,1.183929492,3.93583341
2.165013171,1.183971159,3.937064458
2.165385242,1.184012798,3.938295117
2.165757216,1.18405441,3.939525388
2.166129092,1.184095996,3.94075527
2.166500871,1.184137555,3.941984764
2.166872553,1.184179086,3.943213869
2.167244136,1.184220591,3.944442586
2.167615623,1.18426207,3.945670914
2.167987012,1.184303521,3.946898854
2.168358304,1.184344946,3.948121768
2.168729498,1.184386344,3.949333575
2.169100595,1.184427715,3.950544981
2.169471595,1.184469059,3.951755988
2.169842497,1.184510377,3.952966594
2.170213303,1.184551668,3.954176801
2.170584011,1.184592933,3.955386608
2.170954622,1.18463417,3.956596014
2.171325137,1.184675382,3.957805021
2.171695554,1.184716566,3.959013627
2.172065874,1.184757724,3.960221834
2.172436097,1.184798856,3.96142964
2.172806223,1.184839961,3.962637046
2.173176252,1.184881039,3.963844053
2.173546185,1.184922091,3.965050659
2.17391602,1.184963117,3.966256865
2.174285759,1.185004116,3.967462671
2.174655401,1.185045089,3.968668076
2.175024946,1.185086035,3.969873082
2.175394395,1.185126955,3.971077687
2.175763747,1.185167848,3.972281893
2.176133002,1.185208715,3.973485698
2.176502161,1.185249556,3.974689103
2.176871223,1.185290371,3.975892107
2.177240188,1.185331159,3.977094712
2.177609058,1.185371921,3.978296917
2.17797783,1.185412657,3.979498721
2.178346506,1.185453366,3.980700125
2.178715086,1.185494049,3.981901129
2.17908357,1.185534706,3.983101733
2.179451957,1.185575337,3.984301937
2.179820248,1.185615942,3.98550174
2.180188443,1.18565652,3.986701144
2.180556541,1.185697073,3.987900147
2.180924544,1.185737599,3.98909875
2.18129245,1.185778099,3.990296953
2.18166026,1.185818574,3.991494756
2.182027974,1.185859022,3.992692158
2.182395592,1.185899444,3.993889161
2.182763114,1.18593984,3.995085763
2.18313054,1.18598021,3.996281966
2.18349787,1.186020554,3.997477768
2.183865104,1.186060873,3.99867317
2.184232243,1.186101165,3.999868172
2.184599285,1.186141431,4.001062774
2.184966232,1.186181672,4.002256976
2.185333083,1.186221887,4.003450778
2.185699838,1.186262076,4.00464418
2.186066498,1.186302239,4.005837181
2.186433062,1.186342376,4.007029783
2.18679953,1.186382487,4.008221985
2.187165903,1.186422573,4.009413787
2.18753218,1.186462633,4.010605188
2.187898361,1.186502667,4.01179619
2.188264448,1.186542676,4.012986792
2.188630438,1.186582658,4.014176994
2.188996334,1.186622616,4.015366796
2.189362134,1.186662547,4.016556198
2.189727838,1.186702453,4.017745201
2.190093448,1.186742333,4.018933803
2.190458962,1.186782188,4.020122006
2.19082438,1.186822017,4.021309809
2.191189704,1.18686182,4.022497212
2.191554933,1.186901598,4.023684215
2.191920066,1.186941351,4.024870818
2.192285104,1.186981078,4.026057022
2.192650047,1.18702078,4.027242826
2.193014896,1.187060456,4.028428231
2.193379649,1.187100106,4.029613236
2.193744307,1.187139732,4.030797841
2.19410887,1.187179331,4.031982046
2.194473339,1.187218906,4.033165852
2.194837712,1.187258455,4.034349259
2.195201991,1.187297979,4.035481354
2.195566175,1.187337477,4.036462963
2.195930265,1.18737695,4.037444185
2.196294259,1.187416398,4.03842502
2.196658159,1.187455821,4.039405468
2.197021964,1.187495218,4.04038553
2.197385675,1.187534591,4.041365204
2.197749291,1.187573938,4.042344493
2.198112813,1.187613259,4.043323394
2.19847624,1.187652556,4.04430191
2.198839572,1.187691828,4.04528004
2.19920281,1.187731074,4.046257784
2.199565954,1.187770295,4.047235142
2.199929004,1.187809491,4.048212115
2.200291959,1.187848663,4.049188702
2.20065482,1.187887809,4.050164905
2.201017586,1.18792693,4.051140722
2.201380258,1.187966026,4.052116154
2.201742837,1.188005097,4.053091202
2.202105321,1.188044143,4.054065865
2.202467711,1.188083164,4.055040143
2.202830006,1.18812216,4.056014038
2.203192208,1.188161132,4.056987548
2.203554316,1.188200078,4.057960675
2.20391633,1.188239,4.058933417
2.20427825,1.188277896,4.059905776
2.204640076,1.188316768,4.060877752
2.205001808,1.188355615,4.061849344
2.205363446,1.188394437,4.062820554
2.205724991,1.188433235,4.06379138
2.206086442,1.188472008,4.064761824
2.206447799,1.188510756,4.065731884
2.206809062,1.188549479,4.066701563
2.207170232,1.188588178,4.067670859
2.207531308,1.188626852,4.068639773
2.20789229,1.188665501,4.069608305
2.208253179,1.188704125,4.070576455
2.208613975,1.188742725,4.071544224
2.208974677,1.188781301,4.072511611
2.209335285,1.188819852,4.073478617
2.2096958,1.188858378,4.074445241
2.210056222,1.18889688,4.075411485
2.21041655,1.188935357,4.076377348
2.210776785,1.18897381,4.07734283
2.211136927,1.189012238,4.078307932
2.211496976,1.189050642,4.079272653
2.211856931,1.189089021,4.080236994
2.212216793,1.189127376,4.081200955
2.212576563,1.189165706,4.082164537
2.212936239,1.189204012,4.083127738
2.213295822,1.189242294,4.084090561
2.213655312,1.189280551,4.085053003
2.214014709,1.189318784,4.086015067
2.214374013,1.189356993,4.086976752
2.214733224,1.189395178,4.087938058
2.215092342,1.189433338,4.088898985
2.215451367,1.189471474,4.089859533
2.2158103,1.189509585,4.090819704
2.21616914,1.189547673,4.091779496
2.216527887,1.189585736,4.09273891
2.216886541,1.189623775,4.093697947
2.217245103,1.18966179,4.094656605
2.217603572,1.189699781,4.095614887
2.217961948,1.189737748,4.096572791
2.218320232,1.18977569,4.097530318
2.218678424,1.189813609,4.098487467
2.219036523,1.189851503,4.09944424
2.219394529,1.189889374,4.100400637
2.219752443,1.18992722,4.101356657
2.220110265,1.189965042,4.1023123
2.220467994,1.190002841,4.103267568
2.220825631,1.190040615,4.104222459
2.221183176,1.190078366,4.105176975
2.221540628,1.190116092,4.106131115
2.221897988,1.190153795,4.10708488
2.222255256,1.190191474,4.10803827
2.222612432,1.190229128,4.108991284
2.222969516,1.190266759,4.109943923
2.223326508,1.190304367,4.110896188
2.223683408,1.19034195,4.111848078
2.224040215,1.19037951,4.112799594
2.224396931,1.190417045,4.113750735
2.224753555,1.190454558,4.114701503
2.225110087,1.190492046,4.115651896
2.225466527,1.19052951,4.116601916
2.225822875,1.190566951,4.117551562
2.226179132,1.190604369,4.118500835
2.226535296,1.190641762,4.119449735
2.226891369,1.190679132,4.120398262
2.227247351,1.190716478,4.121346415
2.227603241,1.190753801,4.122294196
2.227959039,1.1907911,4.123241605
2.228314745,1.190828376,4.124188641
2.22867036,1.190865628,4.125135306
2.229025884,1.190902856,4.126081598
2.229381316,1.190940061,4.127027518
2.229736656,1.190977243,4.127973067
2.230091905,1.191014401,4.128918244
2.230447063,1.191051535,4.129863051
2.23080213,1.191088646,4.130807486
2.231157105,1.191125734,4.13175155
2.231511989,1.191162798,4.132695243
2.231866782,1.191199839,4.133638566
2.232221483,1.191236857,4.134581518
2.232576094,1.191273851,4.1355241
2.232930613,1.191310822,4.136466312
2.233285041,1.19134777,4.137408155
2.233639378,1.191384694,4.138349627
2.233993625,1.191421595,4.13929073
2.23434778,1.191458473,4.140231464
2.234701844,1.191495327,4.141171829
2.235055818,1.191532159,4.142111824
2.2354097,1.191568967,4.143051451
2.235763492,1.191605752,4.143990709
2.236117193,1.191642514,4.144929599
2.236470803,1.191679253,4.145868121
2.236824322,1.191715968,4.146806274
2.237177751,1.191752661,4.14774406
2.237531089,1.19178933,4.148681477
2.237884336,1.191825977,4.149618528
2.238237493,1.1918626,4.150555211
2.23859056,1.1918992,4.151491526
2.238943535,1.191935778,4.152427475
2.239296421,1.191972332,4.153363057
2.239649216,1.192008864,4.154298272
2.24000192,1.192045372,4.155233121
2.240354534,1.192081858,4.156167604
2.240707058,1.19211832,4.15710172
2.241059491,1.19215476,4.158035471
2.241411835,1.192191177,4.158968856
2.241764088,1.192227571,4.159901875
2.24211625,1.192263942,4.160834529
2.242468323,1.19230029,4.161766817
2.242820306,1.192336616,4.162698741
2.243172198,1.192372919,4.1636303
2.243524001,1.192409199,4.164561494
2.243875713,1.192445456,4.165492324
2.244227335,1.192481691,4.166422789
2.244578868,1.192517903,4.16735289
2.24493031,1.192554092,4.168282628
2.245281663,1.192590258,4.169212001
2.245632926,1.192626402,4.170141011
2.245984099,1.192662524,4.171069658
2.246335182,1.192698622,4.171997941
2.246686176,1.192734698,4.172925862
2.247037079,1.192770752,4.173853419
2.247387894,1.192806783,4.174780614
2.247738618,1.192842791,4.175707447
2.248089253,1.192878777,4.176633917
2.248439799,1.192914741,4.177560025
2.248790254,1.192950682,4.178485772
2.249140621,1.1929866,4.179411156
2.249490898,1.193022496,4.180336179
2.249841085,1.19305837,4.181260841
2.250191184,1.193094221,4.182185141
2.250541192,1.19313005,4.183109081
2.250891112,1.193165856,4.184032659
2.251240942,1.19320164,4.184955877
2.251590683,1.193237402,4.185878735
2.251940335,1.193273142,4.186801232
2.252289898,1.193308859,4.18772337
2.252639371,1.193344554,4.188645147
2.252988756,1.193380227,4.189566565
2.253338051,1.193415877,4.19053207
2.253687257,1.193451505,4.191888092
2.254036375,1.193487111,4.193243916
2.254385403,1.193522695,4.194599541
2.254734343,1.193558257,4.195954967
2.255083193,1.193593796,4.197310193
2.255431955,1.193629314,4.19866522
2.255780628,1.193664809,4.200020047
2.256129212,1.193700282,4.201374673
2.256477708,1.193735733,4.2027291
2.256826114,1.193771162,4.204083325
2.257174432,1.193806569,4.20543735
2.257522662,1.193841954,4.206791174
2.257870803,1.193877317,4.208144796
2.258218855,1.193912658,4.209498217
2.258566819,1.193947977,4.210851437
2.258914694,1.193983274,4.212204454
2.259262481,1.19401855,4.213557269
2.259610179,1.194053803,4.214909882
2.259957789,1.194089034,4.216262291
2.260305311,1.194124244,4.217614498
2.260652744,1.194159432,4.218966502
2.261000089,1.194194597,4.220318303
2.261347346,1.194229741,4.2216699
2.261694515,1.194264864,4.223021293
2.262041595,1.194299964,4.224372482
2.262388588,1.194335043,4.225723467
2.262735492,1.1943701,4.227074247
2.263082308,1.194405135,4.228424823
2.263429036,1.194440148,4.229775194
2.263775676,1.19447514,4.231125359
2.264122228,1.19451011,4.23247532
2.264468693,1.194545059,4.233825074
2.264815069,1.194579986,4.235174623
2.265161357,1.194614891,4.236523966
2.265507558,1.194649775,4.237873102
2.265853671,1.194684637,4.239222032
2.266199696,1.194719477,4.240570756
2.266545634,1.194754296,4.241919272
2.266891483,1.194789094,4.243267581
2.267237246,1.19482387,4.244615683
2.26758292,1.194858624,4.245963577
2.267928507,1.194893357,4.247311264
2.268274006,1.194928069,4.248658742
2.268619418,1.194962759,4.250006012
2.268964743,1.194997428,4.251353074
2.26930998,1.195032075,4.252699927
2.26965513,1.195066701,4.254046571
2.270000192,1.195101305,4.255393006
2.270345167,1.195135888,4.256739232
2.270690054,1.19517045,4.258085248
2.271034855,1.195204991,4.259431055
2.271379568,1.19523951,4.260776651
2.271724194,1.195274008,4.262122037
2.272068733,1.195308485,4.263467213
2.272413185,1.19534294,4.264812178
2.27275755,1.195377375,4.266156933
2.273101827,1.195411788,4.267501476
2.273446018,1.19544618,4.268845808
2.273790122,1.195480551,4.270189929
2.274134138,1.1955149,4.271533838
2.274478068,1.195549229,4.272877535
2.274821911,1.195583536,4.27422102
2.275165668,1.195617822,4.275564293
2.275509337,1.195652087,4.276907353
2.27585292,1.195686332,4.2782502
2.276196416,1.195720555,4.279592835
2.276539825,1.195754757,4.280935256
2.276883148,1.195788938,4.282277464
2.277226384,1.195823098,4.283619458
2.277569533,1.195857237,4.284961239
2.277912596,1.195891355,4.286302806
2.278255572,1.195925452,4.287644158
2.278598462,1.195959529,4.288985296
2.278941266,1.195993584,4.29032622
2.279283983,1.196027619,4.291666928
2.279626613,1.196061632,4.293007422
2.279969158,1.196095625,4.294347701
2.280311616,1.196129597,4.295687764
2.280653988,1.196163548,4.297027611
2.280996273,1.196197479,4.298367243
2.281338473,1.196231388,4.299706658
2.281680586,1.196265277,4.301045858
2.282022613,1.196299145,4.302384841
2.282364554,1.196332993,4.303723607
2.282706409,1.196366819,4.305062157
2.283048178,1.196400626,4.306400489
2.283389861,1.196434411,4.307738604
2.283731458,1.196468176,4.309076502
2.28407297,1.19650192,4.310414182
2.284414395,1.196535643,4.311751645
2.284755735,1.196569346,4.313088889
2.285096988,1.196603028,4.314425915
2.285438156,1.19663669,4.315762723
2.285779238,1.196670331,4.317099312
2.286120235,1.196703952,4.318435682
2.286461146,1.196737552,4.319771833
2.286801971,1.196771132,4.321107765
2.287142711,1.196804691,4.322443478
2.287483365,1.19683823,4.323778971
2.287823934,1.196871748,4.325114244
2.288164417,1.196905246,4.326449297
2.288504814,1.196938723,4.32778413
2.288845127,1.19697218,4.329118742
2.289185354,1.197005617,4.330453134
2.289525495,1.197039033,4.331787306
2.289865551,1.197072429,4.333121256
2.290205522,1.197105805,4.334454985
2.290545408,1.197139161,4.335788493
2.290885209,1.197172496,4.337121779
2.291224924,1.197205811,4.338454843
2.291564554,1.197239105,4.339787686
2.2919041,1.19727238,4.341120307
2.29224356,1.197305634,4.342452705
2.292582935,1.197338868,4.34378488
2.292922225,1.197372082,4.345116833
2.29326143,1.197405275,4.346448563
2.29360055,1.197438449,4.347780071
2.293939586,1.197471602,4.349111354
2.294278536,1.197504735,4.350442415
2.294617402,1.197537849,4.351773251
2.294956183,1.197570942,4.353103864
2.295294879,1.197604015,4.354434253
2.295633491,1.197637068,4.355764418
2.295972018,1.197670101,4.357094359
2.29631046,1.197703114,4.358424074
2.296648818,1.197736107,4.359753566
2.296987091,1.19776908,4.361082832
2.297325279,1.197802033,4.362411873
2.297663384,1.197834966,4.363740689
2.298001403,1.197867879,4.365069279
2.298339338,1.197900773,4.366397644
2.298677189,1.197933646,4.367725783
2.299014956,1.1979665,4.369053695
2.299352638,1.197999333,4.370381382
2.299690236,1.198032147,4.371708842
2.300027749,1.198064941,4.373036076
2.300365179,1.198097716,4.374258786
2.300702524,1.19813047,4.375336645
2.301039785,1.198163205,4.376414137
2.301376962,1.19819592,4.37749126
2.301714055,1.198228615,4.378568017
2.302051064,1.198261291,4.379644406
2.302387989,1.198293947,4.380720428
2.30272483,1.198326583,4.381796083
2.303061587,1.198359199,4.382871371
2.30339826,1.198391796,4.383946292
2.30373485,1.198424373,4.385015706
2.304071355,1.198456931,4.386078846
2.304407777,1.198489469,4.38714162
2.304744115,1.198521988,4.388204029
2.305080369,1.198554487,4.389266072
2.30541654,1.198586966,4.390327749
2.305752627,1.198619426,4.391389061
2.30608863,1.198651866,4.392450008
2.30642455,1.198684287,4.39351059
2.306760386,1.198716688,4.394570807
2.307096139,1.19874907,4.395630659
2.307431808,1.198781433,4.396690147
2.307767394,1.198813776,4.39774927
2.308102896,1.198846099,4.398808029
2.308438315,1.198878404,4.399866424
2.308773651,1.198910689,4.400801708
2.309108904,1.198942954,4.401692106
2.309444073,1.1989752,4.402582292
2.309779159,1.199007427,4.403472265
2.310114162,1.199039635,4.404362027
2.310449081,1.199071823,4.405251578
2.310783918,1.199103992,4.406140918
2.311118671,1.199136142,4.407030046
2.311453342,1.199168272,4.407918964
2.311787929,1.199200384,4.408807671
2.312122434,1.199232476,4.409696168
2.312456855,1.199264549,4.410584456
2.312791194,1.199296602,4.411472533
2.31312545,1.199328637,4.412360401
2.313459622,1.199360652,4.413248059
2.313793713,1.199392649,4.414135508
2.31412772,1.199424626,4.415022749
2.314461645,1.199456584,4.415909781
2.314795487,1.199488523,4.416796604
2.315129246,1.199520443,4.417683219
2.315462922,1.199552344,4.418569627
2.315796517,1.199584226,4.419455826
2.316130028,1.199616089,4.420341818
2.316463457,1.199647933,4.421227603
2.316796804,1.199679758,4.422113181
2.317130068,1.199711564,4.422998552
2.317463249,1.199743351,4.423883716
2.317796349,1.199775119,4.424768674
2.318129366,1.199806869,4.425653425
2.3184623,1.199838599,4.427111061
2.318795153,1.199870311,4.428568704
2.319127923,1.199902003,4.43002627
2.319460611,1.199933677,4.431483756
2.319793217,1.199965332,4.432941163
2.32012574,1.199996968,4.434398492
2.320458182,1.200028586,4.435855741
2.320790541,1.200060184,4.43731291
2.321122819,1.200091764,4.43877
2.321455014,1.200123325,4.440227011
2.321787128,1.200154868,4.441683941
2.322119159,1.200186391,4.443125652
2.322451109,1.200217896,4.444183633
2.322782977,1.200249383,4.44524126
2.323114763,1.20028085,4.446298533
2.323446467,1.2003123,4.447355452
2.32377809,1.20034373,4.448412017
2.324109631,1.200375142,4.449468229
2.32444109,1.200406535,4.450524088
2.324772468,1.20043791,4.451579593
2.325103764,1.200469266,4.452634745
2.325434978,1.200500603,4.453689544
2.325766111,1.200531922,4.454743991
2.326097162,1.200563223,4.455798085
2.326428132,1.200594505,4.456851827
2.32675902,1.200625768,4.457905216
2.327089828,1.200657014,4.458958253
2.327420553,1.20068824,4.460010938
2.327751198,1.200719448,4.461063272
2.328081761,1.200750638,4.462115254
2.328412243,1.20078181,4.463166884
2.328742643,1.200812963,4.464218163
2.329072963,1.200844097,4.465269091
2.329403201,1.200875214,4.466319668
2.329733358,1.200906312,4.467369893
2.330063434,1.200937391,4.468419769
2.330393429,1.200968453,4.469469293
2.330723343,1.200999496,4.470518468
2.331053177,1.201030521,4.471567292
2.331382929,1.201061527,4.472615766
2.3317126,1.201092515,4.47366389
2.33204219,1.201123486,4.474711664
2.3323717,1.201154437,4.475759088
2.332701129,1.201185371,4.476806164
2.333030477,1.201216287,4.47785289
2.333359744,1.201247184,4.478899266
2.33368893,1.201278063,4.479945294
2.334018036,1.201308925,4.480990973
2.334347062,1.201339768,4.482036304
2.334676006,1.201370593,4.483081285
2.335004871,1.2014014,4.484125919
2.335333654,1.201432188,4.485170204
2.335662357,1.201462959,4.486214142
2.33599098,1.201493712,4.487257731
2.336319522,1.201524447,4.488300973
2.336647984,1.201555163,4.489343867
2.336976366,1.201585862,4.490386414
2.337304667,1.201616543,4.491428614
2.337632888,1.201647206,4.492470466
2.337961029,1.201677851,4.493511972
2.338289089,1.201708478,4.494553131
2.33861707,1.201739087,4.495593943
2.33894497,1.201769678,4.496634409
2.33927279,1.201800252,4.497674529
2.33960053,1.201830807,4.498714303
2.33992819,1.201861345,4.499753731
2.34025577,1.201891865,4.500792813
2.34058327,1.201922367,4.501831549
2.340910691,1.201952851,4.50286994
2.341238031,1.201983318,4.503907986
2.341565291,1.202013766,4.504945686
2.341892472,1.202044197,4.505983042
2.342219573,1.202074611,4.507020053
2.342546594,1.202105006,4.508056719
2.342873535,1.202135384,4.509093041
2.343200397,1.202165744,4.510129018
2.343527179,1.202196087,4.511164651
2.343853881,1.202226412,4.512199941
2.344180504,1.202256719,4.513234886
2.344507047,1.202287009,4.514269488
2.344833511,1.202317281,4.515303746
2.345159895,1.202347535,4.516337661
2.3454862,1.202377772,4.517371233
2.345812426,1.202407992,4.518404462
2.346138572,1.202438194,4.519437349
2.346464639,1.202468378,4.520469892
2.346790626,1.202498545,4.521502093
2.347116534,1.202528694,4.522533952
2.347442363,1.202558826,4.523565468
2.347768113,1.20258894,4.524596643
2.348093784,1.202619037,4.525627475
2.348419375,1.202649117,4.526657966
2.348744888,1.202679179,4.527688116
2.349070321,1.202709224,4.528717924
2.349395675,1.202739251,4.529747391
2.349720951,1.202769261,4.530776517
2.350046147,1.202799254,4.531805302
2.350371265,1.202829229,4.532833747
2.350696303,1.202859187,4.533861851
2.351021263,1.202889127,4.534889614
2.351346144,1.202919051,4.535917038
2.351670946,1.202948957,4.536944121
2.351995669,1.202978846,4.537970865
2.352320314,1.203008717,4.538997269
2.35264488,1.203038572,4.540023333
2.352969368,1.203068409,4.541049058
2.353293776,1.203098229,4.542074444
2.353618107,1.203128032,4.543099491
2.353942358,1.203157817,4.544124199
2.354266531,1.203187586,4.545145861
2.354590626,1.203217337,4.546154997
2.354914642,1.203247072,4.547163792
2.35523858,1.203276789,4.548172249
2.35556244,1.203306489,4.549180365
2.355886221,1.203336172,4.550188143
2.356209924,1.203365838,4.551195582
2.356533549,1.203395487,4.552202681
2.356857095,1.203425118,4.553209442
2.357180563,1.203454733,4.554215865
2.357503953,1.203484331,4.555221949
2.357827265,1.203513912,4.556227695
2.358150499,1.203543476,4.557233103
2.358473655,1.203573023,4.558238173
2.358796733,1.203602553,4.559242906
2.359119733,1.203632066,4.560247301
2.359442655,1.203661562,4.561251359
2.359765499,1.203691041,4.56225508
2.360088265,1.203720504,4.563258464
2.360410953,1.203749949,4.564261511
2.360733563,1.203779378,4.565264221
2.361056096,1.20380879,4.566266595
2.361378551,1.203838185,4.567268633
2.361700928,1.203867563,4.568270335
2.362023228,1.203896925,4.569271701
2.362345449,1.20392627,4.570272731
2.362667594,1.203955598,4.571273426
2.36298966,1.203984909,4.572273785
2.36331165,1.204014203,4.573273809
2.363633561,1.204043481,4.574273499
2.363955396,1.204072742,4.575272853
2.364277152,1.204101987,4.576271873
2.364598832,1.204131215,4.577270558
2.364920434,1.204160426,4.578268909
2.365241959,1.20418962,4.579266926
2.365563406,1.204218798,4.580264609
2.365884776,1.204247959,4.581261958
2.366206069,1.204277104,4.582258974
2.366527285,1.204306232,4.583255656
2.366848423,1.204335344,4.584252006
2.367169485,1.204364439,4.585248022
2.367490469,1.204393517,4.586243705
2.367811377,1.204422579,4.587239055
2.368132207,1.204451625,4.588234073
2.36845296,1.204480654,4.589228759
2.368773637,1.204509666,4.590223113
2.369094236,1.204538662,4.591217134
2.369414759,1.204567642,4.592210824
2.369735204,1.204596605,4.593204182
2.370055573,1.204625552,4.594197209
2.370375865,1.204654482,4.595189904
2.370696081,1.204683396,4.596182269
2.37101622,1.204712294,4.597174302
2.371336282,1.204741175,4.598166005
2.371656267,1.20477004,4.599157377
2.371976176,1.204798889,4.600148419
2.372296008,1.204827721,4.601139131
2.372615764,1.204856537,4.602129513
2.372935443,1.204885337,4.603119565
2.373255045,1.20491412,4.604109287
2.373574572,1.204942887,4.60509868
2.373894022,1.204971638,4.606087743
2.374213395,1.205000373,4.607076478
2.374532692,1.205029092,4.608064883
2.374851913,1.205057794,4.60905296
2.375171058,1.20508648,4.610040708
2.375490126,1.20511515,4.611028128
2.375809118,1.205143804,4.612015219
2.376128034,1.205172442,4.613001983
2.376446874,1.205201064,4.613988419
2.379631094,1.205486397,4.623834784
2.382807738,1.205770134,4.634741448
2.385976841,1.20605229,4.646640193
2.389138438,1.206332879,4.658522698
2.392292561,1.206611915,4.670389031
2.395439245,1.206889412,4.682239263
2.398578524,1.207165383,4.694073465
2.40171043,1.207439843,4.705891706
2.404834999,1.207712806,4.717694059
2.407952264,1.207984284,4.729480595
2.411062257,1.208254292,4.738915298
2.414165012,1.208522842,4.747392069
2.417260564,1.208789949,4.755856322
2.420348944,1.209055624,4.764308142
2.423430186,1.209319881,4.772747615
2.426504323,1.209582733,4.781174826
2.429571388,1.209844193,4.789589859
2.432631415,1.210104273,4.797992796
2.435684434,1.210362986,4.806383717
2.438730481,1.210620344,4.81570499
2.441769586,1.21087636,4.827134721
2.444801783,1.211131046,4.838550419
2.447827104,1.211384413,4.849952154
2.450845581,1.211636475,4.861339997
2.453857247,1.211887242,4.872714019
2.456862133,1.212136727,4.884074292
2.459860272,1.212384941,4.895420887
2.462851696,1.212631896,4.906753875
2.465836436,1.212877604,4.918073327
2.468814525,1.213122075,4.929379315
2.471785993,1.213365321,4.940671909
2.474750873,1.213607353,4.951951182
2.477709195,1.213848182,4.963217203
2.480660992,1.214087819,4.974470045
2.483606294,1.214326275,4.985709778
2.486545132,1.214563561,4.996936473
2.489477538,1.214799687,5.008150201
2.492403542,1.215034663,5.019351032
2.495323176,1.215268501,5.030539038
2.498236469,1.21550121,5.041714288
2.501143453,1.215732802,5.052876854
2.504044158,1.215963285,5.064026804
2.506938614,1.216192669,5.07516421
2.509826852,1.216420966,5.086289141
2.512708901,1.216648185,5.097401667
2.515584792,1.216874335,5.108501858
2.518454555,1.217099426,5.119589782
2.52131822,1.217323467,5.130665509
2.524175815,1.217546469,5.141729109
2.527027371,1.21776844,5.152780649
2.529872917,1.21798939,5.163820199
2.532712483,1.218209328,5.174847827
2.535546098,1.218428263,5.185863601
2.538373791,1.218646204,5.196867588
2.54119559,1.21886316,5.208475967
2.544011525,1.21907914,5.221488506
2.546821625,1.219294152,5.234487792
2.549625918,1.219508206,5.247473809
2.552424433,1.219721309,5.260446542
2.555217198,1.219933471,5.273405978
2.558004241,1.220144699,5.286352104
2.560785591,1.220355002,5.29928491
2.563561276,1.220564388,5.312204386
2.566331324,1.220772865,5.325110521
2.569095761,1.220980442,5.337982508
2.571854618,1.221187126,5.350813615
2.57460792,1.221392925,5.363631268
2.577355695,1.221597848,5.376435461
2.58009797,1.221801901,5.389226192
2.582834774,1.222005092,5.402003459
2.585566133,1.22220743,5.414131125
2.588292073,1.222408921,5.423302601
2.591012622,1.222609573,5.432536371
2.593727807,1.222809393,5.445996494
2.596437654,1.223008389,5.45944181
2.59914219,1.223206567,5.472872303
2.601841441,1.223403935,5.486287956
2.604535433,1.223600501,5.49966831
2.607224193,1.22379627,5.51300936
2.609907746,1.22399125,5.525517239
2.612586118,1.224185448,5.536511998
2.615259336,1.22437887,5.547495992
2.617927425,1.224571523,5.558469284
2.620590409,1.224763414,5.569431937
2.623248316,1.224954549,5.580384013
2.62590117,1.225144935,5.591317466
2.628548996,1.225334578,5.602232594
2.63119182,1.225523484,5.613137372
2.633829665,1.225711661,5.62403186
2.636462558,1.225899113,5.634916121
2.639090523,1.226085848,5.645790214
2.641713584,1.226271871,5.656654202
2.644331766,1.226457188,5.667458725
2.646945093,1.226641806,5.678193622
2.649553589,1.22682573,5.688918541
2.652157279,1.227008966,5.69963354
2.654756186,1.227191519,5.710338682
2.657350334,1.227373397,5.721027854
2.659939747,1.227554603,5.731701396
2.662524449,1.227735144,5.742365416
2.665104464,1.227915026,5.753019972
2.667679813,1.228094253,5.763701874
2.670250521,1.228272832,5.773515029
2.672816612,1.228450767,5.781620704
2.675378107,1.228628065,5.79238563
2.67793503,1.228804729,5.805168704
2.680487403,1.228980766,5.817170925
2.68303525,1.229156181,5.827892179
2.685578592,1.229330978,5.83860426
2.688117453,1.229505162,5.849307223
2.690651854,1.22967874,5.860001121
2.693181818,1.229851715,5.870686008
2.695707366,1.230024093,5.881361936
2.698228522,1.230195877,5.892028959
2.700745306,1.230367075,5.90268713
2.70325774,1.230537688,5.913336499
2.705765846,1.230707724,5.923977119
2.708269646,1.230877185,5.934609041
2.71076916,1.231046078,5.945232317
2.713264411,1.231214405,5.955846997
2.715755418,1.231382173,5.966453131
2.718242204,1.231549385,5.977050769
2.72072479,1.231716045,5.987630305
2.723203195,1.231882158,5.998197964
