Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 25,over 25
Cuba,0.757486758,1.337188737,3.092355548,10.50644295,25.98334662,74.89521696,131.5211897,218.3422869,358.8443526,491.659408,587.6913734,537.2994641,429.2251738,262.6343036,136.0057364,,1.439679962,3269.795326
Cyprus,0.046692307,0.063476876,0.163286727,0.263260437,0.59527727,1.66299552,3.25855233,8.128769384,17.0129274,31.25822871,54.26487295,79.75539075,58.10387637,19.33786835,3.321071277,,0.0699115,277.2365467
Czechia,0.951850714,1.565233753,2.964891362,8.975728934,20.82523182,43.874791,101.4162854,251.4240813,430.292154,561.5230362,520.4430576,499.6059271,430.4854162,189.921139,59.24651403,,1.275053711,3123.515339
Democratic People's Republic of Korea,10.06134081,16.24645502,29.02951396,72.73375997,203.154705,460.4980189,734.6948817,1438.400848,1845.693759,3908.620648,4646.242109,4209.744223,2375.057272,969.8079769,252.7089868,,14.08913637,21172.6945
Democratic Republic of the Congo,18.26174085,32.50021373,39.50191044,74.53346296,149.194928,281.9019296,471.3192774,773.3031396,830.6436374,1077.055562,1026.02082,903.5812374,477.001244,222.3306906,54.59328131,,55.40228501,6431.743076
Denmark,0.207854518,0.403797002,1.053696471,3.021022504,10.47828625,33.60819601,74.40236207,143.164059,238.9291223,436.1497543,543.1735661,641.7741117,546.5014102,313.0175262,124.4866753,,0.768882371,3110.37144
Djibouti,0.135038486,0.253362166,0.347569447,0.58430741,0.990894781,1.775845729,3.149859937,5.632761628,6.788741574,8.558134131,7.14247359,5.111770346,2.265541144,0.896063084,0.161257798,,0.409087413,43.79362125
Dominica,0.008222812,0.010695591,0.017802063,0.03026716,0.075519861,0.175128144,0.354965071,0.671147898,0.926432577,1.352319386,1.908790095,2.275936603,1.631390076,0.96139404,0.291468056,,0.015069568,10.69147943
Dominican Republic,3.537999826,3.999565227,5.519952139,8.83840985,14.35118488,27.05120946,38.73088386,75.82633064,83.64254208,124.6774815,123.209512,147.066099,157.84185,75.79970018,30.02099184,,6.399633598,920.1137125
Ecuador,3.910006399,3.89900218,4.666713235,6.58420719,11.07743367,17.45694699,28.01431644,55.95766691,94.99968417,175.0368771,277.4390892,403.2823626,470.7878629,340.1371521,87.94421743,,9.769142862,1981.193539
Egypt,35.76205006,48.2197369,63.7967354,92.61065246,189.8347313,393.2782615,679.2826597,1120.547479,1385.020672,1264.933,1217.029781,905.2443828,537.2954198,174.8694942,39.8597298,,103.5504188,8147.584785
El Salvador,1.072435104,1.385093436,1.838953211,2.705427341,4.57208665,8.656449494,16.01021379,28.70765502,44.88261817,80.83168441,118.194712,152.4557621,166.1062786,99.56454017,89.8027802,,2.12677783,816.7866898
Equatorial Guinea,0.141635243,0.251743025,0.242832505,0.444727212,0.864711896,1.443212107,2.527628591,4.505676763,6.081638402,9.46443442,10.679315,9.737901333,5.553840711,2.614569582,0.659572135,,0.343569311,55.21343893
Eritrea,1.801621011,2.938282332,4.510305222,7.501279103,13.58904406,21.84436861,38.07598528,55.57323263,56.89649762,63.55337907,56.87470078,36.7680175,13.79350142,4.417471368,0.610697458,,5.357142434,378.7483835
Estonia,0.053938631,0.082531326,0.116119946,0.388582597,1.046025403,2.239379048,5.699522951,11.25228202,21.92552198,22.90556371,39.51906034,40.51496698,38.82756496,17.65582099,4.13174079,,0.074104952,206.3586217
Eswatini,0.306210436,0.458244953,0.746246975,1.590715859,3.178178937,5.29348835,8.838341216,12.37588455,19.25461259,26.58751296,22.71015606,13.40717327,5.826024666,1.716750692,0.380027383,,0.623582305,122.6695689
Ethiopia,18.83313617,27.31889113,38.10037861,55.97172568,94.71074846,158.2026145,316.8087572,595.5141459,824.7578008,1254.393589,1301.063656,1117.03772,521.4510007,219.3926247,41.38461349,,71.94984602,6584.941401
Fiji,0.40629602,0.829367927,0.871309513,1.298701432,2.495283554,5.390269008,6.912803081,11.57590812,14.7324855,14.71099178,14.33197143,10.74994292,7.363716242,2.406741371,0.361409453,,1.010956407,94.43719735
Finland,0.119994906,0.17318248,0.377351096,0.813960646,2.445807973,10.16874523,25.62197187,65.59027785,131.227944,188.7776249,225.2018099,241.3728554,206.6282702,110.2724253,38.63865676,,0.292215905,1247.430879
France,1.578066747,2.53822876,5.769282512,16.06639742,43.21599559,110.9154254,241.0904608,512.6189402,826.9176592,1064.189875,1384.788915,2252.850696,2959.035219,2481.364414,1127.369939,,3.706754661,13030.30952
Gabon,0.175763488,0.366950497,0.468063761,1.039523751,2.185592056,4.164196138,7.259889485,11.82618218,14.52728307,19.30780108,21.32335442,20.11394384,12.43941395,5.878764759,1.533425157,,0.405085799,122.6101476
Gambia,0.934027826,1.169160711,1.162204275,1.630025801,2.72683197,6.231365111,6.995729506,12.40413697,19.30971246,24.63518091,31.09542729,23.18550772,13.70986312,5.256876908,1.28824077,,1.774690497,151.7342914
Georgia,1.861779582,2.814925581,4.364513877,8.165218554,11.73649141,19.68492079,35.76700227,53.87027453,72.78207764,71.20778344,158.2599329,155.0305959,97.47524228,54.93478486,26.15492388,,2.353761181,774.1104675
Germany,4.669153387,7.185736434,16.62371268,38.59774304,139.6508437,442.9901391,997.0550513,1822.356852,2806.006062,3641.453638,6124.759616,7111.411515,5771.68573,2909.598733,1231.36541,,9.560368502,33065.40994
Ghana,16.31586926,21.50073159,19.31472547,31.26647712,44.25340793,94.56750526,102.9867269,191.4114027,268.9391995,324.7637204,293.1506061,209.3204553,125.6298773,53.53384418,13.71812576,,21.98580864,1810.672675
Greece,0.66710004,1.252522522,2.668874273,5.741201283,11.98283364,27.75948509,45.18850201,91.96119476,163.0202055,296.8602423,537.6720041,968.6456719,1105.456096,629.5380723,253.4235624,,1.298003814,4141.837569
Greenland,0.002255815,0.00335611,0.013210628,0.036964026,0.185375483,0.695762112,1.297764986,2.05065041,2.474723702,3.534518268,3.31344123,2.837495819,1.766852043,0.564201746,0.142807192,,0.005580969,18.91937957
Grenada,0.011807232,0.017851936,0.031179256,0.063612679,0.152764554,0.325746693,0.627323906,1.066949282,1.499479681,2.053096544,1.976013218,1.163016919,0.861014057,0.514047221,0.253663389,,0.026549148,10.61756657
Guam,0.070049169,0.133654416,0.187231995,0.249002322,0.462084185,1.052325015,1.440123276,2.110565653,2.99560246,2.462633053,2.642169988,3.339262222,3.668196773,2.745121949,1.568015177,,0.111923068,25.12603765
Guatemala,6.936553653,9.080393908,10.81591963,11.59685459,14.15125393,22.23191047,36.05329548,64.39832971,96.5364389,143.1143419,189.9249124,311.2760992,270.882441,133.9877949,19.42368398,,16.36064584,1340.410224
Guinea,6.592606347,8.086298626,7.083398712,9.459662098,18.49725811,40.03366053,44.83762423,85.16807754,131.4067671,167.4611727,160.6242043,129.0228034,96.17750214,50.27552652,12.27296586,,15.15232439,966.9995283
Guinea-Bissau,1.338440231,1.853848665,1.695286138,2.27933854,4.013700261,8.126295208,8.910519965,13.37268947,18.95469075,22.30061764,17.66670837,10.62076543,6.495446333,2.515191468,0.628583043,,2.167867643,120.7721215
Guyana,0.161188587,0.187260577,0.363604641,0.700248519,1.245186086,2.570170351,4.144522346,5.853505984,7.427111806,7.35797554,8.139778755,7.341734042,4.879473115,3.211517915,0.918024566,,0.32171175,54.50130283
Haiti,3.447916258,4.686336783,8.043765233,14.19979603,21.6994646,42.26578885,72.38814639,117.7176713,161.4484137,179.6196872,182.2984559,163.4467335,89.53398303,36.60996564,9.685299239,,11.38030071,1107.091424
Honduras,2.602958025,3.226767407,5.04372875,9.553791775,19.19482795,37.8808671,72.68278094,135.2568802,199.0260657,279.9955863,310.9193297,270.9235345,163.6515645,56.5148078,17.23795227,,9.591301993,1583.711443
Hungary,1.788532111,3.492466243,10.026426,23.6145616,63.83771369,122.1666376,247.2033422,531.467487,636.4843307,706.9034292,764.9615306,774.6136445,617.8138031,291.9452307,77.91639903,,2.457904451,4874.235534
Iceland,0.031659414,0.03907375,0.068331511,0.1370761,0.301330018,0.75212394,1.455346576,2.626612519,4.914918746,7.829226484,9.723843425,15.02761943,15.27279692,9.982475298,5.744844441,,0.068496108,73.90727857
India,394.6385742,802.0818214,1565.792978,3291.470398,6940.865236,16423.95616,30900.33257,57977.46484,88946.86915,116909.1068,119810.0918,127769.5279,55825.55782,20444.88655,4021.087657,,522.5396392,652023.7303
Indonesia,150.7581088,208.1262845,346.3761774,547.8577312,1006.58542,1879.192756,2989.461417,5639.7379,7467.655793,9292.032318,9506.338144,8649.768206,5660.940986,1907.034972,525.7197455,,258.6786227,55777.58596
Iran (Islamic Republic of),52.52058392,82.0592419,98.91222102,117.7788507,175.0696181,289.7972099,470.5420809,761.1530631,894.9658191,1089.532574,1607.28878,1979.440305,1568.456735,754.1097929,224.3774824,,95.49576128,10166.00436
Iraq,6.155679272,7.357070965,11.33765464,16.24708965,29.88511431,39.71288,52.04789363,97.76209324,125.8456375,152.2592118,150.4617042,136.4530829,99.22616115,52.49155317,20.99643142,,13.47560026,998.2392579
Ireland,0.084584538,0.268410066,0.510903537,1.112873777,2.823213158,9.208568456,23.86354963,54.93382849,114.6036329,192.3860426,282.7855798,362.0015722,346.3201996,205.7845599,85.72593914,,0.22900243,1682.413458
