COPD,95% UI,
2.696994848,2.344906249,3.103387717
2.69761471,2.345395063,3.104067137
2.698234572,2.345883876,3.104746556
2.698854435,2.34637269,3.105425975
2.699474297,2.346861503,3.106105395
2.700094159,2.347350317,3.106784814
2.700714021,2.347839131,3.107464234
2.701333883,2.348327945,3.108143654
2.701953745,2.348816759,3.108823074
2.702573607,2.349305573,3.109502494
2.703193469,2.349794388,3.110181914
2.703813331,2.350283202,3.110861334
2.704433193,2.350772017,3.111540754
2.705053055,2.351260832,3.112220174
2.705672917,2.351749647,3.112899595
2.706292779,2.352238462,3.113579015
2.706912641,2.352727277,3.114258436
2.707532503,2.353216092,3.114937857
2.708152365,2.353704907,3.115617277
2.708772227,2.354193723,3.116296698
2.709392089,2.354682539,3.116976119
2.710011951,2.355171354,3.11765554
2.710631813,2.35566017,3.118334961
2.711251675,2.356148986,3.119014382
2.711871537,2.356637803,3.119693803
2.712491399,2.357126619,3.120373225
2.713111261,2.357615435,3.121052646
2.713731123,2.358104252,3.121732068
2.714350985,2.358593069,3.122411489
2.714970847,2.359081885,3.123090911
2.715590709,2.359570702,3.123770333
2.716210571,2.360059519,3.124449755
2.716830433,2.360548337,3.125129176
2.717450295,2.361037154,3.125808598
2.718070157,2.361525971,3.126488021
2.718690019,2.362014789,3.127167443
2.719309882,2.362503606,3.127846865
2.719929744,2.362992424,3.128526287
2.720549606,2.363481242,3.12920571
2.721169468,2.36397006,3.129885132
2.72178933,2.364458878,3.130564555
2.722409192,2.364947697,3.131243977
2.723029054,2.365436515,3.1319234
2.723648916,2.365925334,3.132602823
2.724268778,2.366414152,3.133282246
2.72488864,2.366902971,3.133961669
2.725508502,2.36739179,3.134641092
2.726128364,2.367880609,3.135320515
2.726748226,2.368369428,3.135999939
2.727368088,2.368858248,3.136679362
2.72798795,2.369347067,3.137358785
2.728607812,2.369835887,3.138038209
2.729227674,2.370324706,3.138717632
2.729847536,2.370813526,3.139397056
2.730467398,2.371302346,3.14007648
2.73108726,2.371791166,3.140755904
2.731707122,2.372279986,3.141435328
2.732326984,2.372768806,3.142114752
2.732946846,2.373257627,3.142794176
2.733566708,2.373746447,3.1434736
2.73418657,2.374235268,3.144153024
2.734806432,2.374724089,3.144832449
2.735426294,2.37521291,3.145511873
2.736046156,2.375701731,3.146191297
2.736666018,2.376190552,3.146870722
2.73728588,2.376679373,3.147550147
2.737905742,2.377168194,3.148229571
2.738525604,2.377657016,3.148908996
2.739145466,2.378145837,3.149588421
2.739765329,2.378634659,3.150267846
2.740385191,2.379123481,3.150947271
2.741005053,2.379612303,3.151626697
2.741624915,2.380101125,3.152306122
2.742244777,2.38064096,3.152921639
2.742864639,2.381180795,3.153537156
2.743484501,2.38172063,3.154152673
2.744104363,2.382260465,3.154768191
2.744724225,2.382800299,3.155383709
2.745344087,2.383340134,3.155999227
2.745963949,2.383879969,3.156614745
2.746583811,2.384419804,3.157230264
2.747203673,2.384959639,3.157845783
2.747823535,2.385499474,3.158461302
2.748443397,2.386039308,3.159076821
2.749063259,2.386579143,3.15969234
2.749683121,2.387118978,3.16030786
2.750302983,2.387658813,3.16092338
2.750922845,2.388198648,3.161538901
2.751542707,2.388738482,3.162154421
2.752162569,2.389278317,3.162769942
2.752782431,2.389818152,3.163385463
2.753402293,2.390357987,3.164000984
2.754022155,2.390897821,3.164616505
2.754642017,2.391437656,3.165232027
2.755261879,2.391977491,3.165847549
2.755881741,2.392517326,3.166463071
2.756501603,2.393057161,3.167078593
2.757121465,2.393596995,3.167694116
2.757741327,2.39413683,3.168309639
2.758361189,2.394676665,3.168925162
2.758981051,2.3952165,3.169540685
2.759600913,2.395756334,3.170156209
2.760220776,2.396296169,3.170771733
2.760840638,2.396836004,3.171387257
2.7614605,2.397375838,3.172002781
2.762080362,2.397915673,3.172618306
2.762700224,2.398455508,3.17323383
2.763320086,2.398995343,3.173849355
2.763939948,2.399535177,3.17446488
2.76455981,2.400075012,3.175080406
2.765179672,2.400614847,3.175695932
2.765799534,2.401154681,3.176311457
2.766419396,2.401694516,3.176926984
2.767039258,2.402234351,3.17754251
2.76765912,2.402774185,3.178158037
2.768278982,2.40331402,3.178773563
2.768898844,2.403853855,3.17938909
2.769518706,2.40439369,3.180004618
2.770138568,2.404933524,3.180620145
2.77075843,2.405473359,3.181235673
2.771378292,2.406013194,3.181851201
2.771998154,2.406553028,3.182466729
2.772618016,2.407092863,3.183082258
2.773237878,2.407632697,3.183697786
2.77385774,2.408172532,3.184313315
2.774477602,2.408712367,3.184928845
2.775097464,2.409252201,3.185544374
2.775717326,2.409792036,3.186159904
2.776337188,2.410331871,3.186775433
2.77695705,2.410871705,3.187390964
2.777576912,2.41141154,3.188006494
2.778196774,2.411951375,3.188622024
2.778816636,2.412491209,3.189237555
2.779436498,2.413031044,3.189853086
2.78005636,2.413570878,3.190468617
2.780676223,2.414110713,3.191084149
2.781296085,2.414650548,3.191699681
2.781915947,2.415190382,3.192315212
2.782535809,2.415730217,3.192930745
2.783155671,2.416270051,3.193546277
2.783775533,2.416809886,3.19416181
2.784395395,2.41734972,3.194777342
2.785015257,2.417889555,3.195392876
2.785635119,2.41842939,3.196008409
2.786254981,2.418969224,3.196623942
2.786874843,2.419509059,3.197239476
2.787494705,2.420048893,3.19785501
2.788114567,2.420588728,3.198470544
2.788734429,2.421128562,3.199086079
2.789354291,2.421668397,3.199701613
2.789974153,2.422208231,3.200317148
2.790594015,2.422748066,3.200932683
2.791213877,2.423287901,3.201548219
2.791833739,2.423827735,3.202163754
2.792453601,2.42436757,3.20277929
2.793073463,2.424907404,3.203394826
2.793693325,2.425447239,3.204010362
2.794313187,2.425987073,3.204625899
2.794933049,2.426526908,3.205241436
2.795552911,2.427066742,3.205856973
2.796172773,2.427606577,3.20647251
2.796792635,2.428146411,3.207088047
2.797412497,2.428686246,3.207703585
2.798032359,2.42922608,3.208319123
2.798652221,2.429765915,3.208934661
2.799272083,2.430305749,3.209550199
2.799891945,2.430845584,3.210165738
2.800511807,2.431385418,3.210781276
2.801131669,2.431925252,3.211396815
2.801751532,2.432465087,3.212012354
2.802371394,2.433004921,3.212627894
2.802991256,2.433544756,3.213243433
2.803611118,2.43408459,3.213858973
2.80423098,2.434612732,3.214602388
2.804850842,2.435140874,3.215345803
2.805470704,2.435669016,3.216089218
2.806090566,2.436197158,3.216832633
2.806710428,2.4367253,3.217576047
2.80733029,2.437253442,3.218319462
2.807950152,2.437781584,3.219062876
2.808570014,2.438309726,3.21980629
2.809189876,2.438837868,3.220549705
2.809809738,2.43936601,3.221293119
2.8104296,2.439894153,3.222036533
2.811049462,2.440422295,3.222779947
2.811669324,2.440950437,3.223523361
2.812289186,2.441478579,3.224266775
2.812909048,2.442006721,3.225010189
2.81352891,2.442534864,3.225753603
2.814148772,2.443063006,3.226497016
2.814768634,2.443591148,3.22724043
2.815388496,2.444119291,3.227983843
2.816008358,2.444647433,3.228727257
2.81662822,2.445175575,3.22947067
2.817248082,2.445703718,3.230214084
2.817867944,2.44623186,3.230957497
2.818487806,2.446760003,3.23170091
2.819107668,2.447288145,3.232444323
2.81972753,2.447816288,3.233187736
2.820347392,2.44834443,3.233931149
2.820967254,2.448872573,3.234674562
2.821587116,2.449400715,3.235417974
2.822206979,2.449928858,3.236161387
2.822826841,2.450457,3.2369048
2.823446703,2.450985143,3.237648212
2.824066565,2.451513286,3.238391625
2.824686427,2.452041428,3.239135037
2.825306289,2.452569571,3.239878449
2.825926151,2.453097714,3.240621862
2.826546013,2.453625857,3.241365274
2.827165875,2.454153999,3.242108686
2.827785737,2.454682142,3.242852098
2.828405599,2.455210285,3.24359551
2.829025461,2.455738428,3.244338922
2.829645323,2.456266571,3.245082333
2.830265185,2.456794714,3.245825745
2.830885047,2.457322856,3.246569157
2.831504909,2.457850999,3.247312568
2.832124771,2.458379142,3.24805598
2.832744633,2.458907285,3.248799391
2.833364495,2.459435428,3.249542802
2.833984357,2.459963571,3.250286214
2.834604219,2.460491714,3.251029625
2.835224081,2.461019858,3.251773036
2.835843943,2.461548001,3.252516447
2.836463805,2.462076144,3.253259858
2.837083667,2.462604287,3.254003269
2.837703529,2.46313243,3.25474668
2.838323391,2.463660573,3.25549009
2.838943253,2.464188716,3.256233501
2.839563115,2.46471686,3.256976912
2.840182977,2.465245003,3.257720322
2.840802839,2.465773146,3.258463732
2.841422701,2.466301289,3.259207143
2.842042563,2.466829433,3.259950553
2.842662426,2.467357576,3.260693963
2.843282288,2.46788572,3.261437373
2.84390215,2.468413863,3.262180784
2.844522012,2.468942006,3.262924193
2.845141874,2.46947015,3.263667603
2.845761736,2.469998293,3.264411013
2.846381598,2.470526437,3.265154423
2.84700146,2.47105458,3.265897833
2.847621322,2.471582724,3.266641242
2.848241184,2.472110867,3.267384652
2.848861046,2.472639011,3.268128061
2.849480908,2.473167154,3.268871471
2.85010077,2.473695298,3.26961488
2.850720632,2.474223442,3.270358289
2.851340494,2.474751585,3.271101698
2.851960356,2.475279729,3.271845107
2.852580218,2.475807873,3.272588516
2.85320008,2.476336016,3.273331925
2.853819942,2.47686416,3.274075334
2.854439804,2.477392304,3.274818743
2.855059666,2.477920448,3.275562152
2.855679528,2.478448592,3.27630556
2.85629939,2.478976735,3.277048969
2.856919252,2.479504879,3.277792378
2.857539114,2.480033023,3.278535786
2.858158976,2.480561167,3.279279194
2.858778838,2.481089311,3.280022603
2.8593987,2.481617455,3.280766011
2.860018562,2.482145599,3.281509419
2.860638424,2.482673743,3.282252827
2.861258286,2.483201887,3.282996235
2.861878148,2.483730031,3.283739643
2.86249801,2.484258175,3.284483051
2.863117873,2.484786319,3.285226459
2.863737735,2.485314463,3.285969866
2.864357597,2.485842607,3.286713274
2.864977459,2.486370752,3.287456681
2.865597321,2.486898896,3.288200089
2.866217183,2.487391863,3.288874261
2.866837045,2.48788483,3.289548432
2.867456907,2.488377798,3.290222604
2.868076769,2.488870766,3.290896776
2.868696631,2.489363733,3.291570948
2.869316493,2.489856701,3.29224512
2.869936355,2.490349669,3.292919292
2.870556217,2.490842637,3.293593465
2.871176079,2.491335605,3.294267637
2.871795941,2.491828574,3.294941809
2.872415803,2.492321542,3.295615982
2.873035665,2.49281451,3.296290154
2.873655527,2.493307479,3.296964327
2.874275389,2.493800447,3.2976385
2.874895251,2.494293416,3.298312672
2.875515113,2.494786385,3.298986845
2.876134975,2.495279354,3.299661018
2.876754837,2.495772323,3.300335191
2.877374699,2.496265292,3.301009365
2.877994561,2.496758261,3.301683538
2.878614423,2.497251231,3.302357711
2.879234285,2.4977442,3.303031885
2.879854147,2.49823717,3.303706058
2.880474009,2.498730139,3.304380232
2.881093871,2.499223109,3.305054405
2.881713733,2.499716079,3.305728579
2.882333595,2.500209049,3.306402753
2.882953457,2.500702019,3.307076927
2.88357332,2.501194989,3.307751101
2.884193182,2.501687959,3.308425275
2.884813044,2.50218093,3.309099449
2.885432906,2.5026739,3.309773623
2.886052768,2.50316687,3.310447797
2.88667263,2.503659841,3.311121972
2.887292492,2.504152812,3.311796146
2.887912354,2.504645783,3.312470321
2.888532216,2.505138754,3.313144495
2.889152078,2.505631725,3.31381867
2.88977194,2.506124696,3.314492845
2.890391802,2.506617667,3.31516702
2.891011664,2.507110638,3.315841195
2.891631526,2.50760361,3.31651537
2.892251388,2.508096581,3.317189545
2.89287125,2.508589553,3.31786372
2.893491112,2.509082525,3.318537895
2.894110974,2.509575496,3.319212071
2.894730836,2.510068468,3.319886246
2.895350698,2.51056144,3.320560422
2.89597056,2.511054413,3.321234597
2.896590422,2.511547385,3.321908773
2.897210284,2.512040357,3.322582949
2.897830146,2.512533329,3.323257125
2.898450008,2.513026302,3.3239313
2.89906987,2.513519275,3.324605476
2.899689732,2.514012247,3.325279653
2.900309594,2.51450522,3.325953829
2.900929456,2.514998193,3.326628005
2.901549318,2.515491166,3.327302181
2.90216918,2.515984139,3.327976358
2.902789042,2.516477112,3.328650534
2.903408904,2.516970086,3.329324711
2.904028766,2.517463059,3.329998888
2.904648629,2.517956032,3.330673064
2.905268491,2.518449006,3.331347241
2.905888353,2.51894198,3.332021418
2.906508215,2.519434953,3.332695595
2.907128077,2.519927927,3.333369772
2.907747939,2.520420901,3.334043949
2.908367801,2.520913875,3.334718126
2.908987663,2.52140685,3.335392304
2.909607525,2.521899824,3.336066481
2.910227387,2.522392798,3.336740658
2.910847249,2.522885773,3.337414836
2.911467111,2.523378747,3.338089014
2.912086973,2.523871722,3.338763191
2.912706835,2.524364697,3.339437369
2.913326697,2.524857671,3.340111547
2.913946559,2.525350646,3.340785725
2.914566421,2.525843621,3.341459903
2.915186283,2.526336597,3.342134081
2.915806145,2.526829572,3.342808259
2.916426007,2.527322547,3.343482437
2.917045869,2.527815523,3.344156616
2.917665731,2.528308498,3.344830794
2.918285593,2.528801474,3.345504973
2.918905455,2.529294449,3.346179151
2.919525317,2.529787425,3.34685333
2.920145179,2.530280401,3.347527509
2.920765041,2.530773377,3.348201688
2.921384903,2.531266353,3.348875866
2.922004765,2.531759329,3.349550045
2.922624627,2.532252306,3.350224224
2.923244489,2.532745282,3.350898404
2.923864351,2.533238259,3.351572583
2.924484213,2.533731235,3.352246762
2.925104076,2.534224212,3.352920941
2.925723938,2.534717189,3.353595121
2.9263438,2.535210165,3.3542693
2.926963662,2.535703142,3.35494348
2.927583524,2.536196119,3.35561766
2.928203386,2.536713291,3.356269764
2.928823248,2.537230463,3.356921869
2.92944311,2.537747635,3.357573974
2.930062972,2.538264807,3.358226078
2.930682834,2.538781979,3.358878183
2.931302696,2.539299151,3.359530288
2.931922558,2.539816323,3.360182394
2.93254242,2.540333496,3.360834499
2.933162282,2.540850668,3.361486605
2.933782144,2.54136784,3.36213871
2.934402006,2.541885012,3.362790816
2.935021868,2.542402185,3.363442922
2.93564173,2.542919357,3.364095028
2.936261592,2.54343653,3.364747134
2.936881454,2.543953702,3.36539924
2.937501316,2.544470875,3.366051347
2.938121178,2.544988047,3.366703453
2.93874104,2.54550522,3.36735556
2.939360902,2.546022392,3.368007666
2.939980764,2.546539565,3.368659773
2.940600626,2.547056738,3.36931188
2.941220488,2.547573911,3.369963987
2.94184035,2.548091083,3.370616095
2.942460212,2.548608256,3.371268202
2.943080074,2.549125429,3.37192031
2.943699936,2.549642602,3.372572417
2.944319798,2.550159775,3.373224525
2.94493966,2.550676948,3.373876633
2.945559523,2.551194121,3.374528741
2.946179385,2.551711294,3.375180849
2.946799247,2.552228467,3.375832957
2.947419109,2.552745641,3.376485065
2.948038971,2.553262814,3.377137174
2.948658833,2.553779987,3.377789283
2.949278695,2.55429716,3.378441391
2.949898557,2.554814334,3.3790935
2.950518419,2.555331507,3.379745609
2.951138281,2.555848681,3.380397718
2.951758143,2.556365854,3.381049828
2.952378005,2.556883028,3.381701937
2.952997867,2.557400201,3.382354046
2.953617729,2.557917375,3.383006156
2.954237591,2.558434548,3.383658266
2.954857453,2.558951722,3.384310375
2.955477315,2.559468896,3.384962485
2.956097177,2.55998607,3.385614596
2.956717039,2.560503243,3.386266706
2.957336901,2.561020417,3.386918816
2.957956763,2.561537591,3.387570927
2.958576625,2.562054765,3.388223037
2.959196487,2.562571939,3.388875148
2.959816349,2.563089113,3.389527259
2.960436211,2.563606287,3.39017937
2.961056073,2.564123461,3.390831481
2.961675935,2.564640635,3.391483592
2.962295797,2.56515781,3.392135703
2.962915659,2.565674984,3.392787815
2.963535521,2.566192158,3.393439926
2.964155383,2.566709332,3.394092038
2.964775245,2.567226507,3.39474415
2.965395107,2.567743681,3.395396262
2.96601497,2.568260856,3.396048374
2.966634832,2.56877803,3.396700486
2.967254694,2.569295205,3.397352598
2.967874556,2.569812379,3.39800471
2.968494418,2.570329554,3.398656823
2.96911428,2.570846728,3.399308936
2.969734142,2.571363903,3.399961048
2.970354004,2.571881078,3.400613161
2.970973866,2.572398253,3.401265274
2.971593728,2.572915427,3.401917387
2.97221359,2.573432602,3.402569501
2.972833452,2.573949777,3.403221614
2.973453314,2.574466952,3.403873728
2.974073176,2.574984127,3.404525841
2.974693038,2.575501302,3.405177955
2.9753129,2.576018477,3.405830069
2.975932762,2.576535652,3.406482183
2.976552624,2.577052827,3.407134297
2.977172486,2.577570003,3.407786411
2.977792348,2.578087178,3.408438525
2.97841221,2.578604353,3.40909064
2.979032072,2.579121528,3.409742754
2.979651934,2.579638704,3.410394869
2.980271796,2.580155879,3.411046984
2.980891658,2.580673054,3.411699099
2.98151152,2.58119023,3.412351214
2.982131382,2.581707405,3.413003329
2.982751244,2.582224581,3.413655444
2.983371106,2.582741757,3.41430756
2.983990968,2.583258932,3.414959675
2.98461083,2.583776108,3.415611791
2.985230692,2.584293283,3.416263907
2.985850554,2.584810459,3.416916023
2.986470417,2.585327635,3.417568139
2.987090279,2.585844811,3.418220255
2.987710141,2.586361987,3.418872371
2.988330003,2.586879163,3.419524487
2.988949865,2.587396339,3.420176604
2.989569727,2.587913515,3.42082872
2.990189589,2.588433269,3.42157982
2.990809451,2.588953023,3.42233092
2.991429313,2.589472777,3.423082019
2.992049175,2.589992531,3.423833119
2.992669037,2.590512286,3.424584218
2.993288899,2.59103204,3.425335318
2.993908761,2.591551794,3.426086417
2.994528623,2.592071549,3.426837516
2.995148485,2.592591303,3.427588615
2.995768347,2.593111058,3.428339714
2.996388209,2.593630812,3.429090813
2.997008071,2.594150567,3.429841912
2.997627933,2.594670321,3.430593011
2.998247795,2.595190076,3.431344109
2.998867657,2.59570983,3.432095208
2.999487519,2.596229585,3.432846306
3.000107381,2.59674934,3.433597405
3.000727243,2.597269094,3.434348503
3.001347105,2.597788849,3.435099601
3.001966967,2.598308604,3.435850699
3.002586829,2.598828359,3.436601797
3.003206691,2.599348114,3.437352895
3.003826553,2.599867869,3.438103993
3.004446415,2.600387624,3.438855091
3.005066277,2.600907379,3.439606189
3.005686139,2.601427134,3.440357286
3.006306001,2.601946889,3.441108384
3.006925864,2.602466644,3.441859481
3.007545726,2.602986399,3.442610579
3.008165588,2.603506154,3.443361676
3.00878545,2.604025909,3.444112773
3.009405312,2.604545664,3.44486387
3.010025174,2.60506542,3.445614967
3.010645036,2.605585175,3.446366064
3.011264898,2.60610493,3.447117161
3.01188476,2.606624686,3.447868258
3.012504622,2.607144441,3.448619354
3.013124484,2.607664196,3.449370451
3.013744346,2.608183952,3.450121547
3.014364208,2.608703707,3.450872644
3.01498407,2.609223463,3.45162374
3.015603932,2.609743218,3.452374836
3.016223794,2.610262974,3.453125933
3.016843656,2.61078273,3.453877029
3.017463518,2.611302485,3.454628125
3.01808338,2.611822241,3.455379221
3.018703242,2.612341997,3.456130316
3.019323104,2.612861752,3.456881412
3.019942966,2.613381508,3.457632508
3.020562828,2.613901264,3.458383603
3.02118269,2.61442102,3.459134699
3.021802552,2.614940776,3.459885794
3.022422414,2.615460532,3.46063689
3.023042276,2.615980288,3.461387985
3.023662138,2.616500044,3.46213908
3.024282,2.6170198,3.462890175
3.024901862,2.617539556,3.46364127
3.025521724,2.618059312,3.464392365
3.026141586,2.618579068,3.46514346
3.026761448,2.619098824,3.465894555
3.02738131,2.61961858,3.466645649
3.028001173,2.620138337,3.467396744
3.028621035,2.620658093,3.468147838
3.029240897,2.621177849,3.468898933
3.029860759,2.621697606,3.469650027
3.030480621,2.622217362,3.470401121
3.031100483,2.622737118,3.471152215
3.031720345,2.623256875,3.471903309
3.032340207,2.623776631,3.472654403
3.032960069,2.624296388,3.473405497
3.033579931,2.624816144,3.474156591
3.034199793,2.625335901,3.474907685
3.034819655,2.625855657,3.475658779
3.035439517,2.626375414,3.476409872
3.036059379,2.626895171,3.477160966
3.036679241,2.627414927,3.477912059
3.037299103,2.627934684,3.478663152
3.037918965,2.628454441,3.479414246
3.038538827,2.628974198,3.480165339
3.039158689,2.629493955,3.480916432
3.039778551,2.630013711,3.481667525
3.040398413,2.630533468,3.482418618
3.041018275,2.631053225,3.483169711
3.041638137,2.631572982,3.483920803
3.042257999,2.632092739,3.484671896
3.042877861,2.632612496,3.485422989
3.043497723,2.633132253,3.486174081
3.044117585,2.63365201,3.486925173
3.044737447,2.634171768,3.487676266
3.045357309,2.634691525,3.488427358
3.045977171,2.635211282,3.48917845
3.046597033,2.635731039,3.489929542
3.047216895,2.636250796,3.490680634
3.047836757,2.636770554,3.491431726
3.04845662,2.637290311,3.492182818
3.049076482,2.637810068,3.49293391
3.049696344,2.638329826,3.493685002
3.050316206,2.638849583,3.494436093
3.050936068,2.639369341,3.495187185
3.05155593,2.639889098,3.495938276
3.052175792,2.640368923,3.496712817
3.052795654,2.640848748,3.497487357
3.053415516,2.641328573,3.498261898
3.054035378,2.641808399,3.499036438
3.05465524,2.642288224,3.499810978
3.055275102,2.64276805,3.500585518
3.055894964,2.643247875,3.501360058
3.056514826,2.643727701,3.502134598
3.057134688,2.644207527,3.502909138
3.05775455,2.644687353,3.503683677
3.058374412,2.645167179,3.504458217
3.058994274,2.645647005,3.505232756
3.059614136,2.646126831,3.506007295
3.060233998,2.646606658,3.506781834
3.06085386,2.647086484,3.507556373
3.061473722,2.647566311,3.508330912
3.062093584,2.648046138,3.50910545
3.062713446,2.648525965,3.509879989
3.063333308,2.649005792,3.510654527
3.06395317,2.649485619,3.511429066
3.064573032,2.649965446,3.512203604
3.065192894,2.650445273,3.512978142
3.065812756,2.650925101,3.51375268
3.066432618,2.651404928,3.514527217
3.06705248,2.651884756,3.515301755
3.067672342,2.652364584,3.516076292
3.068292204,2.652844411,3.51685083
3.068912067,2.653324239,3.517625367
3.069531929,2.653804068,3.518399904
3.070151791,2.654283896,3.519174441
3.070771653,2.654763724,3.519948978
3.071391515,2.655243552,3.520723515
3.072011377,2.655723381,3.521498051
3.072631239,2.65620321,3.522272588
3.073251101,2.656683038,3.523047124
3.073870963,2.657162867,3.523821661
3.074490825,2.657642696,3.524596197
3.075110687,2.658122525,3.525370733
3.075730549,2.658602354,3.526145269
3.076350411,2.659082184,3.526919804
3.076970273,2.659562013,3.52769434
3.077590135,2.660041843,3.528468875
3.078209997,2.660521672,3.529243411
3.078829859,2.661001502,3.530017946
3.079449721,2.661481332,3.530792481
3.080069583,2.661961162,3.531567016
3.080689445,2.662440992,3.532341551
3.081309307,2.662920822,3.533116086
3.081929169,2.663400652,3.53389062
3.082549031,2.663880483,3.534665155
3.083168893,2.664360313,3.535439689
3.083788755,2.664840144,3.536214224
3.084408617,2.665319975,3.536988758
3.085028479,2.665799805,3.537763292
3.085648341,2.666279636,3.538537826
3.086268203,2.666759467,3.539312359
3.086888065,2.667239298,3.540086893
3.087507927,2.66771913,3.540861426
3.088127789,2.668198961,3.54163596
3.088747651,2.668678793,3.542410493
3.089367514,2.669158624,3.543185026
3.089987376,2.669638456,3.543959559
3.090607238,2.670118288,3.544734092
3.0912271,2.67059812,3.545508625
3.091846962,2.671077952,3.546283158
3.092466824,2.671557784,3.54705769
3.093086686,2.672037616,3.547832222
3.093706548,2.672517448,3.548606755
3.09432641,2.672997281,3.549381287
3.094946272,2.673477113,3.550155819
3.095566134,2.673956946,3.550930351
3.096185996,2.674436779,3.551704883
3.096805858,2.674916612,3.552479414
3.09742572,2.675396445,3.553253946
3.098045582,2.675876278,3.554028477
3.098665444,2.676356111,3.554803008
3.104864064,2.681154449,3.562548315
3.111062685,2.685952797,3.570293609
3.117261305,2.691082843,3.577660192
3.123459925,2.696389556,3.58555412
3.129658545,2.701696269,3.59344803
3.135857166,2.707002984,3.601341921
3.142055786,2.7123097,3.609235794
3.148254406,2.717616417,3.617129649
3.154453027,2.722923136,3.625023486
3.160651647,2.728229855,3.632917305
3.166850267,2.733536575,3.640811106
3.173048888,2.738843296,3.648704889
3.179247508,2.744150018,3.656598654
3.185446128,2.749557443,3.664136283
3.191644748,2.754964866,3.671673902
3.197843369,2.760372289,3.679211511
3.204041989,2.765779709,3.686749112
3.210240609,2.771187129,3.694286703
3.21643923,2.776594547,3.701824286
3.22263785,2.782001965,3.709361859
3.22883647,2.78740938,3.716899423
3.235035091,2.792816795,3.724436978
3.241233711,2.798224208,3.731974525
3.247432331,2.803493395,3.739533521
3.253630951,2.808762583,3.747092508
3.259829572,2.814031772,3.754651486
3.266028192,2.819300964,3.762210454
3.272226812,2.824570157,3.769769414
3.278425433,2.829839352,3.777328364
3.284624053,2.835108549,3.784887306
3.290822673,2.840377748,3.792446238
3.297021294,2.845646948,3.800005162
3.303219914,2.85091615,3.807564076
3.309418534,2.855088713,3.814610617
3.315617155,2.8592613,3.821657159
3.321815775,2.863433912,3.828703703
3.328014395,2.867606549,3.83575025
3.334213015,2.87177921,3.842796798
3.340411636,2.875951896,3.849843349
3.346610256,2.880124605,3.856889901
3.352808876,2.884297339,3.863936456
3.359007497,2.888470097,3.870983012
3.365206117,2.892642878,3.878029571
3.371404737,2.897848719,3.886082422
3.377603358,2.903054563,3.894135254
3.383801978,2.908260409,3.902188068
3.390000598,2.913466258,3.910240863
3.396199218,2.918672109,3.918293641
3.402397839,2.923877962,3.9263464
3.408596459,2.929083818,3.934399141
3.414795079,2.934289677,3.942451865
3.4209937,2.939495537,3.95050457
3.42719232,2.9447014,3.958557258
3.43339094,2.949595298,3.966621885
3.439589561,2.954489204,3.974686494
3.445788181,2.959383118,3.982751086
3.451986801,2.964277041,3.990815659
3.458185421,2.969170972,3.998880216
3.464384042,2.974064911,4.006944755
3.470582662,2.978958859,4.015009277
3.476781282,2.983852814,4.023073782
3.482979903,2.988746778,4.031138269
3.489178523,2.99364075,4.03920274
3.495377143,2.999027659,4.04731373
3.501575764,3.004414567,4.055424702
3.507774384,3.009801474,4.063535657
3.513973004,3.015188379,4.071646594
3.520171624,3.020575283,4.079757514
3.526370245,3.025962185,4.087868416
3.532568865,3.031349087,4.095979301
3.538767485,3.036735987,4.104090169
3.544966106,3.042122885,4.11220102
3.551164726,3.047509783,4.120311854
3.557363346,3.052489523,4.127977131
3.563561967,3.057469269,4.135642399
3.569760587,3.062449021,4.143307658
3.575959207,3.067428779,4.150972909
3.582157827,3.072408544,4.158638152
3.588356448,3.077388314,4.166303386
3.594555068,3.082368091,4.173968611
3.600753688,3.087347873,4.181633829
3.606952309,3.092327662,4.189299037
3.613150929,3.097307456,4.196964238
3.619349549,3.101879482,4.204435896
3.62554817,3.106451521,4.211907549
3.63174679,3.111023573,4.219379197
3.63794541,3.115595638,4.22685084
3.64414403,3.120167716,4.234322479
3.650342651,3.124739807,4.241794113
3.656541271,3.129311911,4.249265743
3.662739891,3.133884027,4.256737367
3.668938512,3.138456156,4.264208988
3.675137132,3.143028297,4.271680603
3.681335752,3.148169099,4.279002743
3.687534373,3.153309903,4.286324881
3.693732993,3.158450711,4.293647016
3.699931613,3.163591521,4.30096915
3.706130233,3.168732333,4.308291282
3.712328854,3.173873148,4.315613412
3.718527474,3.179013966,4.32293554
3.724726094,3.184154787,4.330257665
3.730924715,3.18929561,4.337579789
3.737123335,3.194436436,4.344901912
3.743321955,3.199465127,4.351581591
3.749520576,3.204493823,4.35826128
3.755719196,3.209522523,4.364940977
3.761917816,3.214551227,4.371620682
3.768116437,3.219579936,4.378300397
3.774315057,3.224608649,4.384980119
3.780513677,3.229637367,4.391659851
3.786712297,3.234666089,4.39833959
3.792910918,3.239694815,4.405019338
3.799109538,3.244723545,4.411699095
3.805308158,3.249650735,4.419316334
3.811506779,3.254577931,4.426933567
3.817705399,3.259505133,4.434550794
3.823904019,3.264432341,4.442168013
3.83010264,3.269359554,4.449785226
3.83630126,3.274286774,4.457402433
3.84249988,3.279213998,4.465019633
3.8486985,3.284141229,4.472636826
3.854897121,3.289068465,4.480254013
3.861095741,3.293995707,4.487871194
3.867294361,3.29915136,4.495471518
3.873492982,3.304307014,4.503071835
3.879691602,3.309462671,4.510672147
3.885890222,3.314618329,4.518272453
3.892088843,3.31977399,4.525872752
