DM,95% UI,
1.356742954,1.205230598,1.56789549
1.356761963,1.205230725,1.567958312
1.356780973,1.205230852,1.568021135
1.356799983,1.205230979,1.568083957
1.356818993,1.205231106,1.568146779
1.356838003,1.205231233,1.568209602
1.356857013,1.205231359,1.568272424
1.356876023,1.205231486,1.568335246
1.356895033,1.205231613,1.568398069
1.356914043,1.20523174,1.568460891
1.356933053,1.205231867,1.568523714
1.356952063,1.205231994,1.568586536
1.356971072,1.205232121,1.568649358
1.356990082,1.205232248,1.568712181
1.357009092,1.205232374,1.568775003
1.357028102,1.205232501,1.568837826
1.357047112,1.205232628,1.568900648
1.357066122,1.205232755,1.56896347
1.357085132,1.205232882,1.569026293
1.357104142,1.205233009,1.569089115
1.357123152,1.205233136,1.569151938
1.357142162,1.205233262,1.56921476
1.357161172,1.205233389,1.569277582
1.357180181,1.205233516,1.569340405
1.357199191,1.205233643,1.569403227
1.357218201,1.20523377,1.569466049
1.357237211,1.205233897,1.569528872
1.357256221,1.205234024,1.569591694
1.357275231,1.205234151,1.569654517
1.357294241,1.205234277,1.569717339
1.357313251,1.205234404,1.569780161
1.357332261,1.205234531,1.569842984
1.357351271,1.205234658,1.569905806
1.357370281,1.205234785,1.569968629
1.35738929,1.205234912,1.570031451
1.3574083,1.205235039,1.570094273
1.35742731,1.205235165,1.570157096
1.35744632,1.205235292,1.570219918
1.35746533,1.205235419,1.57028274
1.35748434,1.205235546,1.570345563
1.35750335,1.205235673,1.570408385
1.35752236,1.2052358,1.570471208
1.35754137,1.205235927,1.57053403
1.35756038,1.205236054,1.570596852
1.35757939,1.20523618,1.570659675
1.357598399,1.205236307,1.570722497
1.357617409,1.205236434,1.570785319
1.357636419,1.205236561,1.570848142
1.357655429,1.205236688,1.570910964
1.357674439,1.205236815,1.570973787
1.357693449,1.205236942,1.571036609
1.357712459,1.205237068,1.571099431
1.357731469,1.205237195,1.571162254
1.357750479,1.205237322,1.571225076
1.357769489,1.205237449,1.571287898
1.357788499,1.205237576,1.571350721
1.357807508,1.205237703,1.571413543
1.357826518,1.20523783,1.571476366
1.357845528,1.205237957,1.571539188
1.357864538,1.205238083,1.57160201
1.357883548,1.20523821,1.571664833
1.357902558,1.205238337,1.571727655
1.357921568,1.205238464,1.571790477
1.357940578,1.205238591,1.5718533
1.357959588,1.205238718,1.571916122
1.357978598,1.205238845,1.571978945
1.357997608,1.205238972,1.572041767
1.358016617,1.205239098,1.572104589
1.358035627,1.205239225,1.572167412
1.358054637,1.205239352,1.572230234
1.358073647,1.205239479,1.572293056
1.358092657,1.20523975,1.572384504
1.358111667,1.20524002,1.572475951
1.358130677,1.205240291,1.572567399
1.358149687,1.205240561,1.572658846
1.358168697,1.205240832,1.572750294
1.358187707,1.205241102,1.572841741
1.358206717,1.205241373,1.572933189
1.358225726,1.205241644,1.573024636
1.358244736,1.205241914,1.573116083
1.358263746,1.205242185,1.573207531
1.358282756,1.205242455,1.573298978
1.358301766,1.205242726,1.573390426
1.358320776,1.205242997,1.573481873
1.358339786,1.205243267,1.573573321
1.358358796,1.205243538,1.573664768
1.358377806,1.205243808,1.573756216
1.358396816,1.205244079,1.573847663
1.358415826,1.205244349,1.57393911
1.358434835,1.20524462,1.574030558
1.358453845,1.205244891,1.574122005
1.358472855,1.205245161,1.574213453
1.358491865,1.205245432,1.5743049
1.358510875,1.205245702,1.574396348
1.358529885,1.205245973,1.574487795
1.358548895,1.205246243,1.574579243
1.358567905,1.205246514,1.57467069
1.358586915,1.205246785,1.574762137
1.358605925,1.205247055,1.574853585
1.358624935,1.205247326,1.574945032
1.358643944,1.205247596,1.57503648
1.358662954,1.205247867,1.575127927
1.358681964,1.205248138,1.575219375
1.358700974,1.205248408,1.575310822
1.358719984,1.205248679,1.57540227
1.358738994,1.205248949,1.575493717
1.358758004,1.20524922,1.575585164
1.358777014,1.20524949,1.575676612
1.358796024,1.205249761,1.575768059
1.358815034,1.205250032,1.575859507
1.358834044,1.205250302,1.575950954
1.358853053,1.205250573,1.576042402
1.358872063,1.205250843,1.576133849
1.358891073,1.205251114,1.576225296
1.358910083,1.205251385,1.576316744
1.358929093,1.205251655,1.576408191
1.358948103,1.205251926,1.576499639
1.358967113,1.205252196,1.576591086
1.358986123,1.205252467,1.576682534
1.359005133,1.205252737,1.576773981
1.359024143,1.205253008,1.576865428
1.359043153,1.205253279,1.576956876
1.359062162,1.205253549,1.577048323
1.359081172,1.20525382,1.577139771
1.359100182,1.20525409,1.577231218
1.359119192,1.205254361,1.577322666
1.359138202,1.205254632,1.577414113
1.359157212,1.205254902,1.57750556
1.359176222,1.205255173,1.577597008
1.359195232,1.205255443,1.577688455
1.359214242,1.205255714,1.577779903
1.359233252,1.205255984,1.57787135
1.359252262,1.205256255,1.577962797
1.359271271,1.205256526,1.578054245
1.359290281,1.205256796,1.578145692
1.359309291,1.205257067,1.57823714
1.359328301,1.205257337,1.578328587
1.359347311,1.205257608,1.578420035
1.359366321,1.205257879,1.578511482
1.359385331,1.205258149,1.578602929
1.359404341,1.20525842,1.578694377
1.359423351,1.20525869,1.578785824
1.359442361,1.205258961,1.578877272
1.359461371,1.205259231,1.578968719
1.35948038,1.205259502,1.579060166
1.35949939,1.205259773,1.579151614
1.3595184,1.205260043,1.579243061
1.35953741,1.205260314,1.579334509
1.35955642,1.205260584,1.579425956
1.35957543,1.205260855,1.579517403
1.35959444,1.205261126,1.579608851
1.35961345,1.205261396,1.579700298
1.35963246,1.205261667,1.579791746
1.35965147,1.205261937,1.579883193
1.35967048,1.205262208,1.57997464
1.359689489,1.205262479,1.580066088
1.359708499,1.205262749,1.580157535
1.359727509,1.20526302,1.580248983
1.359746519,1.20526329,1.58034043
1.359765529,1.205263561,1.580431877
1.359784539,1.205263831,1.580523325
1.359803549,1.205264102,1.580614772
1.359822559,1.205264373,1.58070622
1.359841569,1.205264643,1.580797667
1.359860579,1.205264914,1.580889114
1.359879589,1.205265184,1.580980562
1.359898598,1.205265455,1.581072009
1.359917608,1.205265726,1.581163457
1.359936618,1.205265996,1.581254904
1.359955628,1.205266267,1.581346351
1.359974638,1.205266537,1.581437799
1.359993648,1.205274023,1.581542089
1.360012658,1.205281508,1.58164638
1.360031668,1.205288993,1.58175067
1.360050678,1.205296478,1.581854961
1.360069688,1.205303964,1.581959251
1.360088698,1.205311449,1.582063541
1.360107707,1.205318934,1.582167832
1.360126717,1.205326419,1.582272122
1.360145727,1.205333904,1.582376413
1.360164737,1.20534139,1.582480703
1.360183747,1.205348875,1.582584994
1.360202757,1.20535636,1.582689284
1.360221767,1.205363845,1.582793574
1.360240777,1.205371331,1.582897865
1.360259787,1.205378816,1.583002155
1.360278797,1.205386301,1.583106446
1.360297807,1.205393786,1.583210736
1.360316816,1.205401272,1.583315026
1.360335826,1.205408757,1.583419317
1.360354836,1.205416242,1.583523607
1.360373846,1.205423727,1.583627898
1.360392856,1.205431212,1.583732188
1.360411866,1.205438698,1.583836479
1.360430876,1.205446183,1.583940769
1.360449886,1.205453668,1.584045059
1.360468896,1.205461153,1.58414935
1.360487906,1.205468639,1.58425364
1.360506916,1.205476124,1.584357931
1.360525925,1.205483609,1.584462221
1.360544935,1.205491094,1.584566511
1.360563945,1.20549858,1.584670802
1.360582955,1.205506065,1.584775092
1.360601965,1.20551355,1.584879383
1.360620975,1.205521035,1.584983673
1.360639985,1.205528521,1.585087963
1.360658995,1.205536006,1.585192254
1.360678005,1.205543491,1.585296544
1.360697015,1.205550976,1.585400835
1.360716025,1.205558461,1.585505125
1.360735034,1.205565947,1.585609415
1.360754044,1.205573432,1.585713706
1.360773054,1.205580917,1.585817996
1.360792064,1.205588402,1.585922287
1.360811074,1.205595888,1.586026577
1.360830084,1.205603373,1.586130867
1.360849094,1.205610858,1.586235158
1.360868104,1.205618343,1.586339448
1.360887114,1.205625829,1.586443739
1.360906124,1.205633314,1.586548029
1.360925134,1.205640799,1.586652319
1.360944143,1.205648284,1.58675661
1.360963153,1.20565577,1.5868609
1.360982163,1.205663255,1.586965191
1.361001173,1.20567074,1.587069481
1.361020183,1.205678225,1.587173771
1.361039193,1.20568571,1.587278062
1.361058203,1.205693196,1.587382352
1.361077213,1.205700681,1.587486642
1.361096223,1.205708166,1.587590933
1.361115233,1.205715651,1.587695223
1.361134243,1.205723137,1.587799514
1.361153252,1.205730622,1.587903804
1.361172262,1.205738107,1.588008094
1.361191272,1.205745592,1.588112385
1.361210282,1.205753078,1.588216675
1.361229292,1.205760563,1.588320966
1.361248302,1.205768048,1.588425256
1.361267312,1.205775533,1.588529546
1.361286322,1.205783019,1.588633837
1.361305332,1.205790504,1.588738127
1.361324342,1.205797989,1.588842417
1.361343352,1.205805474,1.588946708
1.361362361,1.20581296,1.589050998
1.361381371,1.205820445,1.589155289
1.361400381,1.20582793,1.589259579
1.361419391,1.205835415,1.589363869
1.361438401,1.2058429,1.58946816
1.361457411,1.205850386,1.58957245
1.361476421,1.205857871,1.58967674
1.361495431,1.205865356,1.589781031
1.361514441,1.205872841,1.589885321
1.361533451,1.205880327,1.589989612
1.361552461,1.205887812,1.590093902
1.36157147,1.205895297,1.590198192
1.36159048,1.205902782,1.590302483
1.36160949,1.205910268,1.590406773
1.3616285,1.205917753,1.590511063
1.36164751,1.205925238,1.590615354
1.36166652,1.205932723,1.590719644
1.36168553,1.205940209,1.590823934
1.36170454,1.205947694,1.590928225
1.36172355,1.205955179,1.591032515
1.36174256,1.205962664,1.591136806
1.36176157,1.20597015,1.591241096
1.361780579,1.205977635,1.591345386
1.361799589,1.20598512,1.591449677
1.361818599,1.205992605,1.591553967
1.361837609,1.20600009,1.591658257
1.361856619,1.206007576,1.591762548
1.361875629,1.206015061,1.591866838
1.361894639,1.206015054,1.591961813
1.361913649,1.206015048,1.592056787
1.361932659,1.206015041,1.592151762
1.361951669,1.206015035,1.592246737
1.361970679,1.206015028,1.592341711
1.361989688,1.206015022,1.592436686
1.362008698,1.206015015,1.59253166
1.362027708,1.206015009,1.592626635
1.362046718,1.206015002,1.59272161
1.362065728,1.206014995,1.592816584
1.362084738,1.206014989,1.592911559
1.362103748,1.206014982,1.593006534
1.362122758,1.206014976,1.593101508
1.362141768,1.206014969,1.593196483
1.362160778,1.206014963,1.593291457
1.362179788,1.206014956,1.593386432
1.362198797,1.20601495,1.593481407
1.362217807,1.206014943,1.593576381
1.362236817,1.206014936,1.593671356
1.362255827,1.20601493,1.59376633
1.362274837,1.206014923,1.593861305
1.362293847,1.206014917,1.59395628
1.362312857,1.20601491,1.594051254
1.362331867,1.206014904,1.594146229
1.362350877,1.206014897,1.594241204
1.362369887,1.206014891,1.594336178
1.362388897,1.206014884,1.594431153
1.362407906,1.206014878,1.594526127
1.362426916,1.206014871,1.594621102
1.362445926,1.206014864,1.594716077
1.362464936,1.206014858,1.594811051
1.362483946,1.206014851,1.594906026
1.362502956,1.206014845,1.595001
1.362521966,1.206014838,1.595095975
1.362540976,1.206014832,1.59519095
1.362559986,1.206014825,1.595285924
1.362578996,1.206014819,1.595380899
1.362598006,1.206014812,1.595475873
1.362617015,1.206014806,1.595570848
1.362636025,1.206014799,1.595665823
1.362655035,1.206014792,1.595760797
1.362674045,1.206014786,1.595855772
1.362693055,1.206014779,1.595950747
1.362712065,1.206014773,1.596045721
1.362731075,1.206014766,1.596140696
1.362750085,1.20601476,1.59623567
1.362769095,1.206014753,1.596330645
1.362788105,1.206014747,1.59642562
1.362807115,1.20601474,1.596520594
1.362826124,1.206014734,1.596615569
1.362845134,1.206014727,1.596710543
1.362864144,1.20601472,1.596805518
1.362883154,1.206014714,1.596900492
1.362902164,1.206014707,1.596995467
1.362921174,1.206014701,1.597090442
1.362940184,1.206014694,1.597185416
1.362959194,1.206014688,1.597280391
1.362978204,1.206014681,1.597375365
1.362997214,1.206014675,1.59747034
1.363016224,1.206014668,1.597565315
1.363035233,1.206014662,1.597660289
1.363054243,1.206014655,1.597755264
1.363073253,1.206014648,1.597850238
1.363092263,1.206014642,1.597945213
1.363111273,1.206014635,1.598040188
1.363130283,1.206014629,1.598135162
1.363149293,1.206014622,1.598230137
1.363168303,1.206014616,1.598325111
1.363187313,1.206014609,1.598420086
1.363206323,1.206014603,1.598515061
1.363225333,1.206014596,1.598610035
1.363244342,1.20601459,1.59870501
1.363263352,1.206014583,1.598799984
1.363282362,1.206014577,1.598894959
1.363301372,1.20601457,1.598989933
1.363320382,1.206014563,1.599084908
1.363339392,1.206014557,1.599179883
1.363358402,1.20601455,1.599274857
1.363377412,1.206014544,1.599369832
1.363396422,1.206014537,1.599464806
1.363415432,1.206014531,1.599559781
1.363434442,1.206014524,1.599654755
1.363453451,1.206014518,1.59974973
1.363472461,1.206014511,1.599844705
1.363491471,1.206014505,1.599939679
1.363510481,1.206014498,1.600034654
1.363529491,1.206014492,1.600129628
1.363548501,1.206014485,1.600224603
1.363567511,1.206014478,1.600319577
1.363586521,1.206014472,1.600414552
1.363605531,1.206014465,1.600509527
1.363624541,1.206014459,1.600604501
1.363643551,1.206014452,1.600699476
1.36366256,1.206014446,1.60079445
1.36368157,1.206014439,1.600889425
1.36370058,1.206014433,1.600984399
1.36371959,1.206014426,1.601079374
1.3637386,1.20601442,1.601174349
1.36375761,1.206014413,1.601269323
1.36377662,1.206014407,1.601364298
1.36379563,1.2060144,1.601450088
1.36381464,1.206014393,1.601535878
1.36383365,1.206014387,1.601621669
1.36385266,1.20601438,1.601707459
1.363871669,1.206014374,1.601793249
1.363890679,1.206014367,1.60187904
1.363909689,1.206014361,1.60196483
1.363928699,1.206014354,1.60205062
1.363947709,1.206014348,1.602136411
1.363966719,1.206014341,1.602222201
1.363985729,1.206014335,1.602307991
1.364004739,1.206014328,1.602393782
1.364023749,1.206014322,1.602479572
1.364042759,1.206014315,1.602565362
1.364061769,1.206014309,1.602651153
1.364080778,1.206014302,1.602736943
1.364099788,1.206014295,1.602822733
1.364118798,1.206014289,1.602908524
1.364137808,1.206014282,1.602994314
1.364156818,1.206014276,1.603080104
1.364175828,1.206014269,1.603165894
1.364194838,1.206014263,1.603251685
1.364213848,1.206014256,1.603337475
1.364232858,1.20601425,1.603423265
1.364251868,1.206014243,1.603509056
1.364270878,1.206014237,1.603594846
1.364289887,1.20601423,1.603680636
1.364308897,1.206014224,1.603766427
1.364327907,1.206014217,1.603852217
1.364346917,1.206014211,1.603938007
1.364365927,1.206014204,1.604023798
1.364384937,1.206014197,1.604109588
1.364403947,1.206014191,1.604195378
1.364422957,1.206014184,1.604281169
1.364441967,1.206014178,1.604366959
1.364460977,1.206014171,1.604452749
1.364479987,1.206014165,1.604538539
1.364498996,1.206014158,1.60462433
1.364518006,1.206014152,1.60471012
1.364537016,1.206014145,1.60479591
1.364556026,1.206014139,1.604881701
1.364575036,1.206014132,1.604967491
1.364594046,1.206014126,1.605053281
1.364613056,1.206014119,1.605139072
1.364632066,1.206014113,1.605224862
1.364651076,1.206014106,1.605310652
1.364670086,1.2060141,1.605396442
1.364689096,1.206014093,1.605482233
1.364708105,1.206014086,1.605568023
1.364727115,1.20601408,1.605653813
1.364746125,1.206014073,1.605739604
1.364765135,1.206014067,1.605825394
1.364784145,1.20601406,1.605911184
1.364803155,1.206014054,1.605996975
1.364822165,1.206014047,1.606082765
1.364841175,1.206014041,1.606168555
1.364860185,1.206014034,1.606254345
1.364879195,1.206014028,1.606340136
1.364898205,1.206014021,1.606425926
1.364917214,1.206014015,1.606511716
1.364936224,1.206014008,1.606597507
1.364955234,1.206014002,1.606683297
1.364974244,1.206013995,1.606769087
1.364993254,1.206013989,1.606854878
1.365012264,1.206013982,1.606940668
1.365031274,1.206013976,1.607026458
1.365050284,1.206013969,1.607112248
1.365069294,1.206013962,1.607198039
1.365088304,1.206013956,1.607283829
1.365107314,1.206013949,1.607369619
1.365126323,1.206013943,1.60745541
1.365145333,1.206013936,1.6075412
1.365164343,1.20601393,1.60762699
1.365183353,1.206013923,1.60771278
1.365202363,1.206013917,1.607798571
1.365221373,1.20601391,1.607884361
1.365240383,1.206013904,1.607970151
1.365259393,1.206013897,1.608055942
1.365278403,1.206013891,1.608141732
1.365297413,1.206013884,1.608227522
1.365316423,1.206013878,1.608313312
1.365335432,1.206013871,1.608399103
1.365354442,1.206013865,1.608484893
1.365373452,1.206013858,1.608570683
1.365392462,1.206013852,1.608656473
1.365411472,1.206013845,1.608742264
1.365430482,1.206013839,1.608828054
1.365449492,1.206013832,1.608913844
1.365468502,1.206013825,1.608999635
1.365487512,1.206013819,1.609085425
1.365506522,1.206013812,1.609171215
1.365525532,1.206013806,1.609257005
1.365544541,1.206013799,1.609342796
1.365563551,1.206013793,1.609428586
1.365582561,1.206013786,1.609514376
1.365601571,1.20601378,1.609600167
1.365620581,1.206013773,1.609685957
1.365639591,1.206013767,1.609771747
1.365658601,1.20601376,1.609857537
1.365677611,1.206013754,1.609943328
1.365696621,1.206013747,1.610063282
1.365715631,1.206013741,1.610183237
1.365734641,1.206013734,1.610303192
1.36575365,1.206013728,1.610423146
1.36577266,1.206013721,1.610543101
1.36579167,1.206013715,1.610663056
1.36581068,1.206013708,1.61078301
1.36582969,1.206013702,1.610902965
1.3658487,1.206013695,1.61102292
1.36586771,1.206013689,1.611142875
1.36588672,1.206013682,1.611262829
1.36590573,1.206013675,1.611382784
1.36592474,1.206013669,1.611502739
1.36594375,1.206013662,1.611622693
1.365962759,1.206013656,1.611742648
1.365981769,1.206013649,1.611862603
1.366000779,1.206013643,1.611982557
1.366019789,1.206013636,1.612102512
1.366038799,1.20601363,1.612222467
1.366057809,1.206013623,1.612342421
1.366076819,1.206013617,1.612462376
1.366095829,1.20601361,1.612582331
1.366114839,1.206013604,1.612702285
1.366133849,1.206013597,1.61282224
1.366152859,1.206013591,1.612942195
1.366171868,1.206013584,1.613062149
1.366190878,1.206013578,1.613182104
1.366209888,1.206013571,1.613302059
1.366228898,1.206013565,1.613422014
1.366247908,1.206013558,1.613541968
1.366266918,1.206013552,1.613661923
1.366285928,1.206013545,1.613781878
1.366304938,1.206013539,1.613901832
1.366323948,1.206013532,1.614021787
1.366342958,1.206013526,1.614141742
1.366361968,1.206013519,1.614261696
1.366380977,1.206013513,1.614381651
1.366399987,1.206013506,1.614501606
1.366418997,1.2060135,1.61462156
1.366438007,1.206013493,1.614741515
1.366457017,1.206013487,1.61486147
1.366476027,1.20601348,1.614981424
1.366495037,1.206013473,1.615101379
1.366514047,1.206013467,1.615221334
1.366533057,1.20601346,1.615341288
1.366552067,1.206013454,1.615461243
1.366571077,1.206013447,1.615581198
1.366590086,1.206013441,1.615701152
1.366609096,1.206013434,1.615821107
1.366628106,1.206013428,1.615941061
1.366647116,1.206013421,1.616061016
1.366666126,1.206013415,1.616180971
1.366685136,1.206013408,1.616300925
1.366704146,1.206013402,1.61642088
1.366723156,1.206013395,1.616540835
1.366742166,1.206013389,1.616660789
1.366761176,1.206013382,1.616780744
1.366780186,1.206013376,1.616900699
1.366799195,1.206013369,1.617020653
1.366818205,1.206013363,1.617140608
1.366837215,1.206013356,1.617260563
1.366856225,1.20601335,1.617380517
1.366875235,1.206013343,1.617500472
1.366894245,1.206013337,1.617620427
1.366913255,1.20601333,1.617740381
1.366932265,1.206013324,1.617860336
1.366951275,1.206013317,1.61798029
1.366970285,1.206013311,1.618100245
1.366989295,1.206013304,1.6182202
1.367008304,1.206013298,1.618340154
1.367027314,1.206013291,1.618460109
1.367046324,1.206013285,1.618580064
1.367065334,1.206013278,1.618700018
1.367084344,1.206013272,1.618819973
1.367103354,1.206013265,1.618939928
1.367122364,1.206013259,1.619059882
1.367141374,1.206013252,1.619179837
1.367160384,1.206013246,1.619299791
1.367179394,1.206013239,1.619419746
1.367198404,1.206013233,1.619539701
1.367217413,1.206013226,1.619659655
1.367236423,1.20601322,1.61977961
1.367255433,1.206013213,1.619899565
1.367274443,1.206013207,1.620019519
1.367293453,1.2060132,1.620139474
1.367312463,1.206013194,1.620259428
1.367331473,1.206013187,1.620379383
1.367350483,1.206013181,1.620499338
1.367369493,1.206013174,1.620619292
1.367388503,1.206013168,1.620739247
1.367407513,1.206013161,1.620859202
1.367426522,1.206013154,1.620979156
1.367445532,1.206013148,1.621099111
1.367464542,1.206013141,1.621219065
1.367483552,1.206013135,1.62133902
1.367502562,1.206013128,1.621458975
1.367521572,1.206013122,1.621578929
1.367540582,1.206013115,1.621698884
1.367559592,1.206013109,1.621818839
1.367578602,1.206013102,1.621938793
1.367597612,1.206013096,1.622048368
1.367616622,1.206013089,1.622157944
1.367635631,1.206013083,1.622267519
1.367654641,1.206013076,1.622377094
1.367673651,1.20601307,1.62248667
1.367692661,1.206013063,1.622596245
1.367711671,1.206013057,1.62270582
1.367730681,1.20601305,1.622815396
1.367749691,1.206013044,1.622924971
1.367768701,1.206013037,1.623034546
1.367787711,1.206013031,1.623144121
1.367806721,1.206013024,1.623253697
1.367825731,1.206013018,1.623363272
1.36784474,1.206013011,1.623472847
1.36786375,1.206013005,1.623582423
1.36788276,1.206012998,1.623691998
1.36790177,1.206012992,1.623801573
1.36792078,1.206012985,1.623911148
1.36793979,1.206012979,1.624020724
1.3679588,1.206012972,1.624130299
1.36797781,1.206012966,1.624239874
1.36799682,1.206012959,1.62434945
1.36801583,1.206012953,1.624459025
1.36803484,1.206012946,1.6245686
1.368053849,1.20601294,1.624678175
1.368072859,1.206012933,1.624787751
1.368091869,1.206012927,1.624897326
1.368110879,1.20601292,1.625006901
1.368129889,1.206012914,1.625116477
1.368148899,1.206012907,1.625226052
1.368167909,1.206012901,1.625335627
1.368186919,1.206012894,1.625445202
1.368205929,1.206012888,1.625554778
1.368224939,1.206012881,1.625664353
1.368243949,1.206012875,1.625773928
1.368262958,1.206012868,1.625883503
1.368281968,1.206012862,1.625993079
1.368300978,1.206012855,1.626102654
1.368319988,1.206012849,1.626212229
1.368338998,1.206012842,1.626321805
1.368358008,1.206012836,1.62643138
1.368377018,1.206012829,1.626540955
1.368396028,1.206012823,1.62665053
1.368415038,1.206012816,1.626760106
1.368434048,1.20601281,1.626869681
1.368453058,1.206012803,1.626979256
1.368472067,1.206012797,1.627088831
1.368491077,1.20601279,1.627198407
1.368510087,1.206012784,1.627307982
1.368529097,1.206012777,1.627417557
1.368548107,1.206012771,1.627527132
1.368567117,1.206012764,1.627636708
1.368586127,1.206012758,1.627746283
1.368605137,1.206012751,1.627855858
1.368624147,1.206012745,1.627965434
1.368643157,1.206012738,1.628075009
1.368662167,1.206012732,1.628184584
1.368681176,1.206012725,1.628294159
1.368700186,1.206012719,1.628403735
1.368719196,1.206012712,1.62851331
1.368738206,1.206012706,1.628622885
1.368757216,1.206012699,1.62873246
1.368776226,1.206012693,1.628842036
1.368795236,1.206012686,1.628951611
1.368814246,1.20601268,1.629061186
1.368833256,1.206012673,1.629170761
1.368852266,1.206012667,1.629280337
1.368871276,1.20601266,1.629389912
1.368890285,1.206012654,1.629499487
1.368909295,1.206012647,1.629609062
1.368928305,1.206012641,1.629718638
1.368947315,1.206012635,1.629828213
1.368966325,1.206012628,1.629937788
1.368985335,1.206012622,1.630047363
1.369004345,1.206012615,1.630156939
1.369023355,1.206012609,1.630266514
1.369213454,1.206012544,1.631362266
1.369403553,1.206012479,1.632458018
1.369593652,1.206112898,1.633032318
1.369783751,1.206112819,1.633655329
1.36997385,1.20611274,1.634278341
1.370163949,1.206112661,1.634901353
1.370354048,1.206112582,1.635524364
1.370544147,1.206112504,1.636147376
1.370734247,1.206112425,1.636770387
1.370924346,1.206112346,1.637393398
1.371114445,1.206112267,1.63801641
1.371304544,1.206112189,1.638639421
1.371494643,1.20611211,1.639262432
1.371684742,1.206112031,1.640191469
1.371874841,1.206111953,1.641120507
1.37206494,1.206111874,1.642049544
1.372255039,1.206111796,1.642978581
1.372445138,1.206111717,1.643907618
1.372635237,1.206111639,1.644836654
1.372825337,1.20611156,1.645765691
1.373015436,1.206111482,1.646694728
1.373205535,1.206111403,1.647623764
1.373395634,1.206111325,1.648552801
1.373585733,1.206111246,1.649596939
1.373775832,1.206111168,1.650641078
1.373965931,1.206111089,1.651685216
1.37415603,1.206111011,1.652729354
1.374346129,1.206110933,1.653773492
1.374536228,1.206110854,1.65481763
1.374726327,1.206110776,1.655861768
1.374916427,1.206110698,1.656905906
1.375106526,1.206110619,1.657950044
1.375296625,1.206110541,1.658994181
1.375486724,1.206110463,1.660154159
1.375676823,1.206110384,1.661314136
1.375866922,1.206110306,1.662474113
1.376057021,1.206110228,1.66363409
1.37624712,1.20611015,1.664794067
1.376437219,1.206110072,1.665954044
1.376627318,1.206109994,1.66711402
1.376817417,1.206109915,1.668273997
1.377007517,1.206109837,1.669433973
1.377197616,1.206109759,1.67059395
1.377387715,1.206109681,1.671542631
1.377577814,1.206109603,1.672491312
1.377767913,1.206109525,1.673439993
1.377958012,1.206109447,1.674388674
1.378148111,1.206109369,1.675337355
1.37833821,1.206109291,1.676286036
1.378528309,1.206109213,1.677234717
1.378718408,1.206109135,1.678183397
1.378908507,1.206109057,1.679132078
1.379098607,1.20610898,1.680080759
1.379288706,1.206108902,1.681138333
1.379478805,1.206108824,1.682195907
1.379668904,1.206108746,1.683253481
1.379859003,1.206108668,1.684311055
1.380049102,1.20610859,1.685368628
1.380239201,1.206108513,1.686426202
1.3804293,1.206108435,1.687483776
1.380619399,1.206108357,1.688541349
1.380809498,1.206108279,1.689598923
1.380999597,1.206108202,1.690656496
1.381189697,1.206108124,1.691706998
1.381379796,1.206108046,1.692757499
1.381569895,1.206107969,1.693808001
1.381759994,1.206107891,1.694858502
1.381950093,1.206107813,1.695909004
1.382140192,1.206107736,1.696959505
1.382330291,1.206107658,1.698010006
1.38252039,1.206107581,1.699060507
1.382710489,1.206107503,1.700111008
1.382900588,1.206107426,1.701161509
1.383090687,1.206107348,1.702206599
1.383280787,1.206107271,1.703251688
1.383470886,1.206107193,1.704296777
1.383660985,1.206107116,1.705341866
1.383851084,1.206107038,1.706386955
1.384041183,1.206106961,1.707432043
1.384231282,1.206106884,1.708477132
1.384421381,1.206106806,1.709522221
1.38461148,1.206106729,1.710567309
1.384801579,1.206106652,1.711612398
1.384991678,1.206106574,1.712657486
1.385181777,1.206106497,1.713702574
1.385371876,1.20610642,1.714747662
1.385561976,1.206106342,1.71579275
1.385752075,1.206106265,1.716837838
1.385942174,1.206106188,1.717882926
1.386132273,1.206106111,1.718928014
1.386322372,1.206106034,1.719973102
1.386512471,1.206105956,1.721018189
1.38670257,1.206105879,1.722063277
1.386892669,1.206105802,1.723108364
1.387082768,1.206105725,1.724153452
1.387272867,1.206105648,1.725198539
1.387462966,1.206105571,1.726243626
1.387653066,1.206105494,1.727288713
1.387843165,1.206105417,1.7283338
1.388033264,1.20610534,1.729378887
1.388223363,1.206105263,1.730423974
1.388413462,1.206105186,1.73146906
1.388603561,1.206105109,1.732514147
1.38879366,1.206105032,1.733559233
1.388983759,1.206104955,1.73460432
1.389173858,1.206104878,1.735649406
1.389363957,1.206104801,1.736694492
1.389554056,1.206104724,1.737739579
1.389744156,1.206104648,1.738784665
1.389934255,1.206104571,1.739829751
1.390124354,1.206104494,1.740874836
1.390314453,1.206104417,1.741919922
1.390504552,1.20610434,1.742965008
1.390694651,1.206104264,1.744176408
1.39088475,1.206104187,1.745387807
1.391074849,1.20610411,1.746599206
1.391264948,1.206104033,1.747810606
1.391455047,1.206103957,1.749022005
1.391645146,1.20610388,1.750233404
1.391835246,1.206103804,1.751444803
1.392025345,1.206103727,1.752656201
1.392215444,1.20610365,1.7538676
1.392405543,1.206103574,1.755078999
1.392595642,1.206103497,1.756346449
1.392785741,1.206103421,1.757613899
1.39297584,1.206103344,1.758881348
1.393165939,1.206103268,1.760148798
1.393356038,1.206103191,1.761416247
1.393546137,1.206103115,1.762683697
1.393736236,1.206103038,1.763951146
