DM,95% UI,
4.414505566,1.889123416,9.579383959
4.415780006,1.889282906,9.584173949
4.41705416,1.889442346,9.588963617
4.41832803,1.889601734,9.593752963
4.419601615,1.889761071,9.598541984
4.420874916,1.889920357,9.60333068
4.422147932,1.890079591,9.608119051
4.423420663,1.890238775,9.612907095
4.424693111,1.890397907,9.617694812
4.425965274,1.890556989,9.6224822
4.427237152,1.890716019,9.627269258
4.428508747,1.890874999,9.632055987
4.429780057,1.891033928,9.636842384
4.431051083,1.891192806,9.641628449
4.432321825,1.891351633,9.646414181
4.433592284,1.891510409,9.651199578
4.434862458,1.891669135,9.655984641
4.436132349,1.89182781,9.660769368
4.437401956,1.891986434,9.665553759
4.438671279,1.892145008,9.670337812
4.439940319,1.892303531,9.675121526
4.441209075,1.892462003,9.679904901
4.442477548,1.892620425,9.684687935
4.443745737,1.892778796,9.689470628
4.445013643,1.892937117,9.693771549
4.446281266,1.893095388,9.697135825
4.447548605,1.893246515,9.700535172
4.448815662,1.893375892,9.705929078
4.450082435,1.893505225,9.71132336
4.451348926,1.893634513,9.716718017
4.452615134,1.893763756,9.722113048
4.453881058,1.893892954,9.727508452
4.4551467,1.894022108,9.732813324
4.45641206,1.894151217,9.737644845
4.457677136,1.894280282,9.742476048
4.458941931,1.894409302,9.747306932
4.460206442,1.894538277,9.752137497
4.461470671,1.894667208,9.756967741
4.462734618,1.894796095,9.761797663
4.463998283,1.894924937,9.766627264
4.465261666,1.895053735,9.771456541
4.466524766,1.895182488,9.776285494
4.467787584,1.895311198,9.781114121
4.469050121,1.895439863,9.785942423
4.470312375,1.895568483,9.790770398
4.471574348,1.89569706,9.795598045
4.472836039,1.895825592,9.800425364
4.474097448,1.89595408,9.805252353
4.475358576,1.896082524,9.810079011
4.476619422,1.896210924,9.814905338
4.477879987,1.89633928,9.819731334
4.47914027,1.896467591,9.824556996
4.480400272,1.896595859,9.829382324
4.481659993,1.896724083,9.834207317
4.482919433,1.896852263,9.839031975
4.484178591,1.896980399,9.843856296
4.485437469,1.897108492,9.84868028
4.486696065,1.89723654,9.853503925
4.487954381,1.897364545,9.858327232
4.489212416,1.897492506,9.863150198
4.49047017,1.897620423,9.867972824
4.491727644,1.897748297,9.872795108
4.492984837,1.897876127,9.877617049
4.49424175,1.898003913,9.882438647
4.495498382,1.898131655,9.8872599
4.496754734,1.898259355,9.892080809
4.498010806,1.89838701,9.896901372
4.499266597,1.898514622,9.901721587
4.500522109,1.898642191,9.906541455
4.50177734,1.898769716,9.911360975
4.503032292,1.898897198,9.916180145
4.504286963,1.899024637,9.920998965
4.505541355,1.899152032,9.925817435
4.506795467,1.899279384,9.930635552
4.5080493,1.899406693,9.935453317
4.509302853,1.899533958,9.940270728
4.510556126,1.89966118,9.945087785
4.511809121,1.899788359,9.949904487
4.513061835,1.899915495,9.954704751
4.514314271,1.900042588,9.959490835
4.515566428,1.900169638,9.964276533
4.516818305,1.900296645,9.969061844
4.518069904,1.900423608,9.973846766
4.519321223,1.900550529,9.978631299
4.520572264,1.900677407,9.983415443
4.521823026,1.900804242,9.988199196
4.523073509,1.900931034,9.992982558
4.524323714,1.901057783,9.997765528
4.52557364,1.90118449,10.0025481
4.526823288,1.901311153,10.00733029
4.528072658,1.901437774,10.01211208
4.529321749,1.901564352,10.01689347
4.530570562,1.901690888,10.02167447
4.531819097,1.901817381,10.02645507
4.533067354,1.901943831,10.03123527
4.534315333,1.902070239,10.03601508
4.535563034,1.902196604,10.04079448
4.536810458,1.902322926,10.04557349
4.538057603,1.902449206,10.05035209
4.539304472,1.902575444,10.05513029
4.540551062,1.902701639,10.0599081
4.541797376,1.902827792,10.06468549
4.543043411,1.902953902,10.06946249
4.54428917,1.90307997,10.07423908
4.545534652,1.903205996,10.07901526
4.546779856,1.90333198,10.08379104
4.548024783,1.903457921,10.08856641
4.549269434,1.90358382,10.09334138
4.550513807,1.903709677,10.09811593
4.551757904,1.903835491,10.10289008
4.553001724,1.903961264,10.10766382
4.554245268,1.904086994,10.11243714
4.555488535,1.904212683,10.11721006
4.556731525,1.904338329,10.12198256
4.55797424,1.904463934,10.12675465
4.559216678,1.904589496,10.13152633
4.56045884,1.904715017,10.13629759
4.561700725,1.904840495,10.14106844
4.562942335,1.904965932,10.14583887
4.564183669,1.905091327,10.15060888
4.565424727,1.90521668,10.15537848
4.56666551,1.905341991,10.16014766
4.567906016,1.905467261,10.16491642
4.569146247,1.905592488,10.16968476
4.570386203,1.905717675,10.17445269
4.571625884,1.905842819,10.17922019
4.572865289,1.905967922,10.18361934
4.574104418,1.906092983,10.18729341
4.575343273,1.906218003,10.19129298
4.576581853,1.906342981,10.19616365
4.577820157,1.906467918,10.20053673
4.579058187,1.906592813,10.2047432
4.580295942,1.906717667,10.20894887
4.581533423,1.906842479,10.21315371
4.582770629,1.90696725,10.21735773
4.58400756,1.907091979,10.22156093
4.585244217,1.907216668,10.22576332
4.586480599,1.907341315,10.22996488
4.587716708,1.90746592,10.23416562
4.588952542,1.907590485,10.23836555
4.590188102,1.907715008,10.24256465
4.591423388,1.90783949,10.24676292
4.5926584,1.907963931,10.25096038
4.593893139,1.908088331,10.25515701
4.595127604,1.908212689,10.25935282
4.596361795,1.908337007,10.26354781
4.597595713,1.908461284,10.26774197
4.598829357,1.908585519,10.27193531
4.600062728,1.908709714,10.27612783
4.601295825,1.908833868,10.28031927
4.60252865,1.908957981,10.28450736
4.603761201,1.909082053,10.28869462
4.60499348,1.909206084,10.29288104
4.606225485,1.909330074,10.29706664
4.607457218,1.909454023,10.3012514
4.608688678,1.909577932,10.30543534
4.609919866,1.9097018,10.30961844
4.611150781,1.909825628,10.31380071
4.612381423,1.909949414,10.31798215
4.613611793,1.91007316,10.32216275
4.614841891,1.910196866,10.32634252
4.616071717,1.91032053,10.33052146
4.617301271,1.910444155,10.33469957
4.618530553,1.910567738,10.33887684
4.619759563,1.910691282,10.34305327
4.620988301,1.910814784,10.34722887
4.622216767,1.910938247,10.35140364
4.623444962,1.911061669,10.35557757
4.624672885,1.91118505,10.35975067
4.625900537,1.911308391,10.36392292
4.627127918,1.911431692,10.36809434
4.628355028,1.911554953,10.37226493
4.629581866,1.911678173,10.37643468
4.630808433,1.911801353,10.38060359
4.63203473,1.911924493,10.38477166
4.633260755,1.912047593,10.38893889
4.63448651,1.912170652,10.39310529
4.635711994,1.912293672,10.39727085
4.636937208,1.912416651,10.40143556
4.638162151,1.91253959,10.40559944
4.639386824,1.91266249,10.40975609
4.640611226,1.912785349,10.41389895
4.641835359,1.912908168,10.41804096
4.643059221,1.913030947,10.42218214
4.644282813,1.913153687,10.42632248
4.645506135,1.913276386,10.43046197
4.646729188,1.913399046,10.43460062
4.647951971,1.913521666,10.43873843
4.649174484,1.913644246,10.4428754
4.650396728,1.913766786,10.44701152
4.651618702,1.913889286,10.4511468
4.652840407,1.914011747,10.45528124
4.654061843,1.914134168,10.45941483
4.65528301,1.91425655,10.46354758
4.656503908,1.914378891,10.46767948
4.657724537,1.914501194,10.47181054
4.658944896,1.914623456,10.47594076
4.660164988,1.914745679,10.48007013
4.66138481,1.914867863,10.48419865
4.662604364,1.914990007,10.48832633
4.66382365,1.915112111,10.49245317
4.665042667,1.915234176,10.49657915
4.666261416,1.915356202,10.50070429
4.667479897,1.915478189,10.50482859
4.66869811,1.915600135,10.50895204
4.669916055,1.915722043,10.51307464
4.671133732,1.915843911,10.51719639
4.672351141,1.915965741,10.52131729
4.673568283,1.91608753,10.52543735
4.674785157,1.916209281,10.52955656
4.676001764,1.916330992,10.53367492
4.677218103,1.916452665,10.53779243
4.678434175,1.916574298,10.5419091
4.67964998,1.916695892,10.54602491
4.680865518,1.916817447,10.55013988
4.682080789,1.916938963,10.55425399
4.683295793,1.91706044,10.55836726
4.68451053,1.917181878,10.56247968
4.685725001,1.917303277,10.56659124
4.686939205,1.917424637,10.57070196
4.688153142,1.917545958,10.57481182
4.689366813,1.91766724,10.57892084
4.690580218,1.917788483,10.583029
4.691793357,1.917909688,10.58713631
4.69300623,1.918030853,10.59124277
4.694218836,1.91815198,10.59534838
4.695431177,1.918273068,10.59945313
4.696643252,1.918394118,10.60355704
4.697855062,1.918515129,10.60766009
4.699066606,1.918636101,10.61176229
4.700277884,1.918757034,10.61586363
4.701488897,1.918877929,10.61996413
4.702699645,1.918998785,10.62406377
4.703910128,1.919119603,10.62816255
4.705120346,1.919240382,10.63226049
4.706330298,1.919361123,10.63635757
4.707539986,1.919481825,10.64045379
4.708749409,1.919602489,10.64454916
4.709958568,1.919723114,10.64864368
4.711167462,1.919843701,10.65273734
4.712376091,1.91996425,10.65683015
4.713584456,1.92008476,10.6609221
4.714792557,1.920205232,10.6650132
4.716000394,1.920325666,10.66910344
4.717207967,1.920446061,10.67319282
4.718415276,1.920566418,10.67728135
4.719622321,1.920686737,10.68136903
4.720829102,1.920807018,10.68545585
4.72203562,1.92092726,10.68954181
4.723241874,1.921047465,10.69362691
4.724447865,1.921167631,10.69771116
4.725653592,1.921287759,10.70179455
4.726859056,1.92140785,10.70587709
4.728064257,1.921527902,10.70995877
4.729269196,1.921647916,10.71403959
4.730473871,1.921767892,10.71811955
4.731678283,1.921887831,10.72219866
4.732882433,1.922007731,10.7262769
4.73408632,1.922127593,10.73035429
4.735289945,1.922247418,10.73443082
4.736493307,1.922367205,10.7385065
4.737696407,1.922486954,10.74258131
4.738899245,1.922606665,10.74665527
4.740101821,1.922726338,10.75072837
4.741304135,1.922845974,10.7548006
4.742506187,1.922965572,10.75887198
4.743707977,1.923085132,10.7629425
4.744909506,1.923204655,10.76701216
4.746110773,1.92332414,10.77108096
4.747311779,1.923443588,10.77514891
4.748512523,1.923562997,10.77921599
4.749713006,1.92368237,10.78328221
4.750913228,1.923801704,10.78734757
4.752113189,1.923921002,10.79141207
4.753312889,1.924040262,10.79547571
4.754512329,1.924159484,10.79953849
4.755711507,1.924278669,10.80360041
4.756910425,1.924397816,10.80766147
4.758109083,1.924516926,10.81172167
4.75930748,1.924635999,10.815781
4.760505617,1.924755035,10.81983948
4.761703493,1.924874033,10.82389709
4.76290111,1.924992994,10.82795384
4.764098467,1.925111918,10.83200973
4.765295564,1.925230804,10.83606476
4.766492401,1.925349653,10.84011893
4.767688978,1.925468466,10.84417224
4.768885296,1.925587241,10.84822468
4.770081355,1.925705978,10.85227626
4.771277154,1.925824679,10.85632698
4.772472694,1.925943343,10.86037684
4.773667975,1.92606197,10.86442583
4.774862997,1.926180559,10.86847396
4.77605776,1.926299112,10.87252123
4.777252265,1.926417628,10.87656763
4.77844651,1.926536107,10.88061318
4.779640497,1.926654549,10.88465785
4.780834226,1.926772954,10.88870167
4.782027696,1.926891322,10.89274462
4.783220908,1.927009653,10.89678671
4.784413862,1.927127947,10.90082794
4.785606558,1.927246205,10.9048683
4.786798996,1.927364426,10.9089078
4.787991176,1.92748261,10.91294643
4.789183099,1.927600758,10.9169842
4.790374764,1.927718869,10.92102111
4.791566171,1.927836943,10.92505715
4.792757321,1.92795498,10.92909233
4.793948214,1.928072981,10.93312664
4.79513885,1.928190946,10.93716009
4.796329228,1.928308874,10.94119268
4.79751935,1.928426765,10.9452244
4.798709215,1.928544619,10.94925525
4.799898823,1.928662438,10.95328524
4.801088175,1.92878022,10.95731437
4.80227727,1.928897965,10.96134263
4.803466108,1.929015674,10.96537003
4.804654691,1.929133346,10.96939656
4.805843017,1.929250983,10.97342223
4.807031087,1.929368583,10.97744703
4.808218901,1.929486146,10.98147096
4.809406459,1.929603673,10.98549403
4.810593762,1.929721164,10.98951624
4.811780809,1.929838619,10.99353758
4.8129676,1.929956038,10.99755805
4.814154136,1.93007342,11.00157766
4.815340417,1.930190766,11.0055964
4.816526443,1.930308076,11.00961428
4.817712213,1.93042535,11.01363129
4.818897729,1.930542588,11.01764743
4.820082989,1.93065979,11.02166271
4.821267995,1.930776956,11.02567712
4.822452747,1.930894086,11.02969067
4.823637244,1.931011179,11.03370335
4.824821486,1.931128237,11.03771517
4.826005474,1.931245259,11.04172612
4.827189208,1.931362245,11.0457362
4.828372688,1.931479195,11.04974541
4.829555913,1.931596109,11.05375376
4.830738885,1.931712987,11.05776124
4.831921604,1.93182983,11.06176786
4.833104068,1.931946636,11.06577361
4.834286279,1.932063407,11.06977849
4.835468237,1.932180142,11.07378251
4.836649941,1.932296842,11.07778566
4.837831393,1.932413506,11.08178794
4.839012591,1.932530134,11.08578936
4.840193536,1.932646726,11.08978991
4.841374228,1.932763283,11.09378959
4.842554668,1.932879804,11.09778841
4.843734854,1.93299629,11.10178636
4.844914789,1.93311274,11.10578344
4.846094471,1.933229154,11.10977966
4.8472739,1.933345533,11.113775
4.848453078,1.933461876,11.11776948
4.849632003,1.933578184,11.1217631
4.850810677,1.933694457,11.12575585
4.851989098,1.933810694,11.12974773
4.853167268,1.933926896,11.13373874
4.854345186,1.934043062,11.13772888
4.855522853,1.934159193,11.14171816
4.856700269,1.934275289,11.14570657
4.857877433,1.93439135,11.14969412
4.859054345,1.934507375,11.1536808
4.860231007,1.934623365,11.1576666
4.861407418,1.934739319,11.16165155
4.862583578,1.934855239,11.16563562
4.863759487,1.934971123,11.16961883
4.864935146,1.935086972,11.17360117
4.866110554,1.935202786,11.17758264
4.867285712,1.935318565,11.18156325
4.86846062,1.935434309,11.18554299
4.869635277,1.935550018,11.18952186
4.870809684,1.935665691,11.19349986
4.871983842,1.93578133,11.197477
4.873157749,1.935896934,11.20145327
4.874331407,1.936012502,11.20542867
4.875504815,1.936128036,11.2094032
4.876677974,1.936243535,11.21337687
4.877850884,1.936358999,11.21734967
4.879023544,1.936474428,11.2213216
4.880195955,1.936589822,11.22529267
4.881368117,1.936705181,11.22926287
4.88254003,1.936820506,11.2332322
4.883711694,1.936935796,11.23720066
4.88488311,1.937051051,11.24116825
4.886054277,1.937166271,11.24513498
4.887225196,1.937281457,11.24910084
4.888395866,1.937396608,11.25306584
4.889566288,1.937511724,11.25702996
4.890736462,1.937626805,11.26099322
4.891906388,1.937741852,11.26495562
4.893076066,1.937856865,11.26891714
4.894245496,1.937971842,11.2728778
4.895414679,1.938086785,11.27683759
4.896583614,1.938201694,11.28079651
4.897752301,1.938316568,11.28475457
4.898920742,1.938431408,11.28871176
4.900088935,1.938546213,11.29266808
4.901256881,1.938660984,11.29662353
4.90242458,1.93877572,11.30057812
4.903592032,1.938890422,11.30453184
4.904759238,1.93900509,11.30848469
4.905926197,1.939119723,11.31243668
4.907092909,1.939234322,11.3163878
4.908259375,1.939348886,11.32033805
4.909425595,1.939463417,11.32428744
4.910591568,1.939577913,11.32823596
4.911757296,1.939692375,11.33218361
4.912922777,1.939806802,11.33613039
4.914088013,1.939921196,11.34007631
4.915253003,1.940035555,11.34402137
4.916417748,1.94014988,11.34796555
4.917582247,1.940264171,11.35190887
4.9187465,1.940378428,11.35585132
4.919910509,1.94049265,11.35979291
4.921074272,1.940606839,11.36373363
4.92223779,1.940720994,11.36767348
4.923401063,1.940835114,11.37161247
4.924564092,1.940949201,11.37555059
4.925726876,1.941063254,11.37948784
4.926889415,1.941177272,11.38342423
4.92805171,1.941291257,11.38735975
4.929213761,1.941405208,11.3912944
4.930375567,1.941519125,11.39522819
4.931537129,1.941633008,11.39916112
4.932698448,1.941746858,11.40309317
4.933859522,1.941860673,11.40702436
4.935020353,1.941974455,11.41095469
4.93618094,1.942088203,11.41488415
4.937341284,1.942201917,11.41881274
4.938501384,1.942315598,11.42274047
4.939661241,1.942429244,11.42666733
4.940820855,1.942542857,11.43059333
4.941980226,1.942656437,11.43451846
4.943139354,1.942769983,11.43887577
4.944298239,1.942883495,11.44324089
4.945456881,1.943005148,11.44760547
4.946615281,1.943144943,11.45196952
4.947773438,1.943284699,11.45633305
4.948931353,1.943424417,11.46069604
4.950089026,1.943564097,11.46505851
4.951246456,1.943703739,11.46942044
4.952403645,1.943843343,11.47378185
4.953560592,1.943982909,11.47800511
4.954717297,1.944122437,11.48189037
4.95587376,1.944261927,11.48577525
4.957029982,1.944401378,11.48965975
4.958185963,1.944540792,11.49354387
4.959341702,1.944680168,11.4974276
4.9604972,1.944819507,11.50131096
4.961652457,1.944958807,11.50519395
4.962807473,1.945098069,11.50907655
4.963962248,1.945237294,11.51295877
4.965116782,1.945376481,11.51684062
4.966271076,1.94551563,11.52072208
4.96742513,1.945654741,11.52460318
4.968578943,1.945793815,11.52848389
4.969732516,1.945932851,11.53236423
4.970885848,1.946071849,11.53624419
4.972038941,1.94621081,11.54012377
4.973191794,1.946349733,11.54400298
4.974344407,1.946488618,11.54788182
4.97549678,1.946627466,11.55176028
4.976648914,1.946766276,11.55563836
4.977800809,1.946905049,11.55951607
4.978952464,1.947043784,11.56339341
4.98010388,1.947182481,11.56727037
4.981255057,1.947321141,11.57114696
4.982405995,1.947459764,11.57502318
4.983556694,1.947598349,11.57889902
4.984707154,1.947736897,11.5827745
4.985857376,1.947875408,11.5866496
4.98700736,1.948013881,11.59052433
4.988157105,1.948152317,11.59439868
4.989306611,1.948290715,11.59827267
4.99045588,1.948429077,11.60214628
4.991604911,1.9485674,11.60601953
4.992753703,1.948705687,11.60989241
4.993902258,1.948843937,11.61376491
4.995050576,1.948982149,11.61763705
4.996198656,1.949120324,11.62150882
4.997346498,1.949258462,11.62538021
4.998494103,1.949396563,11.62925125
4.999641471,1.949534627,11.63312191
5.000788602,1.949672653,11.6369922
5.001935496,1.949810643,11.64086213
5.003082153,1.949948595,11.64473169
5.004228574,1.950086511,11.64860089
5.005374757,1.950224389,11.65246971
5.006520705,1.950362231,11.65633818
5.007666416,1.950500035,11.66020627
5.00881189,1.950637803,11.664074
5.009957129,1.950775534,11.66794137
5.011102132,1.950913228,11.67180837
5.012246899,1.951050885,11.67567501
5.01339143,1.951188505,11.67954128
5.014535725,1.951326088,11.68340719
5.015679785,1.951463635,11.68727273
5.016823609,1.951601145,11.69113792
5.017967199,1.951738618,11.69500274
5.019110553,1.951876054,11.6988672
5.020253672,1.952013454,11.70273129
5.021396556,1.952150817,11.70659502
5.022539205,1.952288143,11.7104584
5.02368162,1.952425433,11.71432141
5.0248238,1.952562686,11.71818406
5.025965745,1.952699902,11.72204635
5.027107456,1.952837082,11.72590828
5.028248933,1.952974225,11.72976985
5.029390176,1.953111332,11.73363106
5.030531185,1.953248402,11.73749191
5.03167196,1.953385436,11.74135241
5.032812501,1.953522433,11.74521254
5.033952809,1.953659394,11.74907232
5.035092883,1.953796319,11.75293174
5.036232724,1.953933207,11.7567908
5.037372332,1.954070058,11.7606495
5.038511706,1.954206874,11.76450785
5.039650847,1.954343653,11.76836584
5.040789756,1.954480395,11.77222348
5.041928431,1.954617102,11.77608075
5.043066874,1.954753772,11.77993768
5.044205085,1.954890406,11.78379425
5.045343063,1.955027004,11.78765046
5.046480808,1.955163565,11.79150632
5.047618322,1.95530009,11.79536182
5.048755603,1.95543658,11.79921697
5.049892653,1.955573033,11.80307177
5.05102947,1.95570945,11.80692621
5.052166056,1.95584583,11.81078031
5.053302411,1.955982175,11.81463404
5.054438533,1.956118484,11.81848743
5.055574425,1.956254757,11.82234046
5.056710085,1.956390993,11.82619315
5.057845514,1.956527194,11.83004548
5.058980712,1.956663359,11.83389746
5.06011568,1.956799487,11.83774909
5.061250416,1.95693558,11.84160037
5.062384922,1.957071637,11.84545129
5.063519197,1.957207658,11.84930187
5.064653242,1.957343644,11.8531521
5.065787056,1.957479593,11.85700198
5.066920641,1.957615507,11.86085152
5.068053995,1.957751384,11.8647007
5.06918712,1.957887226,11.86854954
5.070320014,1.958023033,11.87239802
5.071452679,1.958158803,11.87624616
5.072585115,1.958294538,11.88009396
5.073717321,1.958430237,11.8839414
5.074849297,1.958565901,11.8877885
5.075981045,1.958701529,11.89163526
5.077112563,1.958837121,11.89548167
5.078243852,1.958972678,11.89932773
5.079374913,1.959108199,11.90317344
5.080505744,1.959243684,11.90701882
5.081636347,1.959379134,11.91086384
5.082766722,1.959514549,11.91470853
5.083896868,1.959649928,11.91855287
5.085026786,1.959785271,11.92239686
5.086156476,1.959920579,11.92624052
5.087285938,1.960055852,11.93008383
5.088415172,1.960191089,11.93392679
5.089544178,1.960326291,11.93776942
5.090672956,1.960461457,11.9416117
5.091801507,1.960596588,11.94545364
5.092929831,1.960731684,11.94929524
5.094057927,1.960866745,11.9531365
5.095185796,1.96100177,11.95697742
5.096313438,1.96113676,11.96081799
5.097440853,1.961271714,11.96465823
5.098568041,1.961406634,11.96849813
5.099695003,1.961541518,11.97233768
5.100821738,1.961676367,11.9761769
5.101948246,1.961811181,11.98001578
5.103074529,1.96194596,11.98385432
5.104200584,1.962080703,11.98769253
5.105326414,1.962215412,11.99153039
5.106452018,1.962350663,11.99536792
5.107577396,1.96248638,11.99920511
5.108702548,1.962622061,12.00304196
5.109827475,1.962757707,12.00687848
5.110952176,1.962893318,12.01071466
5.112076652,1.963028894,12.0145505
5.113200902,1.963164435,12.01838601
5.114324927,1.963299941,12.02222118
5.115448728,1.963435411,12.02605602
5.116572303,1.963570847,12.02989053
5.117695654,1.963706247,12.03372469
5.11881878,1.963841613,12.03755853
5.119941681,1.963976943,12.04139203
5.121064358,1.964112239,12.0452252
5.122186811,1.964247499,12.04905803
5.123309039,1.964382725,12.05289053
5.124431044,1.964517915,12.0567227
5.125552824,1.964653071,12.06055454
5.126674381,1.964788192,12.06438604
5.127795714,1.964923278,12.06821721
5.128916823,1.965058329,12.07204805
5.130037709,1.965193346,12.07587857
5.131158371,1.965328327,12.07970874
5.132278811,1.965463274,12.08353859
5.133399027,1.965598186,12.08736811
5.13451902,1.965733064,12.0911973
5.13563879,1.965867906,12.09502616
5.136758338,1.966002714,12.09885469
5.137877663,1.966137488,12.10268289
5.138996765,1.966272226,12.10651077
5.140115646,1.96640693,12.11033831
5.141234303,1.9665416,12.11416553
5.142352739,1.966676234,12.11799242
5.143470953,1.966810835,12.12181898
5.144588944,1.9669454,12.12564522
5.145706714,1.967079931,12.12947113
5.146824263,1.967214428,12.13329671
5.147941589,1.96734889,12.13712196
5.149058695,1.967483318,12.1409469
5.150175579,1.967617711,12.1447715
5.151292241,1.96775207,12.14859578
5.152408683,1.967886394,12.15241974
5.153524904,1.968020684,12.15624337
5.154640904,1.96815494,12.16006667
5.155756683,1.968289161,12.16388965
5.156872242,1.968423348,12.16771231
5.15798758,1.968557501,12.17153465
5.159102698,1.968691619,12.17535666
5.160217595,1.968825703,12.17917835
5.161332273,1.968959753,12.18299972
5.16244673,1.969093768,12.18682076
5.163560968,1.96922775,12.19064149
5.164674986,1.969361697,12.19446189
5.165788784,1.96949561,12.19828197
5.166902363,1.969629489,12.20210173
5.168015722,1.969763334,12.20592117
5.169128862,1.969897144,12.20974029
5.170241783,1.970030921,12.21355909
5.171354485,1.970164663,12.21737757
5.172466968,1.970298372,12.22119573
5.173579232,1.970432046,12.22501357
5.174691278,1.970565686,12.22883109
5.175803105,1.970699293,12.2326483
5.176914713,1.970832865,12.23646518
5.178026103,1.970966404,12.24028175
5.179137275,1.971099908,12.244098
5.180248229,1.971233379,12.24791394
5.181358965,1.971366815,12.25172955
5.182469483,1.971500218,12.25554485
5.183579784,1.971633587,12.25935984
5.184689867,1.971766922,12.26317451
5.185799732,1.971900223,12.26698886
5.18690938,1.972033491,12.2708029
5.188018811,1.972166725,12.27461662
5.189128025,1.972299925,12.27843002
5.200208247,1.973543306,12.31654685
5.211266889,1.974588678,12.35463252
5.222304071,1.975631192,12.39268734
5.233319912,1.976670865,12.43071161
5.244314532,1.977707713,12.46870561
5.25528805,1.978741753,12.50666964
5.266240585,1.980014155,12.54460399
5.277172257,1.9814636,12.58250894
5.288083183,1.982909636,12.62038479
5.298973482,1.984352283,12.65823181
5.309843273,1.985791558,12.69605028
5.320692675,1.98722748,12.73384048
5.331521803,1.988660066,12.77160268
5.342330777,1.990089335,12.80933717
5.353119714,1.991515304,12.84704422
5.363888731,1.992937991,12.88472408
5.374637945,1.994352409,12.92237703
5.385367471,1.995401515,12.96000333
5.396077427,1.996423929,12.99760325
5.406767928,1.997455923,13.03517705
5.41743909,1.998485214,13.07272498
5.428091028,1.999511817,13.1102473
5.438723857,2.000535748,13.14774426
5.449337691,2.001557021,13.18521612
5.459932645,2.002575652,13.22266311
5.470508832,2.003591655,13.2600855
5.481066366,2.004605046,13.29748352
5.491605359,2.00561584,13.33553299
5.502125924,2.007031399,13.37387688
5.512628173,2.008506845,13.41216841
5.523112218,2.0099771,13.45040778
5.533578171,2.0114422,13.48859523
5.544026141,2.012902184,13.52673097
5.55445624,2.014357087,13.56481522
5.564868578,2.015806947,13.60284821
5.575263263,2.017251798,13.64083016
5.585640405,2.018691679,13.67876131
5.596000113,2.020126623,13.71664187
5.606342495,2.021556667,13.75447208
5.616667657,2.022836196,13.79225217
5.626975708,2.024035812,13.82998237
5.637266755,2.025232736,13.86766292
5.647540902,2.026426984,13.90529405
5.657798256,2.027618567,13.94287599
5.668038922,2.028807501,13.98040899
5.678263005,2.029993797,14.02077328
5.688470608,2.03118445,14.06832527
5.698661836,2.032374161,14.11586962
5.708836791,2.033561263,14.16340636
5.718995576,2.034745767,14.21093554
5.729138293,2.035927689,14.2584572
5.739265044,2.037107039,14.30597138
5.749375929,2.038283831,14.35347813
5.75947105,2.039458077,14.4009775
5.769550505,2.040629789,14.44846954
5.779614394,2.041798981,14.49595429
5.789662817,2.042965664,14.54343182
5.799695871,2.04412985,14.59090219
5.809713654,2.045291552,14.63836544
5.819716263,2.046450781,14.68582164
5.829703795,2.04760755,14.73327086
5.839676347,2.04876187,14.78071315
5.849634013,2.049913752,14.82814857
5.859576888,2.05106321,14.87557721
5.869505068,2.052210253,14.92299912
5.879418645,2.053354894,14.97041437
5.889317714,2.054497144,15.01782304
5.899202366,2.055637014,15.06522519
5.909072695,2.056774515,15.11262091
5.918928792,2.057909659,15.16001026
5.928770747,2.059042456,15.20739333
5.938598652,2.060172918,15.25477018
5.948412596,2.061301056,15.30214091
5.958212669,2.06242688,15.34950558
5.96799896,2.0635504,15.39686428
5.977771557,2.064671628,15.44421709
5.987530547,2.065790575,15.4915641
5.997276018,2.06690725,15.53890538
6.007008057,2.068021664,15.58456284
6.016726749,2.069133828,15.62358015
6.026432181,2.070243751,15.66255896
6.036124436,2.071351445,15.70149949
6.0458036,2.072456918,15.74117546
6.055469756,2.073560181,15.78833092
6.065122987,2.074661245,15.83547882
6.074763377,2.075760118,15.88261925
6.084391007,2.076856812,15.92975231
6.09400596,2.077951335,15.97687811
6.103608315,2.079043697,16.02399673
6.113198154,2.080133909,16.07110828
6.122775557,2.081221979,16.11821287
6.132340603,2.082307917,16.16531058
6.141893371,2.083391732,16.21240153
6.15143394,2.084473435,16.25948582
6.160962386,2.085553034,16.30656355
6.170478789,2.086630538,16.35363482
6.179983223,2.087705957,16.40069973
6.189475766,2.088779299,16.4477584
6.198956493,2.089850575,16.49481092
6.208425479,2.090919792,16.54185741
6.217882799,2.09198696,16.58889795
6.227328528,2.093052088,16.63593267
6.236762737,2.094115184,16.68296166
6.246185502,2.095176258,16.72998503
6.255596893,2.096235317,16.77700289
6.264996984,2.097292371,16.82401535
6.274385845,2.098347428,16.8710225
6.283763548,2.099400497,16.91802446
6.293130163,2.100451586,16.96502133
6.302485759,2.101426367,17.01201322
6.311830408,2.102370684,17.05900023
6.321164176,2.103190088,17.10598247
6.330487133,2.104032048,17.15296005
6.339799347,2.104894343,17.19993308
6.349100886,2.105754926,17.24690165
6.358391815,2.106613806,17.29386589
6.367672201,2.107470989,17.34082589
6.376942112,2.108326484,17.38778175
6.386201611,2.109180298,17.43473359
6.395450764,2.110032437,17.48168152
6.404689635,2.110882909,17.52862563
6.413918289,2.111731721,17.57556604
6.423136789,2.112578881,17.62250284
6.432345197,2.113424395,17.66943615
