25-29 years,95% UI,,30-34 years,95% UI,,35-39 years,95% UI,,40-44 years,95% UI,,45-49 years,95% UI,,50-54 years,95% UI,,55-59 years,95% UI,,60-64 years,95% UI,,65-69 years,95% UI,,70-74 years,95% UI,,75-79 years,95% UI,,80-84 years,95% UI,,85-89 years,95% UI,,90-94 years,95% UI,,95+ years,95% UI,
23.55195512,6.382920782,79.90091237,19.52452205,5.717652006,66.34080268,16.46220155,5.213262696,54.99689387,13.37660787,4.540405406,39.35889158,10.96467447,4.177154574,30.25265972,8.834328078,3.761656866,23.13902259,7.427433371,3.312223833,17.87185027,6.011687138,2.900484844,13.69394105,4.940171888,2.68962087,9.547351682,4.213936339,2.387161057,8.145553693,3.46482823,2.144834164,6.16212005,2.886981715,1.929992355,4.701002116,2.414266761,1.727864293,3.754791632,2.00745834,1.551843508,2.868911704,1.68881164,1.387184644,2.163914732
23.6116719,6.388608345,80.18823055,19.57022885,5.723893945,66.59388922,16.49886106,5.218036881,55.19841225,13.40356674,4.54578317,39.48907447,10.98500178,4.180111857,30.33692443,8.849104431,3.764426435,23.19969194,7.438663004,3.314265583,17.91226442,6.019791602,2.902057817,13.72614449,4.945960852,2.690983075,9.565271109,4.218380754,2.388178103,8.160130872,3.467949411,2.145632176,6.172354078,2.889172156,1.930776978,4.707498244,2.415776283,1.728328014,3.759032221,2.008441534,1.55222587,2.871692274,1.689426501,1.387432858,2.165294502
23.67140015,6.39428849,80.47588585,19.61593423,5.730129169,66.84721499,16.5355152,5.222811247,55.36735916,13.43051566,4.551156221,39.61931205,11.00531814,4.183064744,30.42361939,8.86387035,3.767192009,23.26034126,7.449882558,3.316304111,17.95264246,6.027887643,2.903628197,13.75833134,4.951742542,2.692342981,9.583171527,4.22281904,2.38919335,8.174689121,3.471065798,2.146428737,6.181575631,2.891358903,1.931560228,4.713805596,2.417283057,1.728790844,3.763264495,2.009422796,1.552607494,2.874467359,1.690040072,1.387680576,2.166671814
23.73113989,6.399961242,80.76387847,19.66163822,5.736357702,67.10077954,16.57216403,5.227579761,55.53226586,13.45745469,4.556524575,39.74960416,11.02562361,4.18601325,30.51030315,8.878625882,3.769953602,23.32097062,7.461092079,3.31833943,17.99298451,6.0359753,2.905195994,13.79050166,4.957516987,2.693700599,9.601053009,4.227251224,2.390206807,8.189228515,3.474177411,2.147223853,6.190774438,2.893541974,1.932342111,4.720029399,2.418787095,1.729252784,3.767488491,2.010402138,1.552988383,2.877236984,1.690652359,1.387927801,2.168046681
23.79089117,6.405626628,81.05220857,19.70734087,5.742579567,67.3545824,16.60880758,5.232342281,55.69726093,13.4843839,4.561888244,39.87995066,11.04591822,4.188957391,30.59697573,8.893371074,3.772711229,23.38158007,7.472291611,3.32037155,18.0332907,6.044054609,2.906853159,13.8226555,4.963284221,2.695055937,9.618915631,4.231677334,2.391218479,8.203749129,3.477284275,2.148017529,6.199959987,2.895721384,1.933122632,4.726241783,2.420288411,1.72971384,3.771704251,2.011379568,1.553368539,2.880001177,1.691263368,1.388174534,2.169419116
23.85065403,6.411284672,81.34087633,19.75304224,5.748794787,67.6086231,16.64544591,5.237098828,55.86234452,13.51130333,4.567247244,40.01035141,11.06620205,4.191897184,30.68363714,8.908105972,3.775464904,23.44216967,7.483481196,3.322400485,18.07350938,6.052125606,2.908892226,13.85479293,4.969044276,2.696409004,9.636759466,4.236097396,2.392228375,8.218251037,3.480386408,2.148809771,6.209132337,2.897897153,1.933901796,4.732442799,2.421787017,1.730174015,3.775911813,2.012355095,1.553747966,2.882759962,1.691873106,1.388420777,2.170789131
23.91042851,6.416935401,81.6298819,19.79874238,5.755003383,67.86290121,16.68207908,5.241849421,56.02751679,13.53821304,4.572601586,40.14080628,11.08647512,4.194832644,30.77028742,8.922830621,3.778214641,23.50273949,7.494660879,3.324426246,18.11365141,6.060188328,2.910928405,13.88691398,4.974797182,2.697759809,9.654584591,4.240511438,2.3932365,8.232734316,3.483483834,2.149600585,6.218291544,2.900069295,1.934679609,4.7386325,2.423282927,1.730633312,3.780111217,2.013328728,1.554126667,2.885513366,1.692481579,1.388666533,2.172156741
23.97021464,6.42257884,81.91834054,19.84444133,5.761205378,68.1174163,16.71870713,5.246594081,56.19277788,13.56511308,4.577951285,40.27131512,11.10673751,4.197763787,30.85692657,8.937545068,3.780960455,23.56328958,7.505830703,3.326448846,18.15375892,6.068242812,2.912961708,13.91901872,4.980542971,2.69910836,9.672391078,4.244919486,2.394242862,8.247199038,3.486576574,2.150389977,6.227437664,2.902237828,1.935456076,4.744810937,2.424776152,1.731091735,3.7843025,2.014300478,1.554504644,2.888261414,1.693088793,1.388911803,2.173521956
24.03001248,6.428215014,82.20562493,19.89013916,5.767400794,68.37216792,16.7553301,5.251332829,56.35812795,13.59200351,4.583296354,40.39600631,11.12698925,4.200690628,30.94355463,8.952249359,3.783702359,23.62382002,7.516990711,3.328468294,18.19383203,6.076289092,2.914992144,13.95110721,4.986281675,2.700454665,9.690179003,4.249321567,2.395247467,8.26164528,3.489664649,2.151177952,6.236570754,2.904402768,1.936231202,4.750978162,2.426266706,1.731549287,3.788485703,2.015270352,1.554881901,2.891004132,1.693694754,1.389156589,2.174884791
24.08982205,6.433843948,82.49323889,19.93583591,5.773589654,68.62715568,16.79194806,5.256065684,56.52356715,13.61888439,4.588636808,40.51270295,11.1472304,4.203613184,31.03017163,8.966943539,3.786440367,23.68433086,7.528140947,3.330484605,18.23387087,6.084327206,2.917019723,13.98317949,4.992013324,2.701798735,9.70794844,4.253717708,2.396250324,8.276073117,3.492748079,2.151964515,6.245690871,2.906564133,1.937004992,4.757134226,2.427754601,1.732005973,3.792660863,2.016238359,1.55525844,2.893741545,1.694299469,1.389400894,2.176245257
24.14964342,6.439465666,82.78118263,19.98153163,5.77922021,68.88237915,16.82856105,5.260792667,56.68909563,13.64575577,4.593972658,40.62937196,11.16746101,4.20653147,31.11651581,8.981627655,3.789174493,23.74482218,7.539281453,3.332497788,18.27387556,6.092357189,2.919044456,14.01523564,4.99773795,2.703140576,9.725699464,4.258107934,2.397251438,8.290482622,3.495826887,2.152749673,6.254798071,2.908721937,1.937777452,4.763279181,2.429239849,1.732461795,3.796828019,2.01720451,1.555634265,2.896473679,1.694902944,1.389644719,2.177603367
24.20947661,6.445080194,83.06945634,20.02722638,5.784020166,69.13783793,16.86516913,5.265513796,56.85471354,13.6726177,4.599303919,40.74601339,11.18768113,4.209445501,31.20276638,8.99630175,3.791904752,23.80529404,7.550412273,3.334507856,18.31384622,6.100379077,2.921066352,14.0472757,5.003455583,2.704480198,9.743432149,4.262492273,2.398250816,8.304873872,3.498901092,2.15353343,6.26389241,2.910876199,1.93848658,4.769413078,2.430722463,1.732916757,3.800987209,2.018168811,1.556009379,2.898762706,1.695505184,1.389888066,2.178959132
24.26932167,6.450687556,83.35806021,20.0729202,5.788813798,69.39353165,16.90177233,5.270229092,57.02042102,13.69947024,4.604630603,40.86262728,11.20789082,4.212355292,31.28900442,9.010965872,3.794631156,23.86574651,7.561533448,3.33651482,18.35378299,6.108392904,2.923085421,14.07929974,5.009166254,2.705817609,9.76114657,4.26687075,2.399248465,8.31924694,3.501970716,2.154315793,6.272973945,2.913026933,1.939171283,4.775535967,2.432202456,1.733370862,3.805138472,2.019131273,1.556383783,2.900874746,1.696106195,1.390130938,2.180312566
24.32917865,6.456287777,83.64699445,20.11861316,5.793601128,69.6494599,16.93837072,5.274938575,57.18621822,13.72631345,4.609952725,40.9792137,11.22809011,4.215260859,31.37522997,9.025620065,3.797353719,23.92617967,7.572645021,3.338518692,18.39368598,6.116398707,2.925101673,14.1113078,5.014869994,2.707152817,9.778842802,4.271243392,2.400244391,8.333601903,3.50503578,2.155096767,6.282042731,2.915174156,1.939854772,4.781647901,2.433679838,1.733824114,3.809281846,2.020091905,1.556757481,2.902982917,1.696705984,1.390373335,2.18166368
24.38904759,6.461880881,83.93625924,20.16430529,5.798382177,69.90562233,16.97496435,5.279642263,57.35210528,13.75314737,4.615270296,41.09577271,11.24827907,4.218162217,31.4512901,9.040264374,3.800072456,23.98659359,7.583747034,3.340519483,18.43355533,6.12439652,2.927060436,14.14329996,5.020566832,2.708485831,9.796520918,4.275610223,2.401238602,8.347938834,3.508096303,2.155876357,6.291098824,2.917317885,1.940537051,4.787748928,2.435154624,1.734276517,3.813417369,2.021050713,1.557130477,2.905087242,1.697304557,1.390615261,2.183012487
24.44892853,6.467466892,84.22585478,20.20999667,5.803156968,70.16201856,17.01155327,5.284340177,57.51808235,13.77997207,4.62058333,41.21230436,11.26845774,4.22105938,31.52336378,9.054898844,3.802788972,24.04698833,7.59483953,3.342517204,18.47339116,6.132386379,2.92856831,14.17527628,5.026256799,2.709816659,9.814180994,4.279971271,2.402231104,8.362257809,3.511152307,2.156654568,6.300142279,2.919458134,1.941218125,4.793839101,2.436626823,1.734728073,3.817545077,2.022007709,1.557502772,2.907187743,1.697901919,1.390856717,2.184358997
24.50882153,6.473045834,84.46248291,20.25568733,5.807925521,70.41864824,17.04813752,5.289032335,57.68414957,13.8067876,4.625891841,41.32880874,11.28862618,4.223952365,31.59716823,9.069523519,3.805520187,24.10736398,7.60592255,3.344511866,18.51319361,6.140368318,2.93007375,14.2072368,5.031939925,2.711145308,9.831823103,4.284326559,2.403221903,8.376558901,3.51420381,2.157431407,6.309173153,2.92159492,1.941897999,4.79991847,2.43809645,1.735178786,3.82166501,2.022962899,1.557874369,2.909284443,1.698498076,1.391097705,2.185703223
24.56872662,6.478617732,84.68842833,20.30137734,5.812687859,70.67551101,17.08471717,5.293718756,57.85030707,13.833594,4.63119584,41.4452859,11.30878442,4.226841185,31.68157684,9.084138445,3.808247607,24.16772061,7.616996136,3.346503481,18.55296279,6.148342371,2.931576766,14.2391816,5.037616239,2.712471789,9.84944732,4.288676115,2.404211006,8.390842187,3.517250835,2.158206877,6.318191499,2.923728259,1.942576677,4.805987084,2.439563514,1.73562866,3.825777203,2.023916292,1.558245271,2.911377363,1.699093034,1.391338227,2.187045177
24.62864386,6.484182608,84.91439259,20.34706674,5.817444002,70.93260655,17.12129225,5.298399461,58.016555,13.86039135,4.636495341,41.56173593,11.32893254,4.229725856,31.76601803,9.098743666,3.810971244,24.2280583,7.62806033,3.34849206,18.59269884,6.156308574,2.933077368,14.27111073,5.043285772,2.713796107,9.867053719,4.293019962,2.40519842,8.40510774,3.5202934,2.158980986,6.327197375,2.925858165,1.943254165,4.812044995,2.441028029,1.736077698,3.829881696,2.024867898,1.558615482,2.913466525,1.699686799,1.391578284,2.18838487
24.68857329,6.489740487,85.14037636,20.39275559,5.822193971,71.1899345,17.15786283,5.303074467,58.18289349,13.88717969,4.641790357,41.67815891,11.34907056,4.232606392,31.85049188,9.113339227,3.813691112,24.28837712,7.639115172,3.350477613,18.63240189,6.164266961,2.934575563,14.30302425,5.048948553,2.715118273,9.884642374,4.297358126,2.40618415,8.419355634,3.523331526,2.159767638,6.336190833,2.927984656,1.943930466,4.818092251,2.442490006,1.736525903,3.833978524,2.025817724,1.558985003,2.915551952,1.700279377,1.391817879,2.189722313
24.74851496,6.495291393,85.36638028,20.43844394,5.826937788,71.44749456,17.19442896,5.307743794,58.34932267,13.91395907,4.6470809,41.79455492,11.36919855,4.235482809,31.93499848,9.127925171,3.816407225,24.34867715,7.650160705,3.352460153,18.67207207,6.172217565,2.936071361,14.33492223,5.054604611,2.716438292,9.90221336,4.301690632,2.407168204,8.433585946,3.526365232,2.160797424,6.34517193,2.930107745,1.944605585,4.824128904,2.443949457,1.736973278,3.838067724,2.026765778,1.559353837,2.917633664,1.700870772,1.392057014,2.191057518
24.80846891,6.500835348,85.592405,20.48413186,5.831675473,71.70528639,17.23099068,5.31240746,58.51584269,13.94072955,4.652366983,41.91092405,11.38931655,4.238355119,32.01953791,9.142501542,3.819119594,24.40895848,7.661196968,3.354439689,18.7117095,6.18016042,2.937564771,14.36680473,5.060253975,2.717756175,9.919766749,4.306017505,2.408150588,8.447798748,3.529394539,2.161825589,6.354140719,2.932227449,1.945279527,4.830155002,2.445406393,1.737419827,3.842149335,2.02771207,1.559721988,2.919711684,1.701460992,1.392295689,2.192390497
24.86843519,6.506372376,85.82894525,20.52981938,5.836407047,71.94585382,17.26754805,5.317065484,58.68245367,13.96749119,4.657648618,42.02726639,11.40942462,4.241223339,32.10411026,9.157068385,3.821828233,24.46922118,7.672224004,3.356416232,18.75131433,6.188095561,2.939055801,14.39867181,5.065896675,2.719071927,9.937302617,4.31033877,2.409131308,8.461994115,3.532419464,2.162852139,6.363097255,2.934343782,1.945952296,4.836170595,2.446860826,1.737865552,3.846223391,2.028656607,1.56009404,2.921786032,1.70205004,1.392533908,2.193721259
24.92841386,6.5119025,86.1214444,20.57550657,5.841132532,72.15563036,17.30410113,5.321717885,58.84915575,13.99424404,4.662925819,42.14358204,11.4295228,4.244087482,32.18871561,9.171625743,3.824533155,24.52946534,7.683241852,3.358389794,18.79088667,6.196023021,2.940544461,14.43052353,5.071532739,2.720385559,9.954821037,4.31465445,2.41011037,8.476172121,3.535440029,2.163877078,6.372041593,2.93645676,1.946623897,4.842175732,2.448312767,1.738310458,3.85028993,2.029599397,1.560465802,2.923856728,1.702637924,1.392771672,2.195049818
24.98840496,6.517425743,86.41429528,20.62119348,5.845851946,72.36539011,17.34064995,5.326364681,59.01594905,14.02098815,4.668198598,42.25987108,11.44961114,4.246947563,32.27335404,9.18617366,3.827234373,24.58969104,7.694250554,3.360360385,18.83042666,6.203942834,2.942030758,14.46235996,5.077162196,2.721697076,9.972322082,4.318964571,2.411087781,8.490332841,3.538456253,2.164900412,6.380973787,2.938566398,1.947294334,4.848170462,2.449762227,1.738754548,3.854348988,2.030540448,1.560836882,2.925923795,1.703224648,1.393008982,2.196376183
25.04840854,6.522942128,86.70749798,20.66688017,5.850565312,72.57513318,17.37719459,5.33100589,59.18283371,14.04772357,4.673466967,42.37613362,11.46968969,4.249803596,32.35802564,9.200712179,3.829931899,24.64989836,7.705250148,3.362328015,18.86993443,6.211855032,2.943514703,14.49418116,5.082785075,2.723006488,9.989805826,4.323269157,2.412063547,8.504476348,3.541468154,2.165808723,6.389893889,2.940672711,1.947963611,4.854154836,2.451209219,1.739197824,3.858400601,2.031479769,1.561207282,2.927987252,1.703810219,1.393245841,2.197700365
25.10842464,6.528451678,87.00105261,20.71256668,5.855272649,72.78485967,17.41373508,5.33564153,59.34980984,14.07445037,4.678730938,42.49236978,11.48975851,4.252655595,32.44273048,9.215241344,3.832625746,24.71008738,7.716240677,3.364292696,18.90941012,6.219759649,2.944996303,14.52598719,5.088401403,2.724313801,10.00727234,4.327568232,2.413037674,8.518602717,3.544475751,2.166583674,6.398801955,2.942775713,1.948631733,4.8601289,2.452653753,1.739640289,3.862444805,2.032417368,1.561577006,2.93004712,1.70439464,1.393482251,2.199022375
25.16845333,6.533954416,87.29495927,20.75825308,5.859973977,72.9945697,17.45027148,5.340271621,59.51687759,14.10116859,4.683990524,42.60857964,11.50981763,4.255503573,32.52746865,9.229761198,3.835315927,24.7702582,7.727222179,3.366254438,18.94885385,6.227656718,2.946475566,14.55777812,5.09401121,2.725619024,10.02472171,4.33186182,2.414010168,8.53271202,3.547479064,2.167357291,6.407698037,2.94487542,1.949298705,4.866092705,2.45409584,1.740081948,3.866481636,2.033353253,1.561946056,2.932103419,1.704977919,1.393718212,2.200342225
25.22849464,6.539450363,87.58921806,20.80393942,5.864669318,73.2042634,17.48680384,5.344896179,59.68403707,14.12787828,4.689245737,42.72476333,11.52986711,4.258347546,32.61224023,9.244271783,3.838002454,24.8304109,7.738194694,3.368213251,18.98826576,6.235546272,2.947952503,14.58955402,5.099614523,2.726922164,10.04215399,4.336149945,2.414981036,8.546804333,3.550478112,2.168129578,6.41658219,2.946971846,1.949964531,4.872046298,2.455535491,1.740522803,3.87051113,2.034287431,1.562314434,2.934156169,1.70556006,1.393953728,2.201659924
25.28854863,6.544939543,87.88382907,20.84962575,5.869358689,73.4139409,17.52333222,5.349336498,59.8512884,14.15457951,4.694496589,42.84092095,11.549907,4.261187527,32.69704528,9.258773143,3.84068534,24.89054556,7.749158262,3.370169146,19.02764597,6.243428343,2.94942712,14.62131493,5.105211371,2.728223229,10.05956926,4.34043263,2.415950283,8.560879728,3.553472914,2.168900541,6.425454465,2.949065006,1.950629214,4.877989727,2.456972718,1.740962857,3.874533323,2.03521991,1.562682144,2.93620539,1.706141068,1.394188799,2.202975483
25.34861535,6.550421978,88.17879239,20.89531213,5.874042112,73.62360233,17.55985666,5.353366123,60.01863171,14.18127232,4.699743093,42.95705263,11.56993735,4.26402353,32.7818839,9.27326532,3.843364597,24.95066228,7.760112923,3.372122133,19.06699463,6.251302964,2.950899426,14.65306094,5.11080178,2.729522227,10.0769676,4.3447099,2.416917915,8.574938279,3.556463487,2.169670185,6.434314917,2.951154913,1.95129276,4.883923042,2.458407532,1.741402113,3.878548249,2.036150699,1.563049187,2.938358893,1.706720949,1.394423428,2.204288913
25.40869485,6.55589769,88.47410814,20.94099862,5.878719607,73.83324783,17.59637723,5.357390468,60.18606711,14.20795677,4.70498526,43.07315848,11.5899582,4.266855569,32.86675616,9.287748357,3.846040237,25.01076114,7.771058715,3.374072222,19.10631187,6.259170168,2.95236943,14.68479211,5.11638578,2.730819164,10.09434908,4.348981777,2.417883939,8.588980059,3.559449851,2.170438514,6.443163598,2.953241584,1.951955172,4.889846289,2.459839942,1.741840575,3.882555944,2.037079804,1.563415566,2.940722653,1.707299709,1.394657615,2.205600224
25.46878719,6.5613667,88.76919829,20.98668526,5.883391192,74.04287755,17.63289396,5.361409551,60.35359473,14.23463291,4.710223103,43.18923863,11.60996961,4.269683657,32.95166213,9.302222297,3.848712273,25.07084223,7.781995678,3.376019424,19.14559781,6.267029985,2.953837141,14.71650849,5.121963397,2.732114049,10.11171377,4.353248286,2.418848361,8.603005141,3.562432023,2.171205535,6.45200056,2.955325031,1.952616455,4.895759518,2.461269961,1.742278245,3.886556442,2.038007235,1.563781284,2.943083112,1.707877351,1.394891364,2.206909427
25.5288924,6.566829032,89.06449371,21.03237212,5.888056888,74.25249163,17.66940692,5.365423389,60.52121468,14.26130079,4.715456633,43.30529319,11.62997161,4.27251236,33.03660189,9.31668718,3.851380717,25.13083079,7.792923851,3.377963749,19.18485259,6.27488245,2.955302565,14.74821017,5.127534658,2.733406889,10.12906174,4.357509449,2.419811186,8.617013599,3.565410023,2.17197125,6.460825856,2.95740527,1.953276613,4.901662774,2.462697598,1.742715127,3.89054978,2.038932997,1.564146344,2.945440284,1.708453883,1.395124675,2.208216531
25.58901055,6.572284706,89.36013865,21.07805925,5.892716715,74.46209024,17.70591616,5.369432001,60.68892708,14.28796047,4.720685862,43.4213223,11.64996427,4.275337254,33.13115519,9.331143051,3.854045581,25.19063592,7.803843272,3.379905207,19.22407635,6.282727592,2.956765712,14.77646303,5.133099592,2.734697691,10.14639307,4.361765289,2.420772421,8.631005505,3.568383869,2.172735667,6.469639539,2.959482314,1.953935651,4.907556106,2.464122865,1.743151223,3.894535992,2.0398571,1.564510747,2.947794185,1.709029308,1.39535755,2.209521547
25.64914169,6.577733745,89.65613322,21.1237467,5.89737069,74.67167353,17.74242173,5.373435403,60.85673205,14.31461199,4.725910803,43.53732608,11.66994762,4.278158235,33.22643944,9.345589949,3.856706877,25.25042276,7.81475398,3.381843808,19.26326921,6.290565445,2.95822659,14.80329982,5.138658224,2.735986463,10.16370783,4.366015829,2.42173207,8.644980931,3.571353578,2.173498788,6.47844166,2.961556178,1.954593571,4.913439561,2.465545773,1.743586537,3.898515112,2.04077955,1.564874497,2.950144831,1.709603632,1.395589992,2.210824485
25.70928586,6.58317617,89.95247749,21.16943454,5.902018834,74.88124167,17.77892367,5.377433612,61.02462968,14.34125542,4.731131467,43.65330467,11.68992172,4.280975318,33.32173527,9.360027918,3.859364617,25.31019142,7.825656014,3.383779562,19.30243132,6.298396039,2.959685207,14.83012562,5.144210582,2.737273211,10.18100608,4.370261093,2.422690141,8.658939952,3.574319168,2.17426062,6.48723227,2.963626875,1.95525038,4.919313185,2.46696633,1.744021072,3.902487174,2.041700355,1.565237595,2.952626361,1.71017686,1.395822001,2.212125354
25.76944313,6.588612003,90.24917156,21.2151228,5.906661167,75.09079483,17.81542206,5.381426647,61.19262011,14.3678908,4.736347866,43.76925821,11.70988662,4.283788516,33.4170427,9.374456999,3.862018812,25.36994198,7.836549411,3.385712479,19.3415628,6.306219405,2.961141571,14.85694051,5.149756693,2.738557945,10.19828791,4.374501102,2.423646639,8.672882638,3.577280658,2.175024519,6.496011423,2.965694419,1.95590608,4.925177027,2.468384549,1.744454829,3.906452213,2.042619522,1.565600045,2.955158827,1.710748997,1.396053579,2.213424165
25.82961353,6.594041264,90.5462155,21.26081156,5.911297706,75.30033318,17.85191693,5.385414525,61.36070343,14.39451819,4.741560011,43.88518682,11.72984235,4.286597842,33.51236175,9.388877233,3.864669476,25.42967454,7.84743421,3.38764257,19.38066379,6.314035576,2.96259569,14.88374457,5.155296583,2.739840669,10.21555339,4.37873588,2.424601569,8.686809063,3.580238066,2.175790492,6.504779169,2.967758824,1.956560676,4.931031132,2.469800439,1.744887814,3.910410264,2.043537059,1.565961849,2.957686938,1.711320048,1.396284729,2.214720928
25.88979714,6.599463976,90.84360941,21.30650087,5.915928471,75.5098569,17.88840833,5.389397262,61.52887976,14.42113764,4.746767914,44.00109066,11.74978897,4.289403309,33.60769243,9.403288662,3.867499626,25.4893892,7.858310448,3.389569843,19.41973442,6.321844582,2.964047572,14.91053786,5.160830278,2.741121393,10.23280258,4.382965449,2.425554938,8.700719297,3.583191408,2.176555182,6.51353556,2.969820104,1.957214171,4.936875547,2.471214011,1.745320028,3.914361359,2.044452974,1.566323009,2.960210712,1.711890019,1.396515451,2.216015652
25.94999399,6.604880159,91.14135336,21.35219078,5.920553481,75.71936618,17.92489633,5.393374875,61.6971492,14.4477492,4.751971588,44.11696986,11.76972653,4.29220493,33.70303477,9.417691326,3.870603498,25.54908606,7.869178163,3.391494309,19.45877482,6.329646454,2.965497224,14.93732046,5.166357806,2.742400122,10.25003555,4.387189831,2.426506751,8.714830931,3.586140703,2.177318595,6.522280646,2.971878273,1.957866571,4.942710318,2.472625276,1.745751474,3.918305533,2.045367273,1.566675886,2.96273017,1.712458913,1.396745747,2.217308347
26.01020415,6.610289834,91.43944743,21.39788135,5.925172754,75.9288612,17.96138097,5.397347382,61.86551186,14.47435292,4.757171042,44.23282456,11.78965507,4.295002718,33.79564056,9.432085266,3.87370374,25.6087652,7.880037393,3.393415977,19.49778513,6.337441223,2.966944656,14.96409245,5.171879191,2.743676865,10.26725239,4.391409048,2.427457014,8.729701605,3.589085967,2.178080734,6.531014478,2.973933343,1.958517879,4.948535491,2.474034242,1.746182156,3.92224282,2.046279964,1.566993581,2.965245333,1.713026736,1.396975619,2.218599022
26.07042766,6.615693023,91.73789171,21.44357263,5.92978631,76.13834216,17.99786231,5.4013148,62.03396784,14.50094885,4.762366289,44.34865492,11.80957465,4.297796687,33.88217748,9.446470524,3.876800364,25.66842674,7.890888175,3.395334858,19.53676549,6.34522892,2.968389875,14.99085388,5.177394461,2.744951627,10.28445315,4.395623123,2.428405732,8.744559929,3.592027219,2.178841606,6.539694071,2.975985329,1.959168098,4.954351113,2.475440921,1.746612076,3.926173252,2.047191054,1.567310701,2.967756221,1.713593493,1.397205069,2.219887687
26.13066458,6.621089746,92.03668628,21.48926467,5.934394166,76.34780924,18.0343404,5.405277144,62.20251726,14.52753705,4.76756122,44.46446108,11.82948529,4.300586849,33.96870611,9.46084714,3.879893382,25.72807076,7.901730547,3.39725096,19.57571603,6.353009574,2.969832888,15.01760484,5.182903641,2.746224417,10.30163791,4.399832078,2.429352911,8.759405956,3.594964475,2.179601213,6.548358649,2.978034244,1.959817234,4.960157229,2.476845322,1.747041237,3.930096863,2.048100551,1.56762725,2.970262853,1.714159189,1.397434099,2.221174352
26.19091497,6.626480023,92.3358312,21.53495755,5.938996342,76.55726266,18.07081528,5.409234432,62.3711602,14.55411757,4.772758721,44.59057525,11.84938707,4.303373217,34.05519142,9.475215154,3.882995305,25.78769737,7.912564544,3.399164293,19.61463687,6.360783216,2.971273704,15.04434538,5.188406757,2.747495241,10.31880675,4.404035933,2.430298557,8.774239739,3.597897754,2.180480786,6.557012071,2.980080101,1.960465289,4.965953884,2.478247456,1.747469641,3.934013687,2.04900846,1.567943229,2.972765251,1.714723828,1.397662709,2.222459026
26.25117887,6.631863876,92.63532657,21.5806513,5.943592855,76.76670261,18.10728702,5.41318668,62.53989677,14.58069045,4.777952043,44.72399197,11.86928001,4.306155803,34.14144782,9.489574607,3.886098379,25.84730666,7.923390204,3.401074868,19.65352816,6.368549876,2.97271233,15.07107559,5.193903835,2.748764106,10.33595972,4.408234712,2.431242676,8.789061332,3.60082707,2.181473495,6.565654388,2.982122914,1.961112269,4.971741125,2.479647333,1.747897293,3.937923756,2.04991479,1.56825864,2.975263432,1.715287416,1.397890901,2.223741717
26.31145634,6.637241325,92.93517244,21.62634598,5.948183725,76.9761293,18.14375567,5.417133905,62.70872706,14.60725576,4.7831412,44.85746538,11.88916417,4.308934621,34.22831924,9.503925539,3.889197876,25.90689874,7.934207564,3.402982693,19.69239002,6.376309585,2.974148774,15.09779552,5.199394899,2.75003102,10.35309691,4.412428435,2.432185272,8.803870786,3.603752443,2.182464718,6.574285649,2.984162695,1.961758176,4.977518995,2.481044961,1.748324194,3.941827103,2.050819548,1.568573486,2.977757418,1.715849957,1.398118677,2.225022436
26.37174743,6.64261239,93.2353689,21.67204166,5.952768968,77.18554295,18.18022127,5.421076124,62.87765119,14.63381354,4.788326201,44.99099547,11.90903959,4.311709683,34.32211224,9.518267989,3.892293808,25.9664737,7.94501666,3.404893393,19.7312226,6.384062372,2.975583043,15.12450525,5.204879975,2.751295988,10.37021838,4.416617124,2.433126351,8.818668155,3.606673888,2.183454461,6.582905906,2.986199457,1.962403015,4.983253324,2.482440352,1.748750348,3.94572376,2.05172274,1.568887768,2.980247228,1.716411455,1.398346039,2.226301191
26.43205221,6.647977092,93.52646231,21.71773838,5.957348604,77.39494376,18.21668388,5.425013352,63.04666923,14.66036384,4.793507058,45.12458223,11.92890632,4.314481001,34.41592774,9.532601999,3.895386186,26.02603166,7.955817528,3.406806136,19.77002602,6.391808266,2.977015146,15.15120484,5.210359089,2.752559018,10.38732421,4.4208008,2.434065919,8.833453492,3.609591422,2.184442728,6.591515207,2.988233214,1.963046789,4.988977974,2.483833515,1.749175757,3.949613761,2.052624373,1.569201489,2.982732882,1.716971917,1.398572989,2.227577992
26.49237071,6.653335451,93.79905701,21.76343621,5.96192265,77.60433196,18.25314355,5.428945605,63.21578129,14.68690671,4.798683782,45.25822566,11.9487644,4.317248589,34.50976578,9.546927606,3.898475021,26.08557269,7.966610205,3.40871615,19.80880043,6.399547297,2.978445089,15.17789436,5.215832265,2.753820117,10.40441445,4.424979485,2.435003981,8.848226848,3.612505062,2.185429526,6.600113602,2.990263979,1.963689503,4.99469336,2.485224459,1.749600423,3.953497137,2.053524455,1.569514651,2.985214398,1.717531345,1.398799526,2.228852847
26.55270301,6.658687487,94.07187252,21.80913519,5.966491123,77.81370777,18.28960033,5.4328729,63.38498747,14.7134422,4.803856385,45.39192574,11.96861388,4.320012458,34.59633115,9.561244851,3.901560323,26.14509692,7.977394726,3.410623447,19.84754594,6.407279495,2.979872881,15.20457387,5.221299529,2.755079291,10.42148919,4.429153199,2.435940542,8.862988275,3.615414825,2.186414858,6.608701142,2.992291763,1.964331161,5.000837604,2.486613195,1.750024351,3.957373921,2.054422992,1.569906828,2.987691797,1.718089745,1.399025655,2.230125765
