Location,Under 5,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,over 25,Total
Ecuador,0,0,0.530296756,3.792019122,5.573749051,7.85321596,12.64304241,19.20924477,28.66159096,47.4230711,68.9169796,107.977817,163.2846658,196.5805596,245.6510589,238.6395851,186.730927,143.7743341,63.66813949,11.34733206,,1542.361564,1552.257629
Egypt,0,0,6.673306177,15.27874737,25.42765947,39.29386258,82.04542487,141.8070707,200.2585701,377.4120242,662.2804108,883.0109592,1056.001017,962.0039241,722.9017687,497.8190465,251.9642273,110.688422,29.17523124,6.172359548,,6022.834319,6070.214032
El Salvador,0,0,0.21987522,1.150835768,2.002242456,2.729761929,4.60901421,6.144886451,11.19501581,23.03133127,36.15695721,47.61394623,66.13259932,83.03661725,99.29612792,95.56521224,70.77165886,50.41429065,20.28677815,12.0405921,,629.0247896,632.397743
Equatorial Guinea,0,0,0.039035647,0.171557783,0.237850836,0.396002333,0.874444658,1.486878606,2.512301474,4.677778114,7.189300123,9.266827997,10.86554977,12.77868663,9.695269549,9.13311869,5.448543319,2.362819115,0.684641855,0.171010731,,77.54317297,77.99161723
Eritrea,0,0,0.223978489,0.2271543,0.485089969,0.867723409,2.030453503,4.828458988,10.36910094,18.55005006,25.91662064,34.07789487,38.12501243,35.38131144,25.85299061,19.38487931,8.10694039,2.625654198,0.519362801,0.068770452,,226.705224,227.6414468
Estonia,0,0,0.011851056,0.051631398,0.0711776,0.198568548,0.811370431,1.910519845,4.460512636,13.1242153,25.59275221,56.96874281,95.58964043,124.1695983,122.6501193,117.5160945,89.88859419,42.93945228,15.53336177,2.557945385,,713.911488,714.046148
Ethiopia,0,0,1.837179053,1.867294394,3.298600525,6.090471519,14.13478614,28.72058995,56.85571283,93.103661,137.5461335,197.3698468,282.0399544,369.5722242,434.2777812,386.0589197,198.5737615,74.00446611,18.74226812,3.037362259,,2300.127939,2307.131013
Micronesia (Federated States of),0,0,0.00721832,0.055799106,0.117327098,0.134958546,0.195233227,0.25440192,0.744012712,1.264989886,2.184073644,3.364808756,4.431609476,3.442974933,2.436940487,1.56133101,0.966372139,0.435907591,0.100295572,0.030678335,,21.54858823,21.72893276
Fiji,0,0,0.04006743,0.126055079,0.225159754,0.270585886,0.40240694,0.741334131,1.921807133,3.260467283,6.541817987,9.545322707,12.30340524,12.4255835,10.58413175,9.081587125,4.59746858,1.927318501,0.35848078,0.073208975,,74.03492651,74.42620878
Finland,0,0,0.05645139,0.132954074,0.327329702,0.735435121,1.94444259,4.373649547,8.78971864,20.61391087,53.51396294,127.2657907,247.8539799,412.7942357,572.9998014,417.6767975,375.1272448,225.1321063,95.41982988,27.76843191,,2592.009338,2592.526073
France,0,0,0.740111148,2.131778007,4.222761406,11.6701636,46.02231593,145.388676,415.8239033,1182.461453,2350.26914,4022.799972,5330.14883,6289.982163,6074.380435,4438.866108,4274.129853,3363.756695,1694.898221,546.8621773,,40187.46011,40194.55476
Gabon,0,0,0.044526721,0.171562739,0.286032967,0.492969907,1.1719293,2.451988692,5.284458649,11.36925354,20.23719924,29.99814195,34.97670515,35.80579969,23.96800181,19.22849609,11.78719363,5.726900234,1.67964264,0.413095206,,204.5917757,205.0938982
Georgia,0,0,0.062664596,0.864983432,1.689753309,3.430998653,8.157596124,13.87928924,29.30857044,72.05930024,137.1243325,255.686928,325.694615,332.8373845,245.5078825,173.7847559,116.1565254,34.66175977,15.19168678,3.864030738,,1767.345656,1769.963057
Germany,0,0,0.778754486,2.830779215,6.148881116,13.51274936,43.0420526,105.2379324,282.9816102,859.1921656,2503.541467,4833.443481,6516.769749,7801.823766,7746.103418,8859.228832,8283.1108,4247.79071,1496.185252,366.2958163,,53958.2598,53968.01822
Ghana,0,0,3.238492132,4.496213798,7.272560998,9.89533799,24.58058066,26.20194719,34.71020403,65.08135561,126.7645464,150.6354594,208.0970583,227.4572887,214.8102161,160.0739105,96.13947415,37.64825319,9.515782743,1.941633055,,1393.553048,1408.560315
Greece,0,0,0.311887676,0.933260494,1.71148416,3.004647079,7.133263528,18.24136005,52.38617767,146.6776362,338.3701981,606.0890763,963.2579794,1241.109705,1423.273938,1286.696062,1295.227417,855.7417574,313.8094464,89.23683715,,8640.255501,8643.212133
Greenland,0,0,0.001607151,0.002778806,0.006122768,0.021419919,0.073275804,0.209669948,0.496262725,1.451320898,4.392989845,7.762850135,9.210464839,8.86508957,8.164422476,6.368874872,3.541181165,1.860175041,0.496030205,0.080387681,,52.99441512,53.00492385
Grenada,0,0,0.001429951,0.011077521,0.015590125,0.021047062,0.057821126,0.115144132,0.256671172,0.657280934,1.280262419,2.042188778,2.342119408,2.600559165,2.689274669,2.221513843,1.000163747,0.446049715,0.186810119,0.067450787,,15.98435708,16.01245467
Guam,0,0,0.019504897,0.088308119,0.148403216,0.18961159,0.287390368,0.479006479,1.290961499,2.135942612,4.736788687,6.638337462,8.67104971,10.0465394,8.456859735,6.530221968,4.98940422,3.022505225,1.432378683,0.962249774,,59.86924741,60.12546364
Guatemala,0,0,0.987890756,4.335015758,7.40407002,9.708267565,14.32830295,17.02060956,21.8034693,33.28829706,45.65472248,64.37192932,97.70090251,124.9201065,138.7146647,121.9599652,115.0377204,58.87549141,19.11638221,1.53303193,,884.0338631,896.7608396
Guinea,0,0,0.589659366,0.562922672,0.853366336,1.920776093,5.602132228,8.52874887,15.26065031,29.35931757,53.99020097,61.8090962,82.96653854,92.0604826,87.70740182,65.41024409,38.10396066,18.06484704,5.973914852,1.272897965,,568.0312098,570.0371582
