GEOID10,SO4,Tot_HNO3,Tot_NH3,OC_secondary,OC_primary,PM
48447,2.226228821550097,0.9983314418954901,2.935125914516915,46.724103336307095,0.38285930083838315,3.9709260114361067
48449,3.86602619180618,2.4065484116329814,9.624925965665126,115.39657007677206,1.3813590406874465,11.4548316520939
48451,1.832026876001521,0.7578060457905015,1.8360145935431007,38.59273339366193,0.2814450597090719,2.9793520961161226
48453,2.8522857689243204,2.011830212465804,4.967162426189316,85.43290954963727,0.9610747216749567,11.751893160768384
48455,4.283239321478026,2.5271793173600594,5.636258749874689,130.01291388768175,1.29175851279173,10.015238578609418
48457,4.6051977216261015,3.3606503400799395,4.7000139515796215,148.16728578750795,2.1272821253651597,13.678162465023775
48459,3.8855525136008016,2.8265539546730234,8.188501588015782,127.47903028487895,1.5846526721689904,13.37800419423
48461,1.4902856957591937,0.8078017789285769,0.9044998532156567,44.948767443373185,0.23600802083505898,2.4154451113291575
48463,1.8218369079554366,0.74606403261358,2.337893705357939,43.475877005072626,0.34302524063411083,3.1510510204609115
48465,1.509956576767228,0.5082594532806521,0.8587439151804968,35.8651047525124,0.2156942216628325,1.9326156298569104
48467,3.8748933355610182,3.2005786438831465,7.470237535486191,100.70114944377113,1.1201301721086998,11.775346646668673
48469,2.8050673829129,2.1165459311555175,5.232992259596479,71.16860990806622,0.8376079874803867,7.386684933757223
48471,4.051156907069306,2.6675974240622073,5.683480162747151,121.84440025720849,1.2471158897813477,10.468846882366059
48473,3.8319869242448488,3.80927804968571,8.164549689941046,111.96234613816699,1.3054621968700717,12.51406602224436
48475,1.377042985061026,0.585596903797557,0.794955444541774,46.433205637862656,0.2092466681016582,2.254973716098501
48477,3.4818778828187686,2.7604392340794726,6.914889385663937,86.53149258648486,0.9509505473591584,9.134528992129137
48479,1.6198968707731056,0.6315934381088399,0.9027711383772323,39.599418757350776,0.25847330007781677,2.279616089439663
48481,3.6748319814953714,3.4600389840638,9.16325441081335,79.93801454368393,1.1283233351012971,9.63904634321673
48483,2.068220761739569,1.0760344324603408,3.704421610724562,39.81403729494573,0.39068738978436496,3.864823427047191
48485,2.406383044699797,1.2442372272968099,5.889300382119092,63.71142480279723,0.5346401988423919,5.5983370509725034
48487,2.19094809881282,1.0037051275811788,3.997340845725467,45.67118995803803,0.42869674376242506,4.372296611943939
48489,1.7822293506414695,0.9386138998550064,1.3601458308443455,37.843315399694674,0.43682420118622695,3.4124197225077952
48491,2.847027347792826,1.8617667389140746,4.901752365287206,71.73485045037854,0.784459332730374,8.91307938513996
48493,2.5459112576596534,2.293506675872008,5.0382972331571,75.7596004422335,0.9039784199039042,9.488660589021942
48495,1.3580295478972029,0.5531478743180839,0.9370697744688006,42.33103974728826,0.21258141333421043,2.24289282251114
48497,2.9368019184793,2.124071174580361,5.46277010527804,74.38227545736599,0.716739810377133,7.881996041400995
48499,3.8392180892283814,2.7113326382271867,8.749001903933623,104.2962239777896,1.153133972755808,11.059049562717844
48501,1.450594570791147,0.5638397106246136,3.571251516409769,44.185623046533884,0.26222482961335564,3.277633216828674
48503,2.4493162134974504,1.3177918796688122,4.22281379344687,58.401469310084664,0.4711398311338902,4.8549796234481395
48505,1.5389626348635055,0.7603891930566423,0.8209380172827135,39.474236848201784,0.25435179181858464,2.1899490453392727
48507,1.7607750807540878,0.771582239060437,2.3027972492455433,55.46181586877799,0.3151280571302673,3.0347331504339223
49001,0.8838478788552313,0.409127446516921,1.7926628722965416,61.282895791127515,0.4177604377881763,2.6130681707197128
49003,1.0776598521818508,0.8893139717475115,2.1767270438850046,49.975467568894175,0.5427730198280049,3.886209010366139
49005,1.0095841094586404,0.9039461399236799,4.938224767589484,65.04614957936082,0.850998123812363,5.891480461628869
49007,1.3663224479249485,1.1449269717740993,2.1515148085868785,62.80440814301112,0.44080718709594763,3.3277782497532318
49009,1.1135382469334019,0.5138818433920267,2.07930802582131,51.38221661998706,1.2482218417233122,6.030856441517813
49011,1.2883955072387276,2.1891962505715084,3.2914031707224383,86.43340974475562,0.8475542659684496,6.706015681407836
49013,1.2831954983503073,0.9798838934969428,2.0486634907880816,79.47996098162575,0.7955810302133985,4.748968926926306
49015,1.3962225118869591,1.1215484038713208,5.430493512169283,343.368751793177,0.9777691880578414,11.747679243543951
49017,0.9517149251656654,0.4412146419318503,0.8210128973370862,48.9943946396697,0.4019635353590761,2.5327484290498967
49019,1.1866915339005766,0.6294628248535357,1.237338953049647,61.851488021411626,0.29360034328268,2.5167331119482217
49021,0.8666116207623855,0.4668798156016465,1.2430968860965508,55.714495987047194,0.408225653919144,2.5961979148122607
49023,1.192933581146435,1.1201838451142216,1.056844549210965,45.77694728326197,0.375588000918934,2.8430309551480253
49025,0.9497647842545435,0.6134505014835178,1.1540797952844004,57.7332428584325,0.3382679793955084,2.347449947830294
49027,0.9238620745833213,0.5784406733092499,1.3384904899570984,50.08547838460636,0.3459577551620703,2.5196801066720775
49029,1.2032216145195445,1.6347731298795842,3.2170076177514475,69.80779906020894,0.699585343294015,5.007662496690211
49031,1.0007058764680499,0.5636468913610347,2.5900703296889906,63.28847648160959,0.7053029068542936,3.799270761177695
49033,0.9676798770982101,0.6578421898893663,2.405618596085874,49.08397679151824,0.6036377139053228,4.133108790519095
49035,1.5572107179000252,3.982243157682483,3.9782949019903544,134.93740231927052,1.2704510958940072,9.549574216344901
49037,1.1002533332287785,0.5022512460925931,0.5575098193520557,43.24126800839836,0.27054887003620903,2.2384424366790174
49039,1.3917148197969282,1.490797833810635,2.3628271882634433,67.73879119789264,0.7471800139174164,4.6523478591760545
49041,1.0911719814896066,0.8411447370097282,3.008207410378392,75.82043564487888,0.6098927076756461,4.0571570073826075
49043,1.3039496704886453,1.8902704135941937,2.2380253437610707,72.3335609483072,0.6012238209671794,4.528828349365245
49045,1.2801682648027128,1.649718037565723,1.6298190556497336,58.164160850820004,0.5280003952040285,3.947463798104717
49047,1.1376456818683178,0.5652385638779532,1.1597695741413918,50.0247925092391,0.5281669505508217,3.3536050309126244
49049,2.270939557196738,8.239788112463327,6.161571112390878,174.59911024397465,1.6780465941929743,12.694130882090018
49051,1.4910042088631779,2.4171246401642748,2.4053289603061243,94.407116110019,0.6984288151087013,5.341656907906301
49053,0.8795008167314737,0.509482017885397,0.9000745835280043,68.4611963820282,0.6014693333996348,3.680752506591094
49055,1.2128287566286449,0.7548135949544791,1.36911917213196,49.56577985153454,0.4048005804295597,2.8119706437990857
49057,1.1878647328940135,1.3207148413440506,2.807552391361221,68.23777121962533,0.6662200829523178,4.949261820532814
50001,4.551113861863707,2.1563431595301896,4.197159410154808,48.33577912608207,0.831357486295473,5.833705003783108
50003,5.489783998722215,3.3011699312527734,2.559849310419976,61.01143187955894,1.016593457521112,7.334755058505379
50005,3.9923736867251414,1.8754893852456793,2.2623168438621533,44.66287711846287,0.786633768027408,5.0710298949658466
50007,4.2504641613357075,1.992856332229093,2.646654575107465,50.88480482534077,0.9577727677535358,6.326793122079082
50009,3.6962785144770822,1.572507644401945,1.7677590264343979,41.873445487746,0.6566835267520024,4.159331263079061
50011,3.88975551913887,1.5581975732243323,4.906977498052905,45.87220620930582,0.7160523820749236,5.148099562671624
50013,4.043185396046561,1.6240970759443916,3.4043411241317827,57.902435621730525,0.7711263589987065,5.4272815279630775
50015,4.1248309918473325,1.9493172853904575,2.815799536587266,47.78387246421928,0.8623894251260666,5.787623240818843
50017,4.520444268555045,2.435728751385569,2.7708408625185124,55.67170481023613,1.0424942464835256,6.490181764780161
50019,3.647244539451058,1.4397065321811209,2.7593535317097837,38.66291026966573,0.6351737921899469,4.241456597181687
50021,4.854410215953104,2.44411186066962,3.843634612181467,69.6289181465865,1.3038294441803944,8.801280380613186
50023,4.395334042574478,2.2318458208029277,2.6182725579729524,49.61505010899007,0.9427027605960334,6.110949958763893
50025,5.200396782007546,3.2385101337207396,2.5440388317832827,65.38422635884734,1.2080190340981996,7.993185774903912
50027,4.744141502840921,2.684651341637251,2.1350045333348655,54.20587421431002,1.0188082455924226,6.530593769347812
51001,7.071499628802362,2.9541078891462806,3.2509099335117835,48.75252090541648,0.6915852589204283,5.260802882846002
51003,8.711529943767225,4.057925881974075,5.868193078394029,179.7969825067397,1.4910537228732221,11.426784841560918
51005,9.213047319128465,3.798118395259677,3.1786968890271394,100.23127677619799,1.0900819286215893,8.940705176461726
51007,7.881165548785023,3.6166732277693154,4.944583010225186,99.63564292126951,1.2485243409930311,8.711031986772605
51009,8.462724095918169,3.578883240515763,3.9781644082327454,102.17439008295085,1.2627461197753602,9.12396887888411
51011,8.2069880837025,3.3774825269155,3.7056609190326917,93.09523263140973,1.2276698589606385,8.491081569095378
51013,9.242260663275117,7.007386032203503,9.208271383235328,235.16104926180975,3.0441936049210714,23.31351525693477
51015,8.823282353977472,3.8446577301571963,7.620913724339091,130.45002057768764,1.2108575398195762,9.385710408941248
51017,9.38754001409127,3.7065720371100213,3.802767959437649,92.46525445517555,1.0092704984781429,7.9761110158714175
51019,8.588136067013899,3.73092114152702,3.906603068352662,164.03253769770544,1.3090889624790112,10.016558938276757
51021,9.213351865644487,3.6732473648379913,3.70400396005455,96.55681073797513,1.1534492076081373,8.707744259158368
